request,product,quantity,client,cluster,duedate,refuse cost,delay cost
188,3,172,8,4,154,4.26,2.13
189,3,205,8,4,139,3.08,1.54
190,0,4,9,1,176,3.88,1.94
191,0,2,9,1,243,4.8,2.4
192,0,3,9,1,-16,3.36,1.68
193,0,1,9,1,62,3.16,1.58
194,0,1,9,1,107,3.56,1.78
195,0,7,9,1,121,4.42,2.21
196,0,4,9,1,0,3.26,1.63
197,1,223,9,1,151,1.88,0.94
198,1,183,9,1,125,3.5,1.75
199,1,263,9,1,161,3.8,1.9
200,1,381,9,1,64,3.2,1.6
201,2,355,9,1,205,3.6,1.8
202,2,271,9,1,146,3.54,1.77
203,2,271,9,1,135,2.16,1.08
204,2,215,9,1,168,2.42,1.21
205,2,236,9,1,-22,2.84,1.42
206,2,289,9,1,201,4.4,2.2
207,2,354,9,1,197,3.62,1.81
208,2,250,9,1,69,4.32,2.16
209,3,366,9,1,-9,4.66,2.33
210,3,146,9,1,217,2.56,1.28
211,3,295,9,1,137,5.66,2.83
212,3,149,9,1,188,3.98,1.99
213,3,176,9,1,137,3.2,1.6
214,3,240,9,1,153,3.96,1.98
215,3,204,9,1,226,2.36,1.18
216,3,140,9,1,52,2.38,1.19
217,3,455,9,1,137,2.84,1.42
218,3,279,9,1,39,5.52,2.76
219,3,235,9,1,194,4.82,2.41
220,3,255,9,1,218,3.4,1.7
221,0,1,10,10,192,3.88,1.94
222,0,2,10,10,32,2.5,1.25
223,0,6,10,10,24,3.28,1.64
224,0,4,10,10,200,3.14,1.57
225,0,2,10,10,101,3.9,1.95
226,0,1,10,10,111,3.98,1.99
227,1,192,10,10,229,2.88,1.44
228,1,341,10,10,95,4.96,2.48
229,1,301,10,10,221,4.08,2.04
230,1,171,10,10,-8,1.88,0.94
231,1,313,10,10,111,5.26,2.63
232,1,229,10,10,177,5.26,2.63
233,1,173,10,10,22,2.02,1.01
234,1,417,10,10,208,2.04,1.02
235,2,313,10,10,202,2.94,1.47
236,2,285,10,10,219,5.0,2.5
237,2,283,10,10,97,5.6,2.8
238,2,615,10,10,113,4.2,2.1
239,3,211,10,10,4,4.76,2.38
240,3,252,10,10,156,2.78,1.39
241,3,170,10,10,189,5.58,2.79
242,3,227,10,10,205,2.78,1.39
243,3,285,10,10,220,4.04,2.02
244,3,248,10,10,70,2.2,1.1
245,3,177,10,10,172,3.7,1.85
246,0,2,11,1,173,4.34,2.17
247,0,1,11,1,91,3.5,1.75
248,0,3,11,1,17,3.62,1.81
249,0,3,11,1,199,3.3,1.65
250,0,5,11,1,98,1.98,0.99
251,0,4,11,1,156,3.94,1.97
252,0,4,11,1,204,3.14,1.57
253,0,5,11,1,140,3.86,1.93
254,0,1,11,1,156,4.16,2.08
255,1,395,11,1,230,2.88,1.44
256,1,428,11,1,-12,3.94,1.97
257,1,164,11,1,175,3.02,1.51
258,1,247,11,1,99,5.48,2.74
259,1,203,11,1,185,4.3,2.15
260,1,205,11,1,34,4.94,2.47
261,1,290,11,1,167,2.4,1.2
262,1,214,11,1,-33,3.5,1.75
263,1,289,11,1,-3,2.56,1.28
264,1,139,11,1,170,3.88,1.94
265,1,368,11,1,196,4.66,2.33
266,1,189,11,1,41,4.0,2.0
267,2,182,11,1,176,2.34,1.17
268,2,222,11,1,35,3.18,1.59
269,2,240,11,1,-17,4.38,2.19
270,2,261,11,1,69,3.84,1.92
271,3,197,11,1,53,2.36,1.18
272,3,226,11,1,51,2.92,1.46
273,3,304,11,1,98,4.1,2.05
274,3,168,11,1,93,2.28,1.14
275,3,278,11,1,83,3.3,1.65
276,3,369,11,1,130,3.36,1.68
277,3,222,11,1,134,4.74,2.37
278,1,187,12,6,112,3.82,1.91
279,1,456,12,6,-60,2.52,1.26
280,2,257,12,6,61,4.88,2.44
281,2,184,12,6,245,2.94,1.47
282,3,412,12,6,195,4.68,2.34
283,3,156,12,6,47,4.76,2.38
284,3,193,12,6,187,3.46,1.73
285,3,197,12,6,73,5.42,2.71
286,3,255,12,6,-8,3.24,1.62
287,3,209,12,6,4,1.66,0.83
288,3,351,12,6,188,3.36,1.68
289,3,228,12,6,-5,2.52,1.26
290,3,158,12,6,67,3.94,1.97
291,3,303,12,6,-27,2.72,1.36
292,0,4,13,11,100,2.02,1.01
293,0,2,13,11,151,3.52,1.76
294,1,202,13,11,172,3.64,1.82
295,1,293,13,11,172,4.72,2.36
296,2,181,13,11,3,5.16,2.58
297,3,156,13,11,116,2.7,1.35
298,3,283,13,11,40,3.08,1.54
299,3,239,13,11,180,1.44,0.72
300,3,365,13,11,146,4.6,2.3
301,0,4,14,18,-27,4.5,2.25
302,0,5,14,18,207,4.2,2.1
303,0,5,14,18,129,5.66,2.83
304,0,3,14,18,26,3.66,1.83
305,1,206,14,18,120,5.9,2.95
306,1,307,14,18,81,3.6,1.8
307,1,255,14,18,158,5.42,2.71
308,2,372,14,18,184,5.56,2.78
309,2,253,14,18,185,4.52,2.26
310,2,246,14,18,207,3.6,1.8
311,2,151,14,18,44,3.8,1.9
312,2,258,14,18,137,3.78,1.89
313,2,193,14,18,62,2.36,1.18
314,3,221,14,18,45,3.46,1.73
315,3,300,14,18,200,4.42,2.21
316,3,275,14,18,202,4.06,2.03
317,3,226,14,18,225,3.9,1.95
318,0,3,15,10,233,2.24,1.12
319,1,180,15,10,46,3.26,1.63
320,1,197,15,10,183,4.4,2.2
321,1,240,15,10,169,3.08,1.54
322,1,317,15,10,199,3.22,1.61
323,1,165,15,10,103,2.94,1.47
324,1,160,15,10,105,3.58,1.79
325,1,155,15,10,235,4.1,2.05
326,1,227,15,10,-26,3.36,1.68
327,1,176,15,10,32,3.48,1.74
328,1,218,15,10,219,3.6,1.8
329,1,184,15,10,86,4.08,2.04
330,1,221,15,10,180,5.26,2.63
331,1,223,15,10,131,2.54,1.27
332,3,173,15,10,162,0.96,0.48
333,3,162,15,10,43,4.7,2.35
334,3,191,15,10,77,5.0,2.5
335,3,174,15,10,60,4.46,2.23
336,3,237,15,10,28,4.2,2.1
337,3,200,15,10,51,3.94,1.97
338,0,1,16,16,205,3.72,1.86
339,0,3,16,16,61,2.6,1.3
340,0,2,16,16,150,5.58,2.79
341,0,8,16,16,143,4.26,2.13
342,1,222,16,16,37,4.4,2.2
343,1,179,16,16,16,3.84,1.92
344,1,221,16,16,-3,5.04,2.52
345,1,310,16,16,65,3.68,1.84
346,1,259,16,16,153,4.32,2.16
347,2,210,16,16,189,5.22,2.61
348,2,380,16,16,172,3.82,1.91
349,2,224,16,16,223,3.42,1.71
350,3,153,16,16,46,3.52,1.76
351,3,237,16,16,-3,2.6,1.3
352,3,586,16,16,211,4.0,2.0
353,3,151,16,16,70,1.34,0.67
354,3,199,16,16,79,3.86,1.93
355,3,286,16,16,166,3.98,1.99
356,3,173,16,16,4,4.26,2.13
357,3,149,16,16,95,2.24,1.12
358,0,4,17,15,21,4.28,2.14
359,0,3,17,15,165,4.08,2.04
360,0,2,17,15,10,3.44,1.72
361,0,5,17,15,87,4.58,2.29
362,0,4,17,15,226,3.68,1.84
363,0,5,17,15,-3,5.38,2.69
364,1,280,17,15,118,2.44,1.22
365,1,323,17,15,192,4.6,2.3
366,1,386,17,15,72,2.68,1.34
367,1,368,17,15,180,4.44,2.22
368,1,410,17,15,-38,4.7,2.35
369,2,284,17,15,68,4.46,2.23
370,2,278,17,15,164,3.34,1.67
371,3,210,17,15,152,4.56,2.28
372,3,283,17,15,184,3.9,1.95
373,3,149,17,15,-78,2.94,1.47
374,3,245,17,15,-20,4.64,2.32
375,3,318,17,15,29,5.92,2.96
376,0,1,18,1,66,4.38,2.19
377,0,5,18,1,14,4.34,2.17
378,0,2,18,1,-7,4.38,2.19
379,0,5,18,1,151,4.08,2.04
380,0,2,18,1,89,3.4,1.7
381,0,7,18,1,131,4.32,2.16
382,0,1,18,1,169,3.0,1.5
383,0,4,18,1,148,3.4,1.7
384,0,1,18,1,73,4.86,2.43
385,1,237,18,1,17,4.22,2.11
386,2,245,18,1,180,3.44,1.72
387,2,449,18,1,-72,4.14,2.07
388,2,163,18,1,28,3.82,1.91
389,2,154,18,1,59,1.34,0.67
390,2,240,18,1,-22,4.12,2.06
391,2,294,18,1,230,3.56,1.78
392,2,225,18,1,17,5.24,2.62
393,2,351,18,1,-1,3.52,1.76
394,3,342,18,1,124,3.96,1.98
395,0,3,19,16,80,3.22,1.61
396,0,1,19,16,204,5.32,2.66
397,0,1,19,16,82,2.0,1.0
398,0,1,19,16,125,2.86,1.43
399,0,2,19,16,107,3.72,1.86
400,0,1,19,16,139,4.96,2.48
401,0,4,19,16,54,4.6,2.3
402,0,5,19,16,154,3.76,1.88
403,0,1,19,16,157,4.62,2.31
404,0,6,19,16,98,2.12,1.06
405,1,126,19,16,116,4.02,2.01
406,1,221,19,16,219,3.86,1.93
407,1,210,19,16,141,3.22,1.61
408,1,175,19,16,102,2.68,1.34
409,1,189,19,16,15,4.16,2.08
410,1,193,19,16,16,4.94,2.47
411,1,229,19,16,140,3.52,1.76
412,1,294,19,16,247,2.46,1.23
413,2,221,19,16,32,3.64,1.82
414,2,210,19,16,40,4.36,2.18
415,2,324,19,16,160,3.98,1.99
416,2,212,19,16,172,4.8,2.4
417,3,207,19,16,-44,3.5,1.75
418,3,230,19,16,238,4.14,2.07
419,3,245,19,16,-27,4.2,2.1
420,3,512,19,16,154,3.38,1.69
421,3,490,19,16,-20,2.88,1.44
422,3,151,19,16,198,4.04,2.02
423,0,2,20,11,121,4.3,2.15
424,0,4,20,11,64,1.78,0.89
425,0,1,20,11,14,4.26,2.13
426,0,2,20,11,-30,3.06,1.53
427,0,1,20,11,185,3.5,1.75
428,0,6,20,11,202,2.94,1.47
429,0,3,20,11,90,3.46,1.73
430,0,3,20,11,120,4.58,2.29
431,0,7,20,11,156,5.38,2.69
432,0,3,20,11,96,3.58,1.79
433,0,1,20,11,123,3.28,1.64
434,0,1,20,11,118,3.88,1.94
435,0,9,20,11,130,3.94,1.97
436,0,3,20,11,215,4.88,2.44
437,0,6,20,11,114,4.82,2.41
438,0,8,20,11,182,3.3,1.65
439,1,221,20,11,-15,4.16,2.08
440,1,235,20,11,-11,3.26,1.63
441,1,221,20,11,67,4.82,2.41
442,2,407,20,11,68,2.98,1.49
443,2,150,20,11,134,3.8,1.9
444,2,175,20,11,203,5.94,2.97
445,2,299,20,11,209,3.98,1.99
446,2,174,20,11,213,2.96,1.48
447,2,239,20,11,154,3.36,1.68
448,2,321,20,11,-44,1.34,0.67
449,2,244,20,11,66,3.4,1.7
450,2,212,20,11,220,3.82,1.91
451,2,145,20,11,179,4.2,2.1
452,3,169,20,11,173,3.42,1.71
453,3,195,20,11,-18,3.32,1.66
454,3,330,20,11,-13,2.52,1.26
455,0,2,21,12,49,5.32,2.66
456,0,10,21,12,35,3.54,1.77
457,0,5,21,12,113,1.66,0.83
458,0,8,21,12,98,3.76,1.88
459,0,1,21,12,28,3.02,1.51
460,1,198,21,12,245,4.94,2.47
461,1,225,21,12,111,2.88,1.44
462,1,177,21,12,12,3.72,1.86
463,1,186,21,12,-10,0.56,0.28
464,1,232,21,12,111,5.54,2.77
465,1,198,21,12,-41,3.34,1.67
466,1,159,21,12,23,4.72,2.36
467,2,329,21,12,33,4.44,2.22
468,2,257,21,12,106,3.26,1.63
469,2,209,21,12,-51,4.2,2.1
470,2,187,21,12,50,4.38,2.19
471,2,315,21,12,91,4.26,2.13
472,2,222,21,12,175,2.2,1.1
473,2,353,21,12,78,4.64,2.32
474,2,255,21,12,86,3.4,1.7
475,2,191,21,12,92,4.52,2.26
476,2,232,21,12,106,3.9,1.95
477,2,345,21,12,86,3.46,1.73
478,3,388,21,12,68,4.14,2.07
479,3,207,21,12,136,2.76,1.38
480,3,304,21,12,236,1.66,0.83
481,3,297,21,12,144,3.4,1.7
482,3,285,21,12,72,3.54,1.77
483,3,183,21,12,142,2.92,1.46
484,3,211,21,12,67,3.14,1.57
485,3,298,21,12,135,4.08,2.04
486,3,282,21,12,86,3.4,1.7
487,3,312,21,12,102,4.12,2.06
488,3,189,21,12,107,2.82,1.41
489,3,189,21,12,139,4.0,2.0
490,3,255,21,12,80,3.74,1.87
491,0,8,22,9,9,1.92,0.96
492,0,2,22,9,139,3.82,1.91
493,0,6,22,9,157,4.56,2.28
494,0,3,22,9,33,3.94,1.97
495,0,6,22,9,230,3.44,1.72
496,0,3,22,9,54,2.94,1.47
497,1,308,22,9,147,4.12,2.06
498,1,166,22,9,183,2.86,1.43
499,2,254,22,9,74,3.34,1.67
500,2,388,22,9,97,4.54,2.27
501,2,185,22,9,169,3.38,1.69
502,3,285,22,9,43,4.3,2.15
503,3,171,22,9,170,4.42,2.21
504,3,218,22,9,125,1.4,0.7
505,3,234,22,9,119,3.4,1.7
506,0,7,23,20,75,2.92,1.46
507,0,4,23,20,84,2.94,1.47
508,0,5,23,20,141,3.66,1.83
509,0,4,23,20,130,2.6,1.3
510,1,186,23,20,172,4.44,2.22
511,1,181,23,20,99,3.4,1.7
512,1,250,23,20,-18,3.2,1.6
513,1,170,23,20,128,3.14,1.57
514,1,359,23,20,108,4.14,2.07
515,1,223,23,20,230,4.18,2.09
516,1,209,23,20,0,2.2,1.1
517,1,283,23,20,-10,2.86,1.43
518,1,293,23,20,38,3.4,1.7
519,1,169,23,20,-2,4.32,2.16
520,1,244,23,20,-8,4.7,2.35
521,1,206,23,20,88,4.2,2.1
522,2,270,23,20,142,4.86,2.43
523,2,157,23,20,40,3.36,1.68
524,2,391,23,20,245,4.24,2.12
525,2,246,23,20,126,4.68,2.34
526,2,303,23,20,166,2.78,1.39
527,3,343,23,20,240,4.04,2.02
528,3,271,23,20,-61,3.64,1.82
529,3,242,23,20,120,3.38,1.69
530,3,397,23,20,10,3.58,1.79
531,0,2,24,7,2,3.24,1.62
532,0,5,24,7,81,4.64,2.32
533,0,6,24,7,69,4.34,2.17
534,1,194,24,7,-18,4.94,2.47
535,1,192,24,7,42,2.1,1.05
536,1,238,24,7,140,3.68,1.84
537,1,207,24,7,-9,5.4,2.7
538,1,220,24,7,12,3.56,1.78
539,1,163,24,7,-16,3.04,1.52
540,1,390,24,7,188,2.16,1.08
541,1,182,24,7,127,3.56,1.78
542,1,304,24,7,-1,3.44,1.72
543,1,205,24,7,141,3.66,1.83
544,1,163,24,7,59,3.34,1.67
545,1,362,24,7,-4,2.4,1.2
546,1,188,24,7,225,3.82,1.91
547,1,368,24,7,36,1.86,0.93
548,1,232,24,7,51,4.84,2.42
549,1,241,24,7,117,3.72,1.86
550,1,147,24,7,81,5.28,2.64
551,1,283,24,7,191,1.84,0.92
552,1,231,24,7,15,4.68,2.34
553,1,217,24,7,114,4.7,2.35
554,1,131,24,7,109,4.78,2.39
555,2,201,24,7,12,4.54,2.27
556,2,452,24,7,122,3.32,1.66
557,2,331,24,7,185,3.76,1.88
558,2,225,24,7,-5,3.76,1.88
559,2,180,24,7,88,3.98,1.99
560,2,245,24,7,71,2.96,1.48
561,2,126,24,7,153,4.36,2.18
562,3,262,24,7,154,3.08,1.54
563,3,189,24,7,165,0.78,0.39
564,3,205,24,7,43,2.92,1.46
565,3,217,24,7,185,4.04,2.02
566,3,376,24,7,130,3.86,1.93
567,3,180,24,7,160,4.2,2.1
568,3,258,24,7,-26,3.04,1.52
569,3,239,24,7,176,3.88,1.94
570,0,4,25,4,127,4.56,2.28
571,0,3,25,4,87,3.08,1.54
572,0,5,25,4,216,3.46,1.73
573,0,4,25,4,7,2.48,1.24
574,0,4,25,4,6,4.18,2.09
575,0,3,25,4,239,6.1,3.05
576,1,172,25,4,151,3.7,1.85
577,1,310,25,4,-39,3.9,1.95
578,1,230,25,4,208,1.98,0.99
579,1,315,25,4,159,1.44,0.72
580,2,232,25,4,64,3.26,1.63
581,2,211,25,4,76,1.48,0.74
582,2,206,25,4,29,3.3,1.65
583,2,221,25,4,238,2.26,1.13
584,2,252,25,4,95,2.44,1.22
585,2,261,25,4,80,1.5,0.75
586,3,211,25,4,207,1.96,0.98
587,3,321,25,4,163,2.74,1.37
588,3,293,25,4,19,2.56,1.28
589,3,199,25,4,66,5.54,2.77
590,3,148,25,4,-33,2.78,1.39
591,3,211,25,4,163,4.06,2.03
592,3,360,25,4,220,1.54,0.77
593,3,227,25,4,0,2.46,1.23
594,3,137,25,4,202,3.38,1.69
595,0,4,26,12,75,2.6,1.3
596,0,4,26,12,170,3.98,1.99
597,0,1,26,12,94,3.18,1.59
598,0,3,26,12,55,2.26,1.13
599,0,6,26,12,84,4.46,2.23
600,0,1,26,12,132,3.48,1.74
601,0,3,26,12,122,3.1,1.55
602,1,358,26,12,203,2.5,1.25
603,1,235,26,12,173,4.08,2.04
604,2,212,26,12,-22,4.3,2.15
605,2,170,26,12,109,2.4,1.2
606,3,337,26,12,118,3.7,1.85
607,3,235,26,12,174,3.74,1.87
608,3,406,26,12,59,4.18,2.09
609,3,386,26,12,237,6.02,3.01
610,3,235,26,12,118,4.0,2.0
611,3,353,26,12,246,1.56,0.78
612,3,193,26,12,87,4.1,2.05
613,3,225,26,12,21,3.62,1.81
614,3,199,26,12,22,5.34,2.67
615,3,303,26,12,39,2.68,1.34
616,0,2,27,0,160,4.14,2.07
617,0,6,27,0,237,5.1,2.55
618,1,289,27,0,39,2.88,1.44
619,1,168,27,0,147,2.4,1.2
620,1,205,27,0,199,5.04,2.52
621,1,194,27,0,58,4.26,2.13
622,1,288,27,0,198,5.6,2.8
623,1,297,27,0,-64,2.42,1.21
624,1,202,27,0,103,4.28,2.14
625,1,210,27,0,14,4.2,2.1
626,2,181,27,0,76,3.06,1.53
627,2,162,27,0,236,1.94,0.97
628,2,298,27,0,59,5.42,2.71
629,2,171,27,0,98,3.62,1.81
630,3,268,27,0,155,4.32,2.16
631,3,199,27,0,172,4.82,2.41
632,3,147,27,0,205,4.14,2.07
633,3,181,27,0,209,4.0,2.0
634,0,1,28,7,217,2.36,1.18
635,0,9,28,7,181,3.02,1.51
636,0,2,28,7,-51,3.9,1.95
637,1,209,28,7,191,3.76,1.88
638,1,219,28,7,-34,2.56,1.28
639,1,363,28,7,93,3.18,1.59
640,1,400,28,7,18,3.94,1.97
641,1,193,28,7,193,2.36,1.18
642,1,244,28,7,28,3.68,1.84
643,2,181,28,7,203,3.36,1.68
644,2,324,28,7,120,3.86,1.93
645,2,246,28,7,235,3.26,1.63
646,3,174,28,7,-24,5.32,2.66
647,3,305,28,7,7,3.74,1.87
648,3,330,28,7,248,3.5,1.75
649,0,1,29,5,182,4.34,2.17
650,0,10,29,5,43,2.8,1.4
651,0,1,29,5,165,3.46,1.73
652,0,3,29,5,141,4.22,2.11
653,0,2,29,5,218,4.92,2.46
654,0,3,29,5,-1,3.36,1.68
655,0,2,29,5,100,4.92,2.46
656,0,3,29,5,39,5.0,2.5
657,1,203,29,5,198,3.26,1.63
658,1,275,29,5,212,4.16,2.08
659,1,168,29,5,102,3.52,1.76
660,2,238,29,5,-23,3.02,1.51
661,2,233,29,5,22,4.14,2.07
662,2,237,29,5,-58,6.14,3.07
663,2,426,29,5,201,2.78,1.39
664,3,187,29,5,4,4.54,2.27
665,3,146,29,5,50,1.76,0.88
666,3,250,29,5,189,3.74,1.87
667,3,220,29,5,173,4.44,2.22
668,0,1,30,5,66,3.44,1.72
669,0,5,30,5,75,2.64,1.32
670,0,3,30,5,1,2.58,1.29
671,0,6,30,5,214,4.82,2.41
672,0,2,30,5,104,3.16,1.58
673,0,3,30,5,242,2.96,1.48
674,0,3,30,5,27,2.5,1.25
675,0,10,30,5,181,2.7,1.35
676,0,5,30,5,75,4.48,2.24
677,0,2,30,5,131,3.26,1.63
678,0,2,30,5,-32,4.68,2.34
679,0,7,30,5,243,1.36,0.68
680,0,2,30,5,175,2.54,1.27
681,0,5,30,5,164,3.98,1.99
682,0,1,30,5,128,4.18,2.09
683,0,7,30,5,86,4.0,2.0
684,1,250,30,5,79,5.2,2.6
685,1,252,30,5,70,3.14,1.57
686,2,238,30,5,27,4.46,2.23
687,2,220,30,5,-42,3.8,1.9
688,2,347,30,5,248,2.92,1.46
689,2,221,30,5,76,4.06,2.03
690,2,239,30,5,179,3.96,1.98
691,2,162,30,5,207,5.02,2.51
692,2,209,30,5,136,2.44,1.22
