request,product,quantity,client,cluster,duedate,refuse cost,delay cost
76,1,329,6,9,140,5.1,2.55
77,0,5,7,0,195,2.84,1.42
78,0,2,7,0,110,3.26,1.63
79,0,3,7,0,27,3.62,1.81
80,0,2,7,0,64,5.56,2.78
81,0,3,7,0,107,2.78,1.39
82,0,4,7,0,69,3.38,1.69
83,0,4,7,0,33,3.96,1.98
84,0,3,7,0,0,3.62,1.81
85,0,5,7,0,20,3.9,1.95
86,0,1,7,0,156,4.0,2.0
87,0,2,7,0,153,4.06,2.03
88,0,4,7,0,119,4.1,2.05
89,1,315,7,0,-61,3.4,1.7
90,1,225,7,0,48,4.0,2.0
91,1,366,7,0,241,2.32,1.16
92,1,246,7,0,99,4.4,2.2
93,1,332,7,0,193,3.38,1.69
94,1,162,7,0,93,3.92,1.96
95,1,268,7,0,-26,5.06,2.53
96,0,1,8,7,43,3.86,1.93
97,0,9,8,7,18,3.9,1.95
98,0,2,8,7,80,4.14,2.07
99,1,518,8,7,209,3.92,1.96
100,1,237,8,7,98,4.98,2.49
101,0,2,9,8,12,5.74,2.87
102,0,3,9,8,62,4.58,2.29
103,1,204,9,8,194,2.02,1.01
104,1,278,9,8,93,3.98,1.99
105,1,160,9,8,218,3.42,1.71
106,1,208,9,8,84,3.9,1.95
107,1,247,9,8,244,3.6,1.8
108,1,342,9,8,239,4.5,2.25
109,1,332,9,8,78,5.14,2.57
110,1,170,9,8,143,5.1,2.55
111,1,215,9,8,131,3.58,1.79
112,1,259,9,8,-12,3.66,1.83
113,1,153,9,8,199,5.0,2.5
114,1,169,9,8,138,3.56,1.78
115,0,5,10,9,212,2.06,1.03
116,0,3,10,9,243,2.84,1.42
117,0,1,10,9,18,4.08,2.04
118,0,10,10,9,195,3.42,1.71
119,0,8,10,9,216,2.74,1.37
120,1,249,10,9,90,2.8,1.4
121,1,199,10,9,189,3.46,1.73
122,1,160,10,9,71,5.64,2.82
123,1,244,10,9,113,1.0,0.5
124,1,213,10,9,200,4.06,2.03
125,1,187,10,9,118,3.2,1.6
126,1,178,10,9,99,2.44,1.22
127,1,288,10,9,99,4.46,2.23
128,1,207,10,9,118,2.82,1.41
129,0,3,11,4,127,3.64,1.82
130,1,198,11,4,194,3.26,1.63
131,1,228,11,4,25,5.26,2.63
132,1,229,11,4,247,5.26,2.63
133,1,286,11,4,110,3.9,1.95
134,1,170,11,4,194,4.12,2.06
135,1,215,11,4,-51,2.48,1.24
136,1,228,11,4,167,2.3,1.15
137,0,1,12,0,122,2.1,1.05
138,0,1,12,0,54,4.08,2.04
139,0,5,12,0,-18,4.48,2.24
140,0,3,12,0,-50,3.34,1.67
141,0,2,12,0,156,4.06,2.03
142,0,6,12,0,117,4.06,2.03
143,1,180,12,0,225,3.76,1.88
144,1,173,12,0,229,5.16,2.58
145,1,163,12,0,169,5.22,2.61
146,1,164,12,0,12,4.08,2.04
147,1,184,12,0,230,4.42,2.21
148,1,379,12,0,55,4.24,2.12
149,1,219,12,0,91,2.78,1.39
150,1,295,12,0,60,2.8,1.4
151,1,208,12,0,148,3.96,1.98
152,1,233,12,0,206,2.88,1.44
153,1,225,12,0,23,2.3,1.15
154,1,302,12,0,198,4.9,2.45
155,1,243,12,0,185,3.88,1.94
156,1,258,12,0,155,2.54,1.27
157,1,246,12,0,-21,2.12,1.06
158,1,136,12,0,232,3.22,1.61
159,0,2,13,4,78,1.92,0.96
160,0,3,13,4,81,4.0,2.0
161,1,241,13,4,9,4.78,2.39
162,1,186,13,4,133,4.3,2.15
163,1,296,13,4,135,2.84,1.42
164,1,179,13,4,246,3.18,1.59
165,1,247,13,4,18,5.16,2.58
166,1,277,13,4,167,3.88,1.94
167,0,5,14,10,145,4.64,2.32
168,0,1,14,10,160,2.9,1.45
169,0,2,14,10,56,3.54,1.77
170,0,5,14,10,171,3.8,1.9
171,0,4,14,10,-55,5.1,2.55
172,0,4,14,10,175,3.06,1.53
173,1,176,14,10,110,5.56,2.78
174,1,481,14,10,188,3.38,1.69
175,1,218,14,10,203,4.26,2.13
176,1,149,14,10,106,1.24,0.62
177,0,3,15,9,139,3.42,1.71
178,0,2,15,9,117,2.78,1.39
179,1,250,15,9,156,2.78,1.39
180,1,234,15,9,223,2.22,1.11
181,1,249,15,9,180,3.14,1.57
182,1,242,15,9,118,3.36,1.68
183,1,292,15,9,207,4.14,2.07
184,1,201,15,9,50,3.06,1.53
185,1,166,15,9,-33,3.56,1.78
186,1,200,15,9,140,3.12,1.56
187,1,308,15,9,93,2.78,1.39
188,1,274,15,9,172,2.86,1.43
189,1,337,15,9,181,2.22,1.11
190,0,8,16,1,52,4.18,2.09
191,0,2,16,1,172,3.82,1.91
192,1,212,16,1,-35,1.06,0.53
193,1,248,16,1,61,1.88,0.94
194,1,259,16,1,247,4.02,2.01
195,1,167,16,1,32,3.58,1.79
196,1,276,16,1,185,4.42,2.21
197,0,2,17,9,81,3.52,1.76
198,0,1,17,9,194,4.84,2.42
199,0,3,17,9,74,4.66,2.33
200,0,1,17,9,228,3.28,1.64
201,0,2,17,9,-20,3.56,1.78
202,0,3,17,9,143,2.14,1.07
203,1,310,17,9,95,4.38,2.19
204,1,188,17,9,106,2.28,1.14
205,1,218,17,9,110,2.38,1.19
206,1,169,17,9,106,4.16,2.08
207,1,228,17,9,229,4.32,2.16
208,1,268,17,9,193,2.98,1.49
209,1,325,17,9,170,3.34,1.67
210,0,1,18,5,-4,2.04,1.02
211,1,196,18,5,28,4.48,2.24
212,1,259,18,5,118,1.98,0.99
213,1,268,18,5,149,5.14,2.57
214,1,445,18,5,49,2.96,1.48
215,1,392,18,5,47,5.18,2.59
216,1,283,18,5,118,1.08,0.54
217,1,229,18,5,111,4.46,2.23
218,1,361,18,5,212,4.74,2.37
219,1,159,18,5,-9,2.54,1.27
220,1,297,18,5,115,3.92,1.96
221,1,212,18,5,91,2.18,1.09
222,0,5,19,1,135,3.78,1.89
223,0,4,19,1,8,2.18,1.09
224,0,2,19,1,131,5.16,2.58
225,0,4,19,1,31,3.98,1.99
226,0,3,19,1,167,3.12,1.56
227,0,4,19,1,27,2.58,1.29
228,0,2,19,1,146,4.96,2.48
229,0,4,19,1,62,4.58,2.29
230,1,348,19,1,130,3.4,1.7
231,1,162,19,1,85,5.06,2.53
232,1,276,19,1,190,3.7,1.85
233,1,476,19,1,-65,5.68,2.84
234,1,195,19,1,61,4.92,2.46
235,0,6,20,3,226,2.02,1.01
236,0,5,20,3,199,1.74,0.87
237,0,7,20,3,177,4.68,2.34
238,0,1,20,3,159,3.5,1.75
239,0,3,20,3,120,2.82,1.41
240,0,3,20,3,200,2.72,1.36
241,0,7,20,3,59,5.66,2.83
242,0,2,20,3,35,3.7,1.85
243,0,4,20,3,129,3.86,1.93
244,0,7,20,3,184,4.88,2.44
245,0,2,20,3,175,2.94,1.47
246,0,2,20,3,95,0.88,0.44
247,0,8,20,3,170,2.9,1.45
248,0,1,20,3,218,2.64,1.32
249,0,11,20,3,135,5.06,2.53
250,1,192,20,3,-35,6.3,3.15
251,1,201,20,3,64,4.42,2.21
252,0,7,21,6,209,2.0,1.0
253,0,1,21,6,33,3.18,1.59
254,0,2,21,6,22,3.52,1.76
255,0,9,21,6,234,3.86,1.93
256,1,158,21,6,51,4.54,2.27
257,1,277,21,6,3,2.64,1.32
258,1,220,21,6,155,4.0,2.0
259,0,6,22,2,161,3.0,1.5
260,0,2,22,2,87,3.54,1.77
261,0,3,22,2,106,1.98,0.99
262,0,11,22,2,216,2.18,1.09
263,0,4,22,2,87,3.94,1.97
264,0,8,22,2,100,2.56,1.28
265,0,2,22,2,161,3.52,1.76
266,1,198,22,2,148,3.82,1.91
267,1,277,22,2,35,4.2,2.1
268,1,149,22,2,133,1.92,0.96
269,1,219,22,2,-16,2.88,1.44
270,1,246,22,2,62,4.04,2.02
271,1,218,22,2,176,3.96,1.98
272,1,286,22,2,16,2.92,1.46
273,1,286,22,2,178,3.44,1.72
274,1,259,22,2,112,2.56,1.28
275,1,184,22,2,48,4.1,2.05
276,1,224,22,2,133,4.84,2.42
277,1,314,22,2,111,4.02,2.01
278,0,2,23,4,108,5.12,2.56
279,0,2,23,4,129,2.48,1.24
280,1,184,23,4,-43,4.14,2.07
281,1,467,23,4,79,4.3,2.15
282,1,239,23,4,101,3.8,1.9
283,1,165,23,4,56,5.24,2.62
284,1,201,23,4,-18,4.38,2.19
285,1,205,23,4,141,4.74,2.37
286,1,237,23,4,50,2.74,1.37
287,1,154,23,4,195,2.3,1.15
288,1,194,23,4,84,2.32,1.16
289,1,278,23,4,88,5.42,2.71
290,1,177,23,4,148,5.2,2.6
291,1,171,23,4,211,2.92,1.46
292,1,453,23,4,181,4.1,2.05
293,0,5,24,0,141,4.3,2.15
294,0,4,24,0,224,3.16,1.58
295,0,2,24,0,69,4.06,2.03
296,0,3,24,0,219,2.26,1.13
297,0,7,24,0,-49,4.74,2.37
298,0,8,24,0,186,3.02,1.51
299,0,2,24,0,207,3.66,1.83
300,1,298,24,0,148,3.9,1.95
301,1,259,24,0,235,2.64,1.32
302,1,287,24,0,64,0.9,0.45
303,1,312,24,0,94,4.08,2.04
304,1,229,24,0,76,4.84,2.42
305,0,4,25,8,131,3.42,1.71
306,0,3,25,8,187,2.74,1.37
307,1,242,25,8,3,5.38,2.69
308,1,179,25,8,11,4.16,2.08
309,1,236,25,8,105,3.34,1.67
310,0,1,26,9,114,4.34,2.17
311,0,3,26,9,-59,5.52,2.76
312,0,4,26,9,133,5.2,2.6
313,0,5,26,9,225,5.06,2.53
314,0,4,26,9,69,4.48,2.24
315,0,6,26,9,145,4.26,2.13
316,0,1,26,9,186,2.2,1.1
317,0,1,26,9,175,4.3,2.15
318,1,207,26,9,247,4.36,2.18
319,1,221,26,9,45,3.42,1.71
320,1,171,26,9,196,4.24,2.12
321,1,263,26,9,54,4.18,2.09
322,1,182,26,9,85,3.98,1.99
323,1,183,26,9,47,5.42,2.71
324,0,2,27,10,214,2.74,1.37
325,0,5,27,10,173,3.28,1.64
326,1,154,27,10,-37,4.6,2.3
327,1,168,27,10,227,3.48,1.74
328,1,257,27,10,36,3.46,1.73
329,1,149,27,10,194,2.6,1.3
330,1,197,27,10,88,5.56,2.78
331,1,200,27,10,186,4.66,2.33
332,1,148,27,10,88,3.56,1.78
333,0,4,28,4,183,4.28,2.14
334,0,1,28,4,128,4.88,2.44
335,0,4,28,4,92,1.76,0.88
336,0,7,28,4,-56,4.8,2.4
337,0,2,28,4,31,3.78,1.89
338,0,3,28,4,225,3.34,1.67
339,0,9,28,4,173,5.38,2.69
340,0,3,28,4,-1,5.22,2.61
341,1,332,28,4,240,2.62,1.31
342,1,212,28,4,150,5.96,2.98
343,1,204,28,4,31,3.56,1.78
344,1,200,28,4,-32,3.82,1.91
345,1,320,28,4,42,5.22,2.61
346,1,137,28,4,120,5.34,2.67
347,0,2,29,4,56,3.92,1.96
348,0,1,29,4,119,5.44,2.72
349,0,3,29,4,102,3.34,1.67
350,0,1,29,4,197,4.14,2.07
351,0,1,29,4,86,3.4,1.7
352,0,1,29,4,60,4.72,2.36
353,0,2,29,4,174,4.7,2.35
354,0,2,29,4,56,1.3,0.65
355,0,7,29,4,129,3.9,1.95
356,0,2,29,4,67,3.64,1.82
357,0,2,29,4,37,2.46,1.23
358,1,235,29,4,114,3.14,1.57
359,1,184,29,4,48,2.92,1.46
360,1,291,29,4,38,4.16,2.08
361,1,178,29,4,72,3.28,1.64
362,1,422,29,4,51,3.9,1.95
363,1,313,29,4,190,2.48,1.24
364,1,149,29,4,87,3.64,1.82
365,1,294,29,4,17,2.8,1.4
366,0,4,30,0,102,4.02,2.01
367,0,1,30,0,22,5.34,2.67
368,0,5,30,0,30,4.46,2.23
369,0,3,30,0,206,3.86,1.93
370,0,5,30,0,159,4.1,2.05
371,0,4,30,0,81,1.94,0.97
372,0,4,30,0,53,4.34,2.17
373,0,1,30,0,99,2.9,1.45
374,0,6,30,0,127,3.86,1.93
375,0,1,30,0,199,3.88,1.94
376,1,195,30,0,164,1.14,0.57
377,1,169,30,0,122,5.4,2.7
378,1,178,30,0,69,4.5,2.25
379,1,171,30,0,193,4.92,2.46
380,1,187,30,0,156,5.04,2.52
381,1,191,30,0,184,3.52,1.76
382,1,275,30,0,136,1.36,0.68
383,1,257,30,0,58,3.68,1.84
384,0,7,31,6,44,4.02,2.01
385,0,3,31,6,196,5.3,2.65
386,0,3,31,6,-15,4.16,2.08
387,1,340,31,6,12,1.22,0.61
388,1,199,31,6,98,4.3,2.15
389,1,489,31,6,19,4.26,2.13
390,1,248,31,6,98,4.16,2.08
391,0,2,32,8,69,5.56,2.78
392,0,8,32,8,29,2.64,1.32
393,0,4,32,8,203,3.88,1.94
394,0,4,32,8,173,3.68,1.84
395,0,3,32,8,61,5.34,2.67
396,1,270,32,8,176,3.08,1.54
397,1,172,32,8,110,3.64,1.82
398,1,186,32,8,132,4.82,2.41
399,1,371,32,8,148,3.74,1.87
400,1,201,32,8,44,4.62,2.31
401,1,228,32,8,226,4.3,2.15
402,1,186,32,8,109,4.14,2.07
403,1,163,32,8,96,1.96,0.98
404,1,268,32,8,222,3.3,1.65
405,1,169,32,8,240,3.62,1.81
406,1,214,32,8,75,5.14,2.57
407,0,1,33,10,180,4.2,2.1
408,0,4,33,10,191,3.52,1.76
409,0,7,33,10,150,3.42,1.71
410,0,2,33,10,197,1.88,0.94
411,0,3,33,10,191,3.18,1.59
412,1,221,33,10,109,3.86,1.93
413,1,226,33,10,176,2.82,1.41
414,1,200,33,10,136,3.44,1.72
415,1,270,33,10,31,2.44,1.22
416,1,193,33,10,54,4.06,2.03
417,1,222,33,10,126,1.52,0.76
418,1,232,33,10,89,4.24,2.12
419,1,221,33,10,201,4.38,2.19
420,1,218,33,10,95,3.96,1.98
421,1,310,33,10,120,2.46,1.23
422,1,324,33,10,231,4.52,2.26
423,0,2,34,0,190,3.18,1.59
424,0,5,34,0,133,4.48,2.24
425,0,2,34,0,196,3.26,1.63
426,1,238,34,0,191,2.46,1.23
427,1,384,34,0,120,5.72,2.86
428,0,2,35,5,79,4.34,2.17
429,0,4,35,5,237,4.74,2.37
430,0,6,35,5,76,4.24,2.12
431,0,1,35,5,13,4.26,2.13
432,0,3,35,5,151,3.7,1.85
433,0,3,35,5,-14,3.84,1.92
434,1,159,35,5,127,3.8,1.9
435,1,283,35,5,-35,2.3,1.15
436,1,309,35,5,95,1.8,0.9
437,1,252,35,5,32,5.62,2.81
438,1,255,35,5,202,5.06,2.53
439,1,301,35,5,146,3.8,1.9
440,0,5,36,5,54,4.28,2.14
441,0,4,36,5,130,4.06,2.03
442,0,4,36,5,110,3.8,1.9
443,1,272,36,5,133,3.48,1.74
444,1,172,36,5,115,3.5,1.75
445,1,289,36,5,-10,3.18,1.59
446,1,187,36,5,143,2.9,1.45
447,1,253,36,5,67,5.9,2.95
448,1,283,36,5,-31,3.64,1.82
449,0,2,37,3,128,2.72,1.36
450,0,2,37,3,67,4.8,2.4
451,1,189,37,3,203,3.58,1.79
452,1,124,37,3,128,3.5,1.75
453,1,159,37,3,234,4.2,2.1
454,1,340,37,3,105,5.18,2.59
455,0,4,38,5,-42,5.12,2.56
456,0,2,38,5,153,4.62,2.31
457,0,3,38,5,163,3.82,1.91
458,0,11,38,5,184,2.72,1.36
459,0,5,38,5,130,3.46,1.73
460,0,5,38,5,225,5.18,2.59
461,0,1,38,5,137,3.14,1.57
462,1,155,38,5,133,4.3,2.15
463,1,281,38,5,127,3.22,1.61
464,1,152,38,5,-70,2.74,1.37
465,1,160,38,5,183,4.04,2.02
466,1,222,38,5,189,3.16,1.58
467,1,233,38,5,225,5.04,2.52
468,1,203,38,5,17,2.68,1.34
469,1,267,38,5,186,3.22,1.61
470,0,1,39,3,159,3.5,1.75
471,0,3,39,3,133,2.88,1.44
472,0,1,39,3,220,4.7,2.35
473,0,3,39,3,168,3.22,1.61
474,0,3,39,3,5,3.38,1.69
475,0,6,39,3,72,5.3,2.65
476,0,9,39,3,167,2.66,1.33
477,0,3,39,3,222,3.86,1.93
478,0,2,39,3,-12,3.3,1.65
479,1,355,39,3,112,4.46,2.23
480,1,210,39,3,182,4.66,2.33
481,1,308,39,3,166,4.72,2.36
482,1,118,39,3,227,3.28,1.64
483,1,247,39,3,30,3.34,1.67
484,1,259,39,3,23,3.58,1.79
485,1,152,39,3,107,2.22,1.11
486,0,2,40,6,95,5.4,2.7
487,0,5,40,6,107,2.16,1.08
488,0,10,40,6,61,2.42,1.21
489,0,3,40,6,130,3.76,1.88
490,0,4,40,6,215,4.04,2.02
491,0,4,40,6,-27,3.22,1.61
492,1,212,40,6,11,2.12,1.06
493,1,228,40,6,233,4.28,2.14
494,1,278,40,6,145,4.38,2.19
495,1,274,40,6,62,4.5,2.25
496,1,223,40,6,88,3.52,1.76
497,1,222,40,6,-22,5.0,2.5
498,1,268,40,6,202,4.18,2.09
499,0,2,41,0,195,4.38,2.19
500,0,2,41,0,110,3.36,1.68
501,0,3,41,0,99,3.66,1.83
502,1,239,41,0,175,2.34,1.17
503,1,270,41,0,123,1.98,0.99
504,1,272,41,0,60,3.94,1.97
505,1,259,41,0,35,2.4,1.2
506,1,205,41,0,108,4.2,2.1
507,1,218,41,0,183,5.06,2.53
508,1,213,41,0,-59,3.26,1.63
509,1,203,41,0,84,1.14,0.57
510,1,362,41,0,202,4.02,2.01
511,0,7,42,0,-21,2.02,1.01
512,0,6,42,0,36,3.04,1.52
513,0,3,42,0,130,2.74,1.37
514,0,4,42,0,160,2.72,1.36
515,0,3,42,0,226,4.28,2.14
516,0,2,42,0,103,4.02,2.01
517,0,3,42,0,193,3.52,1.76
518,0,6,42,0,1,3.82,1.91
519,1,284,42,0,209,3.26,1.63
520,1,225,42,0,250,3.78,1.89
521,1,253,42,0,32,3.68,1.84
522,1,330,42,0,146,4.1,2.05
523,1,357,42,0,75,3.46,1.73
524,1,392,42,0,234,4.02,2.01
525,1,160,42,0,-14,4.84,2.42
526,1,386,42,0,199,2.88,1.44
527,0,10,43,7,243,4.08,2.04
528,0,6,43,7,147,1.42,0.71
529,0,5,43,7,187,1.94,0.97
530,0,4,43,7,212,4.02,2.01
531,0,2,43,7,-15,2.68,1.34
532,1,196,43,7,228,2.62,1.31
533,1,195,43,7,175,4.0,2.0
534,1,215,43,7,187,3.8,1.9
535,1,193,43,7,115,4.06,2.03
536,1,271,43,7,135,2.02,1.01
537,1,192,43,7,243,2.64,1.32
538,0,7,44,10,-13,2.78,1.39
539,0,2,44,10,-9,3.08,1.54
540,0,7,44,10,84,4.68,2.34
541,0,8,44,10,159,1.96,0.98
542,0,5,44,10,132,1.8,0.9
543,1,350,44,10,118,4.16,2.08
544,1,304,44,10,41,4.32,2.16
545,1,213,44,10,137,2.9,1.45
546,1,278,44,10,237,2.86,1.43
547,1,193,44,10,178,3.68,1.84
548,1,166,44,10,200,3.1,1.55
549,1,321,44,10,196,3.8,1.9
550,1,227,44,10,150,4.76,2.38
551,1,180,44,10,217,5.0,2.5
552,1,177,44,10,148,3.36,1.68
553,1,263,44,10,171,4.3,2.15
554,0,2,45,7,55,4.02,2.01
555,0,7,45,7,98,4.08,2.04
556,1,128,45,7,24,1.96,0.98
557,1,279,45,7,158,5.04,2.52
558,1,184,45,7,88,3.88,1.94
559,1,341,45,7,215,1.76,0.88
560,1,175,45,7,87,4.48,2.24
561,1,236,45,7,152,1.5,0.75
562,1,263,45,7,38,2.76,1.38
563,1,223,45,7,210,5.38,2.69
564,1,245,45,7,225,2.04,1.02
565,1,274,45,7,79,3.72,1.86
566,1,210,45,7,82,4.3,2.15
567,0,6,46,6,135,4.3,2.15
568,0,1,46,6,204,2.76,1.38
569,0,2,46,6,70,3.88,1.94
570,0,1,46,6,166,3.76,1.88
571,0,6,46,6,121,2.52,1.26
572,0,4,46,6,75,4.76,2.38
573,0,1,46,6,183,3.22,1.61
574,0,1,46,6,95,4.92,2.46
575,0,1,46,6,215,4.26,2.13
576,1,193,46,6,140,3.12,1.56
577,1,307,46,6,-1,4.7,2.35
578,1,250,46,6,158,4.56,2.28
579,1,205,46,6,7,3.84,1.92
580,1,207,46,6,30,2.98,1.49
581,1,301,46,6,27,2.46,1.23
582,1,153,46,6,177,4.94,2.47
583,1,180,46,6,210,2.02,1.01
584,0,2,47,3,-19,4.54,2.27
585,0,1,47,3,-64,3.22,1.61
586,0,2,47,3,84,4.52,2.26
587,0,2,47,3,229,2.92,1.46
588,0,5,47,3,241,3.54,1.77
589,0,3,47,3,22,3.92,1.96
590,1,254,47,3,110,2.54,1.27
591,1,148,47,3,146,4.36,2.18
592,1,366,47,3,159,3.48,1.74
593,1,216,47,3,78,4.04,2.02
594,1,207,47,3,147,5.54,2.77
595,1,190,47,3,131,3.92,1.96
596,0,6,48,2,120,5.32,2.66
597,0,6,48,2,247,3.5,1.75
598,0,5,48,2,-29,1.82,0.91
599,0,1,48,2,-4,4.34,2.17
600,0,8,48,2,145,4.14,2.07
601,0,3,48,2,39,1.76,0.88
602,0,5,48,2,84,5.74,2.87
603,0,3,48,2,243,2.76,1.38
604,0,2,48,2,123,4.54,2.27
605,0,1,48,2,108,4.04,2.02
606,0,2,48,2,-9,3.64,1.82
607,0,2,48,2,229,2.88,1.44
608,0,4,48,2,233,2.1,1.05
609,0,1,49,3,190,3.76,1.88
610,0,2,49,3,-52,3.76,1.88
611,0,7,49,3,207,3.54,1.77
612,0,3,49,3,9,3.38,1.69
613,0,9,49,3,0,4.04,2.02
614,0,6,49,3,-16,4.58,2.29
615,0,3,49,3,-45,4.16,2.08
616,0,4,49,3,195,3.22,1.61
617,0,1,49,3,-32,0.92,0.46
618,0,6,49,3,-15,2.36,1.18
619,0,5,49,3,68,2.34,1.17
620,0,3,49,3,168,5.36,2.68
621,0,2,49,3,39,3.86,1.93
622,0,4,49,3,144,1.9,0.95
623,1,235,49,3,82,3.84,1.92
624,0,3,50,7,154,3.64,1.82
625,0,4,50,7,163,3.72,1.86
626,0,1,50,7,142,5.36,2.68
627,0,8,50,7,77,6.24,3.12
628,0,1,50,7,141,4.04,2.02
629,0,3,50,7,16,3.86,1.93
630,0,2,50,7,48,3.94,1.97
631,0,4,50,7,239,1.42,0.71
632,0,1,50,7,93,4.88,2.44
633,0,1,50,7,158,3.94,1.97
634,0,1,50,7,88,3.86,1.93
635,0,2,50,7,60,5.06,2.53
636,0,19,50,7,152,3.46,1.73
637,1,210,50,7,140,2.76,1.38
638,1,148,50,7,148,5.4,2.7
639,1,215,50,7,-12,3.2,1.6
640,1,225,50,7,-23,5.36,2.68
641,1,133,50,7,218,1.58,0.79
642,0,4,51,8,117,3.3,1.65
643,0,14,51,8,104,3.8,1.9
644,0,1,51,8,75,2.2,1.1
645,0,1,51,8,109,4.14,2.07
646,0,11,51,8,130,4.22,2.11
647,1,169,51,8,47,3.18,1.59
648,1,207,51,8,80,4.62,2.31
649,1,154,51,8,149,0.86,0.43
650,1,296,51,8,50,4.0,2.0
651,1,244,51,8,103,3.74,1.87
652,1,139,51,8,90,3.04,1.52
653,1,265,51,8,28,3.98,1.99
654,1,282,51,8,7,1.46,0.73
655,1,274,51,8,159,4.22,2.11
656,1,216,51,8,82,2.9,1.45
657,0,3,52,1,61,4.38,2.19
658,0,3,52,1,86,3.1,1.55
659,0,4,52,1,111,0.56,0.28
660,0,2,52,1,165,4.0,2.0
661,0,6,52,1,28,4.64,2.32
662,0,3,52,1,164,4.92,2.46
663,0,3,52,1,74,3.54,1.77
664,0,1,52,1,94,3.74,1.87
665,0,1,52,1,205,3.24,1.62
666,1,253,52,1,195,2.62,1.31
667,1,155,52,1,153,3.64,1.82
668,0,2,53,6,99,3.48,1.74
669,0,3,53,6,144,4.68,2.34
670,0,3,53,6,237,3.9,1.95
671,1,219,53,6,76,3.8,1.9
672,1,215,53,6,92,4.16,2.08
673,1,310,53,6,129,2.7,1.35
674,1,242,53,6,123,4.04,2.02
675,1,241,53,6,103,4.68,2.34
676,1,266,53,6,132,3.96,1.98
677,1,117,53,6,21,3.58,1.79
678,1,195,53,6,39,4.52,2.26
679,1,183,53,6,188,3.56,1.78
680,1,128,53,6,123,5.0,2.5
681,1,223,53,6,135,3.72,1.86
682,1,358,53,6,-30,3.12,1.56
683,1,331,53,6,140,4.14,2.07
684,1,181,53,6,59,4.74,2.37
685,1,320,53,6,112,3.62,1.81
686,1,147,53,6,247,2.7,1.35
687,1,210,53,6,197,2.12,1.06
688,0,1,54,7,230,4.78,2.39
689,0,9,54,7,152,4.78,2.39
690,0,1,54,7,46,2.1,1.05
691,0,2,54,7,-26,2.7,1.35
692,0,7,54,7,99,4.92,2.46
693,0,1,54,7,34,3.78,1.89
