request,product,quantity,client,cluster,duedate,refuse cost,delay cost
92,1,164,4,6,225,2.28,1.14
93,1,227,4,6,65,3.6,1.8
94,1,142,4,6,209,3.9,1.95
95,1,368,4,6,182,3.4,1.7
96,1,189,4,6,-35,3.74,1.87
97,2,151,4,6,99,5.92,2.96
98,2,243,4,6,235,4.16,2.08
99,2,271,4,6,54,5.26,2.63
100,2,283,4,6,127,3.22,1.61
101,2,408,4,6,131,3.96,1.98
102,2,204,4,6,183,3.3,1.65
103,2,191,4,6,59,3.34,1.67
104,2,188,4,6,207,3.12,1.56
105,3,212,4,6,-66,3.44,1.72
106,3,206,4,6,139,4.3,2.15
107,3,242,4,6,237,3.94,1.97
108,0,1,5,2,192,2.72,1.36
109,0,5,5,2,86,3.14,1.57
110,1,231,5,2,146,4.18,2.09
111,1,195,5,2,212,3.84,1.92
112,1,272,5,2,0,4.36,2.18
113,1,163,5,2,79,2.0,1.0
114,1,332,5,2,44,4.3,2.15
115,2,255,5,2,186,4.14,2.07
116,2,218,5,2,-33,0.6,0.3
117,3,325,5,2,55,4.12,2.06
118,3,228,5,2,52,3.98,1.99
119,0,7,6,6,222,3.4,1.7
120,0,9,6,6,244,4.56,2.28
121,0,3,6,6,124,3.46,1.73
122,0,3,6,6,54,5.82,2.91
123,1,185,6,6,1,2.48,1.24
124,1,216,6,6,106,3.44,1.72
125,1,303,6,6,83,2.58,1.29
126,1,224,6,6,131,3.46,1.73
127,2,212,6,6,208,4.5,2.25
128,2,205,6,6,48,4.18,2.09
129,2,288,6,6,56,2.68,1.34
130,2,325,6,6,243,2.96,1.48
131,2,178,6,6,149,4.08,2.04
132,3,201,6,6,22,2.0,1.0
133,3,233,6,6,20,4.28,2.14
134,3,350,6,6,82,3.06,1.53
135,3,214,6,6,-18,2.82,1.41
136,3,231,6,6,-30,4.98,2.49
137,3,252,6,6,227,3.7,1.85
138,3,307,6,6,38,4.2,2.1
139,3,271,6,6,88,4.1,2.05
140,3,237,6,6,16,2.94,1.47
141,3,394,6,6,154,5.24,2.62
142,3,193,6,6,216,4.66,2.33
143,3,220,6,6,91,4.16,2.08
144,3,461,6,6,43,4.4,2.2
145,0,6,7,0,55,3.78,1.89
146,0,8,7,0,219,2.8,1.4
147,0,2,7,0,175,2.88,1.44
148,0,2,7,0,201,3.44,1.72
149,0,3,7,0,203,3.38,1.69
150,1,206,7,0,151,2.7,1.35
151,1,162,7,0,27,3.44,1.72
152,2,348,7,0,118,5.28,2.64
153,2,158,7,0,200,3.04,1.52
154,2,216,7,0,170,4.94,2.47
155,2,202,7,0,125,4.84,2.42
156,2,150,7,0,163,3.46,1.73
157,2,226,7,0,-32,4.16,2.08
158,2,299,7,0,217,3.36,1.68
159,2,291,7,0,150,3.86,1.93
160,2,324,7,0,161,3.94,1.97
161,2,203,7,0,126,4.46,2.23
162,3,164,7,0,193,3.82,1.91
163,3,323,7,0,168,2.58,1.29
164,3,182,7,0,105,4.2,2.1
165,3,259,7,0,114,2.88,1.44
166,3,421,7,0,91,2.02,1.01
167,0,2,8,5,116,3.08,1.54
168,0,6,8,5,96,5.02,2.51
169,0,5,8,5,85,3.48,1.74
170,1,338,8,5,75,3.78,1.89
171,1,189,8,5,230,4.36,2.18
172,1,268,8,5,25,2.16,1.08
173,2,194,8,5,13,4.32,2.16
174,2,282,8,5,201,3.3,1.65
175,2,289,8,5,189,4.26,2.13
176,2,142,8,5,27,1.26,0.63
177,2,224,8,5,94,5.76,2.88
178,2,225,8,5,16,4.58,2.29
179,3,290,8,5,147,4.02,2.01
180,3,217,8,5,229,4.06,2.03
181,3,215,8,5,234,2.42,1.21
182,3,264,8,5,146,4.24,2.12
183,3,267,8,5,206,2.82,1.41
184,0,7,9,5,-9,2.68,1.34
185,0,5,9,5,139,3.38,1.69
186,0,2,9,5,82,3.32,1.66
187,0,2,9,5,216,3.7,1.85
188,0,4,9,5,233,3.82,1.91
189,0,1,9,5,74,4.7,2.35
190,0,3,9,5,0,4.88,2.44
191,0,5,9,5,193,4.68,2.34
192,1,280,9,5,104,2.42,1.21
193,1,360,9,5,188,4.36,2.18
194,1,359,9,5,134,2.68,1.34
195,1,172,9,5,113,2.8,1.4
196,1,272,9,5,88,3.54,1.77
197,1,250,9,5,214,3.38,1.69
198,2,183,9,5,113,2.96,1.48
199,2,415,9,5,117,4.6,2.3
200,2,263,9,5,158,3.06,1.53
201,2,173,9,5,149,3.44,1.72
202,3,218,9,5,68,3.18,1.59
203,3,155,9,5,230,4.54,2.27
204,3,299,9,5,79,2.52,1.26
205,3,212,9,5,176,2.62,1.31
206,3,361,9,5,158,3.28,1.64
207,3,211,9,5,-23,3.6,1.8
208,0,7,10,2,212,4.7,2.35
209,1,191,10,2,199,2.24,1.12
210,1,276,10,2,128,2.66,1.33
211,1,189,10,2,90,3.82,1.91
212,1,246,10,2,124,2.68,1.34
213,2,162,10,2,125,2.5,1.25
214,2,366,10,2,66,3.38,1.69
215,2,216,10,2,133,4.02,2.01
216,2,179,10,2,153,3.12,1.56
217,3,215,10,2,117,4.72,2.36
218,3,278,10,2,84,2.72,1.36
219,3,237,10,2,85,3.26,1.63
220,3,310,10,2,94,5.12,2.56
221,3,329,10,2,85,3.02,1.51
222,3,336,10,2,-35,3.82,1.91
223,0,4,11,3,234,2.62,1.31
224,0,2,11,3,171,3.0,1.5
225,0,4,11,3,121,4.76,2.38
226,0,2,11,3,-30,3.34,1.67
227,0,5,11,3,33,4.04,2.02
228,0,11,11,3,142,3.38,1.69
229,0,7,11,3,-20,6.0,3.0
230,0,2,11,3,123,4.14,2.07
231,1,359,11,3,164,4.06,2.03
232,1,298,11,3,-24,1.82,0.91
233,2,250,11,3,150,2.58,1.29
234,2,182,11,3,147,3.2,1.6
235,2,202,11,3,118,4.46,2.23
236,2,268,11,3,-12,4.72,2.36
237,2,165,11,3,-2,3.08,1.54
238,3,312,11,3,174,4.6,2.3
239,3,199,11,3,93,2.8,1.4
240,3,198,11,3,173,3.42,1.71
241,3,360,11,3,234,4.2,2.1
242,3,204,11,3,163,3.18,1.59
243,3,228,11,3,228,4.22,2.11
244,3,252,11,3,137,4.08,2.04
245,3,205,11,3,28,3.36,1.68
246,3,160,11,3,145,5.04,2.52
247,3,203,11,3,154,3.4,1.7
248,0,3,12,1,47,4.4,2.2
249,0,8,12,1,31,2.7,1.35
250,1,279,12,1,148,3.02,1.51
251,1,256,12,1,176,2.92,1.46
252,1,172,12,1,-14,3.04,1.52
253,1,143,12,1,80,3.48,1.74
254,2,223,12,1,71,4.36,2.18
255,2,141,12,1,167,4.8,2.4
256,2,328,12,1,-6,3.88,1.94
257,3,175,12,1,127,4.06,2.03
258,3,200,12,1,74,3.72,1.86
259,3,142,12,1,101,3.9,1.95
260,0,2,13,3,139,3.78,1.89
261,0,2,13,3,149,4.28,2.14
262,0,4,13,3,210,4.84,2.42
263,0,3,13,3,48,4.34,2.17
264,0,1,13,3,-15,3.12,1.56
265,0,1,13,3,94,4.18,2.09
266,0,6,13,3,136,3.02,1.51
267,0,4,13,3,-7,2.26,1.13
268,1,160,13,3,5,5.14,2.57
269,2,202,13,3,121,4.14,2.07
270,2,152,13,3,99,4.48,2.24
271,2,283,13,3,76,5.22,2.61
272,3,188,13,3,195,4.24,2.12
273,3,229,13,3,112,4.54,2.27
274,3,282,13,3,137,3.38,1.69
275,3,218,13,3,248,3.5,1.75
276,0,2,14,9,9,4.46,2.23
277,0,2,14,9,166,2.7,1.35
278,0,2,14,9,96,4.28,2.14
279,0,3,14,9,58,3.82,1.91
280,0,3,14,9,182,3.12,1.56
281,0,2,14,9,4,2.68,1.34
282,0,6,14,9,21,4.86,2.43
283,0,2,14,9,203,3.72,1.86
284,0,1,14,9,41,3.42,1.71
285,0,3,14,9,-24,4.26,2.13
286,1,310,14,9,240,1.56,0.78
287,1,217,14,9,150,3.22,1.61
288,1,367,14,9,182,2.28,1.14
289,1,151,14,9,135,3.42,1.71
290,1,266,14,9,62,4.3,2.15
291,1,288,14,9,111,2.86,1.43
292,1,535,14,9,-21,4.68,2.34
293,1,259,14,9,39,3.34,1.67
294,1,196,14,9,145,3.6,1.8
295,1,327,14,9,94,3.64,1.82
296,1,301,14,9,35,5.12,2.56
297,2,274,14,9,84,3.76,1.88
298,2,396,14,9,99,3.0,1.5
299,2,159,14,9,177,5.22,2.61
300,3,153,14,9,134,4.58,2.29
301,3,325,14,9,-37,2.88,1.44
302,3,329,14,9,110,4.8,2.4
303,3,446,14,9,138,3.52,1.76
304,0,6,15,8,14,2.34,1.17
305,0,7,15,8,138,4.02,2.01
306,0,2,15,8,-12,2.26,1.13
307,0,3,15,8,199,3.54,1.77
308,0,2,15,8,82,3.08,1.54
309,0,2,15,8,18,3.9,1.95
310,0,2,15,8,51,4.26,2.13
311,0,4,15,8,159,4.1,2.05
312,0,1,15,8,32,2.98,1.49
313,0,3,15,8,246,5.42,2.71
314,1,194,15,8,20,3.26,1.63
315,1,204,15,8,123,3.84,1.92
316,1,252,15,8,217,2.32,1.16
317,1,230,15,8,28,1.2,0.6
318,1,251,15,8,89,5.18,2.59
319,1,358,15,8,236,5.0,2.5
320,1,240,15,8,166,3.62,1.81
321,1,366,15,8,-15,3.76,1.88
322,1,225,15,8,183,4.4,2.2
323,1,190,15,8,120,4.18,2.09
324,1,280,15,8,29,5.9,2.95
325,1,435,15,8,50,2.04,1.02
326,1,156,15,8,113,2.64,1.32
327,1,148,15,8,184,3.72,1.86
328,1,273,15,8,115,4.66,2.33
329,2,223,15,8,218,2.44,1.22
330,3,159,15,8,174,4.9,2.45
331,0,1,16,8,3,3.82,1.91
332,0,4,16,8,163,3.12,1.56
333,0,8,16,8,58,3.94,1.97
334,0,3,16,8,60,4.9,2.45
335,0,1,16,8,-46,2.56,1.28
336,1,249,16,8,205,4.32,2.16
337,1,201,16,8,113,3.52,1.76
338,1,221,16,8,184,5.08,2.54
339,1,372,16,8,203,3.42,1.71
340,1,243,16,8,112,4.06,2.03
341,1,302,16,8,193,3.42,1.71
342,1,242,16,8,111,3.5,1.75
343,1,187,16,8,195,1.68,0.84
344,1,438,16,8,83,3.36,1.68
345,1,177,16,8,117,4.24,2.12
346,1,139,16,8,204,3.76,1.88
347,1,272,16,8,178,4.3,2.15
348,1,177,16,8,42,4.68,2.34
349,2,266,16,8,102,2.16,1.08
350,2,201,16,8,-56,3.54,1.77
351,2,253,16,8,71,2.5,1.25
352,2,117,16,8,3,3.34,1.67
353,2,197,16,8,170,3.08,1.54
354,3,245,16,8,228,4.66,2.33
355,3,225,16,8,149,5.18,2.59
356,3,294,16,8,112,3.2,1.6
357,3,147,16,8,143,3.38,1.69
358,3,331,16,8,34,4.46,2.23
359,3,209,16,8,192,3.2,1.6
360,0,5,17,0,84,3.08,1.54
361,0,5,17,0,87,4.7,2.35
362,0,2,17,0,150,3.72,1.86
363,0,2,17,0,211,2.12,1.06
364,0,4,17,0,204,3.7,1.85
365,0,2,17,0,213,0.68,0.34
366,0,3,17,0,16,4.4,2.2
367,0,1,17,0,70,3.48,1.74
368,1,229,17,0,44,5.02,2.51
369,1,191,17,0,30,5.36,2.68
370,1,285,17,0,-23,4.78,2.39
371,1,140,17,0,120,5.38,2.69
372,1,168,17,0,3,2.34,1.17
373,2,246,17,0,92,5.22,2.61
374,2,300,17,0,159,5.0,2.5
375,2,283,17,0,115,3.56,1.78
376,3,298,17,0,241,3.74,1.87
377,3,143,17,0,223,2.34,1.17
378,3,326,17,0,-6,4.36,2.18
379,3,267,17,0,32,3.78,1.89
380,3,169,17,0,138,2.54,1.27
381,3,385,17,0,100,3.22,1.61
382,0,2,18,9,3,4.22,2.11
383,0,3,18,9,94,4.36,2.18
384,0,3,18,9,201,2.58,1.29
385,0,3,18,9,34,3.8,1.9
386,0,2,18,9,136,3.52,1.76
387,0,3,18,9,144,1.46,0.73
388,1,254,18,9,114,4.0,2.0
389,1,287,18,9,152,3.48,1.74
390,1,353,18,9,211,3.12,1.56
391,1,222,18,9,-26,4.12,2.06
392,1,251,18,9,21,3.84,1.92
393,2,257,18,9,116,2.56,1.28
394,2,361,18,9,146,3.64,1.82
395,2,244,18,9,65,2.86,1.43
396,2,335,18,9,44,4.6,2.3
397,2,247,18,9,90,4.42,2.21
398,2,218,18,9,156,3.46,1.73
399,2,216,18,9,124,4.48,2.24
400,3,341,18,9,136,3.08,1.54
401,3,274,18,9,229,4.16,2.08
402,3,229,18,9,84,4.58,2.29
403,3,199,18,9,153,3.58,1.79
404,1,171,19,6,17,2.82,1.41
405,1,332,19,6,236,2.22,1.11
406,1,346,19,6,-40,5.44,2.72
407,2,283,19,6,28,3.24,1.62
408,2,209,19,6,116,3.2,1.6
409,2,181,19,6,179,3.3,1.65
410,2,218,19,6,113,3.26,1.63
411,2,366,19,6,147,4.8,2.4
412,3,278,19,6,173,4.32,2.16
413,3,262,19,6,37,3.82,1.91
414,3,218,19,6,165,4.34,2.17
415,3,268,19,6,245,2.84,1.42
416,3,184,19,6,150,3.96,1.98
417,0,6,20,6,-32,4.88,2.44
418,0,1,20,6,89,3.24,1.62
419,0,3,20,6,109,3.16,1.58
420,0,7,20,6,-20,3.9,1.95
421,0,3,20,6,201,2.9,1.45
422,0,8,20,6,-55,4.42,2.21
423,0,3,20,6,134,4.26,2.13
424,0,5,20,6,170,3.52,1.76
425,0,5,20,6,95,2.76,1.38
426,0,4,20,6,151,2.8,1.4
427,0,2,20,6,153,3.98,1.99
428,1,179,20,6,161,5.6,2.8
429,1,258,20,6,120,5.02,2.51
430,1,246,20,6,39,5.84,2.92
431,1,297,20,6,158,4.74,2.37
432,1,175,20,6,188,2.8,1.4
433,1,149,20,6,152,1.84,0.92
434,1,237,20,6,241,6.08,3.04
435,1,282,20,6,196,3.02,1.51
436,1,285,20,6,230,2.4,1.2
437,1,213,20,6,150,4.18,2.09
438,1,245,20,6,183,4.28,2.14
439,2,272,20,6,178,4.58,2.29
440,2,196,20,6,184,2.62,1.31
441,2,304,20,6,110,4.06,2.03
442,2,324,20,6,244,2.2,1.1
443,3,196,20,6,216,3.98,1.99
444,3,178,20,6,132,4.2,2.1
445,3,163,20,6,158,4.14,2.07
446,3,287,20,6,104,2.66,1.33
447,3,206,20,6,190,4.1,2.05
448,3,140,20,6,143,5.12,2.56
449,3,190,20,6,104,5.14,2.57
450,3,172,20,6,118,2.92,1.46
451,3,247,20,6,52,4.12,2.06
452,3,322,20,6,1,2.92,1.46
453,3,236,20,6,51,2.4,1.2
454,3,290,20,6,80,4.52,2.26
455,3,226,20,6,111,5.16,2.58
456,3,259,20,6,224,3.74,1.87
457,3,231,20,6,173,4.56,2.28
458,3,153,20,6,141,3.18,1.59
459,3,358,20,6,174,4.38,2.19
460,3,143,20,6,38,3.64,1.82
461,3,221,20,6,-52,4.54,2.27
462,3,246,20,6,212,4.14,2.07
463,3,173,20,6,84,4.22,2.11
464,0,4,21,4,210,4.14,2.07
465,0,3,21,4,154,3.06,1.53
466,0,1,21,4,-20,2.96,1.48
467,1,281,21,4,48,3.28,1.64
468,1,169,21,4,224,4.62,2.31
469,1,195,21,4,76,4.72,2.36
470,1,264,21,4,194,3.14,1.57
471,2,257,21,4,-13,3.66,1.83
472,2,117,21,4,236,4.14,2.07
473,2,149,21,4,217,5.02,2.51
474,2,258,21,4,-56,3.92,1.96
475,2,170,21,4,9,2.88,1.44
476,2,304,21,4,6,2.12,1.06
477,2,126,21,4,-50,3.66,1.83
478,2,181,21,4,85,4.22,2.11
479,3,337,21,4,88,3.0,1.5
480,3,137,21,4,142,3.62,1.81
481,3,244,21,4,104,4.1,2.05
482,3,264,21,4,106,1.62,0.81
483,3,205,21,4,177,5.0,2.5
484,0,2,22,8,172,3.7,1.85
485,0,2,22,8,1,1.52,0.76
486,0,3,22,8,203,3.72,1.86
487,0,4,22,8,-59,2.98,1.49
488,0,3,22,8,-7,3.94,1.97
489,0,3,22,8,186,3.52,1.76
490,0,1,22,8,-3,2.22,1.11
491,0,3,22,8,98,4.16,2.08
492,0,9,22,8,92,3.8,1.9
493,0,1,22,8,-66,3.68,1.84
494,0,9,22,8,1,3.98,1.99
495,0,1,22,8,150,4.78,2.39
496,0,2,22,8,162,3.8,1.9
497,1,197,22,8,96,2.58,1.29
498,1,254,22,8,-41,4.3,2.15
499,1,183,22,8,33,4.44,2.22
500,1,299,22,8,61,4.3,2.15
501,1,122,22,8,58,3.3,1.65
502,2,386,22,8,12,4.86,2.43
503,2,291,22,8,204,3.34,1.67
504,3,219,22,8,45,2.92,1.46
505,3,357,22,8,113,2.5,1.25
506,3,296,22,8,86,3.88,1.94
507,3,224,22,8,134,3.9,1.95
508,0,3,23,5,57,1.16,0.58
509,0,5,23,5,97,1.48,0.74
510,1,201,23,5,132,2.92,1.46
511,2,325,23,5,170,4.34,2.17
512,2,247,23,5,175,1.76,0.88
513,2,218,23,5,14,3.4,1.7
514,2,218,23,5,134,4.12,2.06
515,2,250,23,5,176,1.84,0.92
516,2,210,23,5,130,4.12,2.06
517,2,245,23,5,6,4.6,2.3
518,2,145,23,5,85,3.12,1.56
519,2,313,23,5,200,2.94,1.47
520,2,264,23,5,129,4.48,2.24
521,2,279,23,5,78,4.54,2.27
522,2,272,23,5,173,6.4,3.2
523,2,200,23,5,47,3.46,1.73
524,2,184,23,5,15,3.48,1.74
525,2,224,23,5,209,4.28,2.14
526,2,244,23,5,-1,3.0,1.5
527,3,307,23,5,119,4.58,2.29
528,3,183,23,5,163,5.72,2.86
529,0,1,24,3,161,4.44,2.22
530,0,2,24,3,136,4.28,2.14
531,0,3,24,3,17,4.24,2.12
532,0,9,24,3,155,5.3,2.65
533,1,201,24,3,139,3.86,1.93
534,1,178,24,3,61,3.6,1.8
535,1,255,24,3,0,4.36,2.18
536,1,179,24,3,19,3.84,1.92
537,1,208,24,3,203,3.32,1.66
538,1,207,24,3,221,4.92,2.46
539,1,181,24,3,49,2.76,1.38
540,1,191,24,3,10,4.08,2.04
541,1,195,24,3,136,5.82,2.91
542,1,180,24,3,54,4.96,2.48
543,1,219,24,3,43,3.56,1.78
544,1,303,24,3,180,4.3,2.15
545,1,290,24,3,7,4.0,2.0
546,2,214,24,3,136,4.06,2.03
547,2,152,24,3,213,4.4,2.2
548,2,207,24,3,64,4.6,2.3
549,3,208,24,3,-20,3.9,1.95
550,3,170,24,3,90,2.92,1.46
551,3,184,24,3,159,4.94,2.47
552,3,239,24,3,12,3.6,1.8
553,3,165,24,3,4,3.7,1.85
554,0,1,25,4,210,2.5,1.25
555,0,5,25,4,81,4.52,2.26
556,0,7,25,4,90,3.72,1.86
557,0,6,25,4,133,3.34,1.67
558,0,2,25,4,206,2.94,1.47
559,0,6,25,4,88,1.2,0.6
560,0,3,25,4,43,4.02,2.01
561,1,176,25,4,209,2.28,1.14
562,1,187,25,4,143,3.44,1.72
563,2,223,25,4,247,4.86,2.43
564,2,216,25,4,193,3.52,1.76
565,2,215,25,4,194,2.94,1.47
566,2,189,25,4,187,2.88,1.44
567,2,160,25,4,36,2.76,1.38
568,3,191,25,4,40,4.52,2.26
569,3,281,25,4,136,3.82,1.91
570,0,5,26,7,93,2.46,1.23
571,0,4,26,7,126,4.24,2.12
572,1,200,26,7,187,4.1,2.05
573,1,250,26,7,114,2.88,1.44
574,1,157,26,7,152,3.28,1.64
575,1,183,26,7,171,4.5,2.25
576,1,337,26,7,59,2.52,1.26
577,1,319,26,7,8,1.82,0.91
578,2,209,26,7,49,3.02,1.51
579,2,177,26,7,144,2.26,1.13
580,2,233,26,7,223,4.26,2.13
581,2,306,26,7,232,2.32,1.16
582,2,170,26,7,111,4.38,2.19
583,2,205,26,7,8,3.44,1.72
584,2,241,26,7,139,4.18,2.09
585,2,179,26,7,73,2.16,1.08
586,3,149,26,7,103,3.28,1.64
587,3,186,26,7,171,4.3,2.15
588,3,230,26,7,209,3.46,1.73
589,3,320,26,7,69,2.3,1.15
590,0,6,27,7,203,4.56,2.28
591,0,5,27,7,-3,2.42,1.21
592,0,2,27,7,89,2.72,1.36
593,0,2,27,7,160,5.02,2.51
594,0,4,27,7,30,3.92,1.96
595,0,2,27,7,17,4.42,2.21
596,0,1,27,7,90,4.48,2.24
597,0,8,27,7,126,3.0,1.5
598,1,258,27,7,-12,3.92,1.96
599,1,220,27,7,183,3.88,1.94
600,1,219,27,7,184,4.2,2.1
601,1,208,27,7,142,2.94,1.47
602,1,307,27,7,90,4.1,2.05
603,2,209,27,7,85,1.04,0.52
604,2,332,27,7,230,2.96,1.48
605,2,205,27,7,163,4.04,2.02
606,2,207,27,7,98,4.12,2.06
607,2,180,27,7,-58,2.54,1.27
608,2,237,27,7,156,3.9,1.95
609,2,252,27,7,203,3.84,1.92
610,2,328,27,7,238,2.8,1.4
611,3,240,27,7,2,3.28,1.64
612,3,207,27,7,166,2.76,1.38
613,3,343,27,7,80,3.52,1.76
614,3,227,27,7,215,3.98,1.99
615,3,221,27,7,219,3.26,1.63
616,0,2,28,5,110,5.82,2.91
617,0,1,28,5,184,4.52,2.26
618,0,1,28,5,-56,3.56,1.78
619,0,1,28,5,84,2.88,1.44
620,0,4,28,5,129,4.26,2.13
621,0,5,28,5,182,5.48,2.74
622,0,3,28,5,157,4.06,2.03
623,0,3,28,5,119,2.38,1.19
624,1,279,28,5,70,3.0,1.5
625,1,186,28,5,220,5.08,2.54
626,1,281,28,5,162,1.78,0.89
627,1,160,28,5,65,4.8,2.4
628,1,165,28,5,137,4.6,2.3
629,1,426,28,5,84,2.5,1.25
630,1,197,28,5,49,4.04,2.02
631,1,315,28,5,86,4.98,2.49
632,1,196,28,5,214,3.24,1.62
633,2,277,28,5,189,6.16,3.08
634,2,274,28,5,204,4.54,2.27
635,2,135,28,5,232,4.26,2.13
636,2,206,28,5,59,2.62,1.31
637,2,261,28,5,221,4.78,2.39
638,2,151,28,5,213,3.56,1.78
639,2,207,28,5,102,2.98,1.49
640,2,174,28,5,131,4.18,2.09
641,3,283,28,5,-23,3.56,1.78
642,3,233,28,5,91,4.74,2.37
643,0,2,29,9,184,3.88,1.94
644,1,238,29,9,-12,4.0,2.0
645,1,337,29,9,182,2.62,1.31
646,2,244,29,9,152,3.38,1.69
647,2,355,29,9,111,4.52,2.26
648,2,258,29,9,209,3.76,1.88
649,2,230,29,9,117,4.1,2.05
650,2,226,29,9,30,4.92,2.46
651,2,328,29,9,114,4.0,2.0
652,2,198,29,9,68,4.36,2.18
653,2,318,29,9,61,4.64,2.32
654,2,364,29,9,212,1.52,0.76
655,2,201,29,9,69,3.38,1.69
656,2,191,29,9,29,4.66,2.33
657,2,238,29,9,120,2.48,1.24
658,2,334,29,9,234,4.8,2.4
659,3,315,29,9,98,5.04,2.52
660,3,243,29,9,157,5.52,2.76
661,0,3,30,3,112,3.2,1.6
662,0,2,30,3,-16,4.1,2.05
663,0,2,30,3,26,4.76,2.38
664,0,1,30,3,203,2.7,1.35
665,0,1,30,3,231,2.26,1.13
666,1,180,30,3,208,1.56,0.78
667,1,326,30,3,113,5.38,2.69
668,2,291,30,3,87,3.88,1.94
669,2,217,30,3,226,2.86,1.43
670,2,311,30,3,62,5.2,2.6
671,2,243,30,3,197,3.62,1.81
672,2,305,30,3,116,1.84,0.92
673,3,255,30,3,193,4.68,2.34
674,3,440,30,3,205,3.5,1.75
675,3,277,30,3,85,3.3,1.65
676,3,187,30,3,0,3.4,1.7
677,3,271,30,3,241,2.78,1.39
678,3,220,30,3,47,3.38,1.69
679,3,111,30,3,77,3.94,1.97
680,0,3,31,9,-34,3.5,1.75
681,0,8,31,9,198,1.74,0.87
682,0,2,31,9,97,3.8,1.9
683,1,170,31,9,-26,4.82,2.41
684,1,199,31,9,133,1.6,0.8
685,1,222,31,9,112,2.92,1.46
686,1,251,31,9,4,2.16,1.08
687,2,233,31,9,194,2.5,1.25
688,2,229,31,9,-35,3.92,1.96
689,3,169,31,9,201,3.16,1.58
690,0,6,32,1,190,2.86,1.43
691,0,1,32,1,113,4.6,2.3
692,0,4,32,1,180,2.52,1.26
