request,product,quantity,client,cluster,duedate,refuse cost,delay cost
194,2,257,11,8,57,1.76,0.88
195,2,377,11,8,-30,3.38,1.69
196,2,239,11,8,229,4.5,2.25
197,2,230,11,8,117,4.24,2.12
198,2,145,11,8,119,3.64,1.82
199,2,128,11,8,126,3.26,1.63
200,2,198,11,8,177,4.26,2.13
201,2,143,11,8,-16,2.48,1.24
202,2,151,11,8,97,4.68,2.34
203,0,2,12,20,59,3.5,1.75
204,0,4,12,20,54,1.56,0.78
205,0,2,12,20,-27,4.28,2.14
206,0,2,12,20,14,4.48,2.24
207,0,2,12,20,179,2.9,1.45
208,0,3,12,20,225,3.34,1.67
209,0,5,12,20,113,3.58,1.79
210,1,272,12,20,8,2.92,1.46
211,1,200,12,20,196,3.76,1.88
212,1,154,12,20,163,4.24,2.12
213,1,296,12,20,164,4.5,2.25
214,1,148,12,20,173,3.02,1.51
215,1,251,12,20,4,2.76,1.38
216,1,182,12,20,218,3.68,1.84
217,1,273,12,20,191,4.06,2.03
218,2,306,12,20,117,2.24,1.12
219,2,224,12,20,191,4.38,2.19
220,2,346,12,20,-42,3.84,1.92
221,2,161,12,20,193,4.52,2.26
222,2,226,12,20,134,2.18,1.09
223,2,188,12,20,210,2.6,1.3
224,2,199,12,20,95,3.14,1.57
225,2,156,12,20,17,4.68,2.34
226,2,168,12,20,242,4.28,2.14
227,2,199,12,20,18,3.2,1.6
228,2,158,12,20,8,4.66,2.33
229,2,259,12,20,38,3.32,1.66
230,2,295,12,20,21,3.56,1.78
231,0,1,13,15,77,3.5,1.75
232,0,9,13,15,3,3.78,1.89
233,0,2,13,15,127,4.34,2.17
234,0,3,13,15,187,4.32,2.16
235,0,5,13,15,113,1.88,0.94
236,0,2,13,15,155,1.78,0.89
237,0,4,13,15,57,4.22,2.11
238,0,1,13,15,75,3.38,1.69
239,0,2,13,15,97,4.44,2.22
240,0,2,13,15,191,3.54,1.77
241,0,2,13,15,73,4.88,2.44
242,0,3,13,15,152,5.22,2.61
243,0,2,13,15,-7,2.82,1.41
244,0,2,13,15,5,4.92,2.46
245,0,3,13,15,114,3.62,1.81
246,1,172,13,15,134,3.58,1.79
247,1,230,13,15,83,5.06,2.53
248,1,130,13,15,177,1.22,0.61
249,1,168,13,15,153,2.0,1.0
250,1,224,13,15,140,5.04,2.52
251,1,205,13,15,150,1.8,0.9
252,2,150,13,15,102,3.38,1.69
253,2,320,13,15,-36,3.52,1.76
254,2,191,13,15,137,2.46,1.23
255,2,251,13,15,218,2.84,1.42
256,2,140,13,15,157,4.28,2.14
257,2,335,13,15,-52,3.74,1.87
258,2,231,13,15,210,2.6,1.3
259,2,162,13,15,156,2.22,1.11
260,2,381,13,15,181,3.96,1.98
261,2,346,13,15,27,5.0,2.5
262,0,5,14,14,163,3.88,1.94
263,0,2,14,14,151,1.9,0.95
264,1,333,14,14,209,3.04,1.52
265,1,174,14,14,210,4.04,2.02
266,1,244,14,14,173,3.18,1.59
267,1,216,14,14,197,2.94,1.47
268,1,161,14,14,135,4.48,2.24
269,1,144,14,14,214,2.78,1.39
270,2,216,14,14,176,4.26,2.13
271,2,457,14,14,69,4.66,2.33
272,2,245,14,14,62,4.14,2.07
273,0,4,15,11,49,3.54,1.77
274,1,212,15,11,123,3.82,1.91
275,1,143,15,11,87,3.44,1.72
276,1,188,15,11,47,2.04,1.02
277,1,170,15,11,139,3.72,1.86
278,2,198,15,11,102,3.48,1.74
279,2,178,15,11,23,5.1,2.55
280,2,177,15,11,122,4.26,2.13
281,2,193,15,11,130,3.0,1.5
282,2,261,15,11,74,3.2,1.6
283,2,219,15,11,132,3.42,1.71
284,2,283,15,11,165,4.16,2.08
285,0,1,16,20,40,2.2,1.1
286,0,5,16,20,97,5.44,2.72
287,0,4,16,20,200,4.18,2.09
288,1,153,16,20,168,4.76,2.38
289,1,154,16,20,238,2.78,1.39
290,1,329,16,20,182,4.66,2.33
291,1,164,16,20,215,2.76,1.38
292,1,234,16,20,11,3.1,1.55
293,1,269,16,20,183,3.62,1.81
294,2,181,16,20,203,4.46,2.23
295,2,216,16,20,171,3.28,1.64
296,2,347,16,20,24,1.62,0.81
297,2,270,16,20,59,2.3,1.15
298,2,185,16,20,167,4.02,2.01
299,0,1,17,0,211,4.84,2.42
300,0,3,17,0,10,4.62,2.31
301,0,2,17,0,74,2.38,1.19
302,0,1,17,0,27,3.42,1.71
303,0,8,17,0,127,4.46,2.23
304,0,1,17,0,161,2.74,1.37
305,0,8,17,0,106,3.2,1.6
306,0,2,17,0,142,4.1,2.05
307,0,1,17,0,172,4.32,2.16
308,0,1,17,0,209,3.6,1.8
309,0,7,17,0,132,3.08,1.54
310,1,331,17,0,89,5.12,2.56
311,1,241,17,0,111,3.44,1.72
312,1,191,17,0,-15,3.58,1.79
313,1,176,17,0,20,4.78,2.39
314,2,215,17,0,56,4.24,2.12
315,2,198,17,0,60,2.52,1.26
316,2,251,17,0,206,2.26,1.13
317,2,243,17,0,173,4.7,2.35
318,2,158,17,0,44,4.22,2.11
319,2,221,17,0,95,2.32,1.16
320,2,322,17,0,81,2.62,1.31
321,0,3,18,21,-43,4.4,2.2
322,0,6,18,21,89,3.8,1.9
323,0,1,18,21,-72,3.84,1.92
324,0,4,18,21,110,4.5,2.25
325,0,1,18,21,176,4.94,2.47
326,0,2,18,21,169,3.38,1.69
327,0,6,18,21,110,3.88,1.94
328,0,7,18,21,151,4.48,2.24
329,0,1,18,21,-12,3.78,1.89
330,0,1,18,21,235,4.2,2.1
331,0,4,18,21,119,3.4,1.7
332,0,3,18,21,207,3.08,1.54
333,0,1,18,21,159,3.88,1.94
334,0,6,18,21,133,3.14,1.57
335,1,349,18,21,-25,2.8,1.4
336,1,142,18,21,10,3.24,1.62
337,1,177,18,21,-4,3.9,1.95
338,1,221,18,21,167,3.78,1.89
339,1,246,18,21,142,3.2,1.6
340,1,264,18,21,188,3.02,1.51
341,2,167,18,21,218,4.12,2.06
342,2,184,18,21,57,2.7,1.35
343,2,154,18,21,39,5.08,2.54
344,2,293,18,21,140,2.18,1.09
345,2,273,18,21,88,2.1,1.05
346,0,1,19,20,23,2.96,1.48
347,0,3,19,20,-51,4.82,2.41
348,0,1,19,20,7,5.0,2.5
349,0,10,19,20,59,3.94,1.97
350,0,6,19,20,122,3.38,1.69
351,0,3,19,20,92,4.16,2.08
352,1,257,19,20,171,3.16,1.58
353,1,261,19,20,138,3.5,1.75
354,1,203,19,20,105,5.28,2.64
355,1,217,19,20,88,3.54,1.77
356,1,372,19,20,220,4.62,2.31
357,1,196,19,20,146,3.22,1.61
358,1,158,19,20,59,3.74,1.87
359,1,134,19,20,187,5.42,2.71
360,1,263,19,20,120,5.02,2.51
361,1,169,19,20,122,3.54,1.77
362,1,360,19,20,47,4.7,2.35
363,1,611,19,20,115,3.22,1.61
364,1,197,19,20,191,3.26,1.63
365,1,204,19,20,-51,4.5,2.25
366,2,130,19,20,153,4.54,2.27
367,2,279,19,20,8,4.04,2.02
368,2,250,19,20,187,4.62,2.31
369,0,1,20,7,29,3.84,1.92
370,0,4,20,7,51,4.1,2.05
371,0,3,20,7,141,4.22,2.11
372,0,5,20,7,211,2.66,1.33
373,0,3,20,7,194,3.82,1.91
374,1,162,20,7,124,2.54,1.27
375,1,188,20,7,199,3.72,1.86
376,1,252,20,7,24,1.34,0.67
377,2,256,20,7,139,2.6,1.3
378,2,190,20,7,158,4.22,2.11
379,2,174,20,7,123,5.4,2.7
380,2,236,20,7,186,2.96,1.48
381,2,182,20,7,130,2.96,1.48
382,2,217,20,7,161,4.24,2.12
383,2,188,20,7,99,4.3,2.15
384,2,202,20,7,141,4.86,2.43
385,2,160,20,7,57,2.0,1.0
386,0,4,21,20,225,6.18,3.09
387,0,3,21,20,238,5.12,2.56
388,0,2,21,20,36,2.74,1.37
389,0,2,21,20,148,1.56,0.78
390,0,8,21,20,74,4.52,2.26
391,0,4,21,20,-15,3.18,1.59
392,1,240,21,20,2,3.6,1.8
393,1,263,21,20,177,3.58,1.79
394,1,308,21,20,-17,4.58,2.29
395,1,303,21,20,45,3.44,1.72
396,1,298,21,20,8,5.1,2.55
397,1,336,21,20,115,2.74,1.37
398,2,222,21,20,129,3.62,1.81
399,2,179,21,20,70,3.08,1.54
400,2,218,21,20,166,4.88,2.44
401,2,225,21,20,209,3.62,1.81
402,0,4,22,15,159,2.68,1.34
403,0,3,22,15,182,4.88,2.44
404,0,6,22,15,37,4.16,2.08
405,0,4,22,15,104,4.9,2.45
406,0,1,22,15,25,3.4,1.7
407,0,2,22,15,208,3.12,1.56
408,0,1,22,15,112,3.6,1.8
409,0,3,22,15,207,4.26,2.13
410,0,4,22,15,76,3.82,1.91
411,1,180,22,15,154,2.96,1.48
412,1,268,22,15,-5,3.08,1.54
413,1,203,22,15,48,3.32,1.66
414,1,281,22,15,-21,3.58,1.79
415,1,190,22,15,44,3.48,1.74
416,1,243,22,15,94,4.08,2.04
417,1,279,22,15,31,2.9,1.45
418,1,196,22,15,196,5.18,2.59
419,1,207,22,15,72,4.5,2.25
420,1,309,22,15,38,1.8,0.9
421,1,282,22,15,213,3.4,1.7
422,2,236,22,15,125,4.14,2.07
423,2,212,22,15,244,3.58,1.79
424,2,217,22,15,51,2.6,1.3
425,2,187,22,15,123,2.94,1.47
426,2,169,22,15,131,2.8,1.4
427,0,11,23,17,-32,4.76,2.38
428,0,1,23,17,169,4.94,2.47
429,0,12,23,17,46,3.36,1.68
430,0,4,23,17,47,1.74,0.87
431,0,3,23,17,169,4.74,2.37
432,0,2,23,17,-61,2.16,1.08
433,0,7,23,17,71,2.26,1.13
434,0,3,23,17,13,4.72,2.36
435,0,4,23,17,222,1.64,0.82
436,0,6,23,17,14,4.36,2.18
437,0,4,23,17,108,4.88,2.44
438,1,223,23,17,0,4.26,2.13
439,1,214,23,17,104,4.54,2.27
440,1,292,23,17,58,4.2,2.1
441,1,379,23,17,116,4.16,2.08
442,2,241,23,17,-25,2.28,1.14
443,2,195,23,17,220,5.78,2.89
444,2,208,23,17,165,2.64,1.32
445,2,160,23,17,175,3.7,1.85
446,2,281,23,17,98,2.4,1.2
447,0,5,24,5,219,0.48,0.24
448,0,2,24,5,-53,3.92,1.96
449,0,2,24,5,184,3.14,1.57
450,0,2,24,5,155,2.6,1.3
451,0,1,24,5,109,3.3,1.65
452,0,4,24,5,-29,4.0,2.0
453,1,231,24,5,205,3.6,1.8
454,1,142,24,5,230,4.8,2.4
455,1,205,24,5,53,2.16,1.08
456,1,284,24,5,81,3.48,1.74
457,1,406,24,5,-24,4.76,2.38
458,1,236,24,5,235,3.74,1.87
459,1,154,24,5,241,3.9,1.95
460,2,182,24,5,185,3.46,1.73
461,2,201,24,5,168,2.72,1.36
462,2,191,24,5,182,1.32,0.66
463,2,367,24,5,-18,4.7,2.35
464,2,242,24,5,109,5.24,2.62
465,2,176,24,5,158,2.66,1.33
466,0,4,25,1,240,3.68,1.84
467,0,12,25,1,59,3.94,1.97
468,0,5,25,1,180,2.32,1.16
469,0,1,25,1,50,3.58,1.79
470,0,5,25,1,198,3.32,1.66
471,0,3,25,1,80,1.96,0.98
472,1,334,25,1,4,4.34,2.17
473,1,347,25,1,-28,4.22,2.11
474,2,142,25,1,3,3.4,1.7
475,2,235,25,1,73,3.28,1.64
476,2,265,25,1,171,4.28,2.14
477,2,320,25,1,64,2.84,1.42
478,2,204,25,1,-19,4.86,2.43
479,0,1,26,2,45,4.32,2.16
480,0,4,26,2,211,3.0,1.5
481,1,228,26,2,112,2.7,1.35
482,1,462,26,2,25,5.04,2.52
483,1,254,26,2,165,1.6,0.8
484,1,183,26,2,132,2.78,1.39
485,1,192,26,2,128,3.54,1.77
486,1,184,26,2,14,4.94,2.47
487,1,286,26,2,174,2.8,1.4
488,1,256,26,2,34,4.32,2.16
489,1,184,26,2,217,3.7,1.85
490,2,222,26,2,178,2.86,1.43
491,2,200,26,2,201,4.18,2.09
492,2,194,26,2,-20,3.38,1.69
493,2,189,26,2,173,2.66,1.33
494,2,205,26,2,3,4.4,2.2
495,2,318,26,2,108,3.56,1.78
496,2,178,26,2,119,5.38,2.69
497,2,381,26,2,228,1.98,0.99
498,2,257,26,2,214,4.76,2.38
499,2,241,26,2,20,2.88,1.44
500,2,211,26,2,-36,4.88,2.44
501,0,2,27,6,38,3.66,1.83
502,0,2,27,6,130,4.06,2.03
503,0,1,27,6,154,3.56,1.78
504,0,4,27,6,173,3.18,1.59
505,1,169,27,6,204,4.34,2.17
506,1,216,27,6,58,2.54,1.27
507,1,300,27,6,195,5.72,2.86
508,2,170,27,6,159,3.64,1.82
509,2,192,27,6,228,3.52,1.76
510,2,205,27,6,-8,2.38,1.19
511,2,211,27,6,80,3.34,1.67
512,2,165,27,6,121,4.74,2.37
513,2,205,27,6,130,4.7,2.35
514,2,180,27,6,88,3.18,1.59
515,2,145,27,6,143,5.06,2.53
516,2,218,27,6,51,3.8,1.9
517,2,390,27,6,182,4.86,2.43
518,2,189,27,6,97,3.9,1.95
519,2,255,27,6,63,5.32,2.66
520,2,134,27,6,177,2.06,1.03
521,2,242,27,6,96,4.94,2.47
522,2,167,27,6,215,5.26,2.63
523,0,6,28,6,208,3.34,1.67
524,0,3,28,6,133,3.5,1.75
525,0,1,28,6,10,2.92,1.46
526,0,1,28,6,32,2.64,1.32
527,0,1,28,6,85,3.48,1.74
528,0,2,28,6,-8,4.64,2.32
529,0,2,28,6,187,4.02,2.01
530,1,318,28,6,69,3.98,1.99
531,1,263,28,6,-22,4.58,2.29
532,1,136,28,6,189,2.56,1.28
533,1,261,28,6,126,5.42,2.71
534,1,256,28,6,141,4.28,2.14
535,1,224,28,6,-3,4.72,2.36
536,0,3,29,10,19,4.34,2.17
537,0,1,29,10,167,4.86,2.43
538,0,2,29,10,46,4.46,2.23
539,0,2,29,10,102,2.84,1.42
540,0,6,29,10,110,3.5,1.75
541,0,1,29,10,69,4.22,2.11
542,1,174,29,10,190,3.08,1.54
543,1,203,29,10,119,4.12,2.06
544,1,147,29,10,82,2.62,1.31
545,1,324,29,10,222,4.28,2.14
546,1,200,29,10,-71,4.36,2.18
547,1,391,29,10,226,1.8,0.9
548,1,186,29,10,76,1.66,0.83
549,2,174,29,10,60,2.42,1.21
550,2,222,29,10,16,3.02,1.51
551,2,205,29,10,226,3.26,1.63
552,2,215,29,10,173,1.96,0.98
553,2,174,29,10,226,4.58,2.29
554,0,8,30,4,60,5.32,2.66
555,0,3,30,4,90,1.52,0.76
556,0,1,30,4,170,2.52,1.26
557,0,1,30,4,114,2.0,1.0
558,0,5,30,4,193,4.06,2.03
559,0,2,30,4,101,2.86,1.43
560,1,249,30,4,132,3.76,1.88
561,1,201,30,4,59,2.9,1.45
562,1,234,30,4,30,0.8,0.4
563,1,382,30,4,93,4.74,2.37
564,1,261,30,4,204,2.28,1.14
565,2,278,30,4,-13,3.9,1.95
566,2,244,30,4,14,2.8,1.4
567,2,162,30,4,112,3.48,1.74
568,2,249,30,4,88,1.58,0.79
569,2,196,30,4,188,5.04,2.52
570,2,307,30,4,68,4.28,2.14
571,2,166,30,4,231,3.4,1.7
572,2,304,30,4,132,3.98,1.99
573,2,218,30,4,105,4.52,2.26
574,2,214,30,4,160,3.54,1.77
575,2,263,30,4,155,4.4,2.2
576,0,4,31,18,204,3.2,1.6
577,0,1,31,18,66,1.72,0.86
578,0,2,31,18,133,4.14,2.07
579,0,3,31,18,149,2.6,1.3
580,0,3,31,18,188,4.76,2.38
581,0,1,31,18,-9,4.92,2.46
582,0,4,31,18,64,3.0,1.5
583,0,11,31,18,26,3.88,1.94
584,0,7,31,18,218,5.02,2.51
585,0,5,31,18,5,2.3,1.15
586,1,233,31,18,133,3.78,1.89
587,1,234,31,18,130,2.96,1.48
588,2,224,31,18,172,4.48,2.24
589,2,151,31,18,218,4.16,2.08
590,2,192,31,18,64,1.58,0.79
591,0,2,32,18,109,1.84,0.92
592,0,3,32,18,133,4.7,2.35
593,0,2,32,18,137,4.14,2.07
594,0,3,32,18,200,3.52,1.76
595,0,1,32,18,98,5.82,2.91
596,0,5,32,18,86,3.18,1.59
597,1,208,32,18,90,2.3,1.15
598,1,263,32,18,97,4.58,2.29
599,1,228,32,18,130,4.98,2.49
600,1,245,32,18,108,1.24,0.62
601,1,315,32,18,231,3.54,1.77
602,2,187,32,18,11,5.7,2.85
603,2,312,32,18,109,3.14,1.57
604,2,204,32,18,104,5.18,2.59
605,2,192,32,18,209,5.36,2.68
606,2,244,32,18,48,2.74,1.37
607,0,3,33,8,195,2.36,1.18
608,0,5,33,8,58,1.9,0.95
609,0,2,33,8,121,1.82,0.91
610,0,4,33,8,39,4.3,2.15
611,0,3,33,8,224,3.66,1.83
612,1,327,33,8,113,4.28,2.14
613,1,225,33,8,55,2.82,1.41
614,1,139,33,8,93,2.52,1.26
615,1,236,33,8,194,3.98,1.99
616,1,269,33,8,40,3.76,1.88
617,2,174,33,8,246,4.62,2.31
618,2,315,33,8,-70,4.82,2.41
619,2,172,33,8,26,4.22,2.11
620,2,239,33,8,108,4.48,2.24
621,2,180,33,8,58,4.0,2.0
622,0,2,34,0,-59,3.44,1.72
623,0,1,34,0,207,3.54,1.77
624,0,5,34,0,178,3.6,1.8
625,0,1,34,0,224,3.2,1.6
626,0,2,34,0,115,4.6,2.3
627,1,165,34,0,51,1.82,0.91
628,1,216,34,0,-24,2.88,1.44
629,1,255,34,0,90,3.3,1.65
630,1,442,34,0,133,2.78,1.39
631,1,177,34,0,162,2.46,1.23
632,1,270,34,0,90,4.08,2.04
633,1,202,34,0,161,1.72,0.86
634,2,261,34,0,150,3.48,1.74
635,2,309,34,0,151,5.06,2.53
636,2,287,34,0,-26,2.78,1.39
637,2,364,34,0,209,4.16,2.08
638,2,146,34,0,42,3.16,1.58
639,2,276,34,0,50,3.74,1.87
640,2,271,34,0,156,3.28,1.64
641,2,177,34,0,23,3.6,1.8
642,2,192,34,0,-16,2.74,1.37
643,0,4,35,16,80,2.22,1.11
644,0,2,35,16,158,3.58,1.79
645,0,3,35,16,-36,2.36,1.18
646,0,3,35,16,216,4.2,2.1
647,1,180,35,16,205,4.26,2.13
648,1,592,35,16,117,2.22,1.11
649,1,201,35,16,208,3.46,1.73
650,1,198,35,16,38,3.46,1.73
651,1,209,35,16,147,3.54,1.77
652,2,208,35,16,-5,3.68,1.84
653,2,325,35,16,92,3.56,1.78
654,2,310,35,16,209,5.2,2.6
655,2,353,35,16,197,2.9,1.45
656,2,197,35,16,73,4.28,2.14
657,2,227,35,16,-66,3.32,1.66
658,2,196,35,16,92,2.46,1.23
659,0,4,36,17,239,2.5,1.25
660,0,9,36,17,-27,4.5,2.25
661,0,1,36,17,47,4.34,2.17
662,0,1,36,17,136,0.96,0.48
663,0,7,36,17,-48,3.52,1.76
664,0,9,36,17,139,3.84,1.92
665,0,2,36,17,189,3.0,1.5
666,1,237,36,17,148,4.74,2.37
667,1,207,36,17,214,2.76,1.38
668,1,416,36,17,197,4.94,2.47
669,1,216,36,17,21,5.48,2.74
670,1,205,36,17,3,3.8,1.9
671,1,531,36,17,-48,5.3,2.65
672,2,145,36,17,206,3.24,1.62
673,0,1,37,0,110,4.02,2.01
674,0,8,37,0,168,4.46,2.23
675,1,183,37,0,14,5.18,2.59
676,1,201,37,0,114,5.9,2.95
677,1,353,37,0,105,4.06,2.03
678,1,357,37,0,172,4.34,2.17
679,1,185,37,0,16,3.88,1.94
680,1,172,37,0,5,3.46,1.73
681,1,213,37,0,30,3.32,1.66
682,1,289,37,0,214,2.52,1.26
683,1,183,37,0,140,2.88,1.44
684,1,307,37,0,58,2.62,1.31
685,2,225,37,0,150,5.16,2.58
686,2,230,37,0,38,1.32,0.66
687,2,192,37,0,57,3.0,1.5
688,0,2,38,0,16,3.22,1.61
689,0,3,38,0,177,5.06,2.53
690,0,3,38,0,64,4.5,2.25
691,0,1,38,0,215,5.06,2.53
692,0,1,38,0,97,4.7,2.35
693,0,10,38,0,-18,4.7,2.35
