request,product,quantity,client,cluster,duedate,refuse cost,delay cost
255,3,216,11,0,32,3.72,1.86
256,3,399,11,0,-51,1.32,0.66
257,3,234,11,0,198,4.02,2.01
258,0,1,12,3,89,2.5,1.25
259,0,4,12,3,148,4.68,2.34
260,0,5,12,3,-10,2.48,1.24
261,0,5,12,3,-1,1.46,0.73
262,0,1,12,3,204,3.26,1.63
263,1,246,12,3,199,4.32,2.16
264,1,268,12,3,191,4.12,2.06
265,1,367,12,3,202,3.5,1.75
266,1,182,12,3,211,4.94,2.47
267,1,178,12,3,79,3.44,1.72
268,1,214,12,3,67,2.42,1.21
269,1,148,12,3,96,4.62,2.31
270,2,206,12,3,130,3.4,1.7
271,2,261,12,3,177,3.08,1.54
272,2,305,12,3,149,4.54,2.27
273,2,148,12,3,74,2.82,1.41
274,3,274,12,3,-57,4.0,2.0
275,3,154,12,3,226,2.66,1.33
276,0,3,13,4,207,2.86,1.43
277,0,4,13,4,142,2.42,1.21
278,0,1,13,4,99,5.32,2.66
279,1,219,13,4,36,4.72,2.36
280,1,191,13,4,95,3.78,1.89
281,1,194,13,4,126,4.28,2.14
282,1,304,13,4,237,4.3,2.15
283,1,192,13,4,61,2.12,1.06
284,1,168,13,4,209,5.44,2.72
285,1,209,13,4,211,3.96,1.98
286,2,313,13,4,216,3.94,1.97
287,2,266,13,4,185,2.9,1.45
288,2,204,13,4,56,5.24,2.62
289,2,282,13,4,166,4.54,2.27
290,2,269,13,4,82,5.52,2.76
291,2,361,13,4,170,4.86,2.43
292,2,325,13,4,44,3.58,1.79
293,3,206,13,4,60,2.74,1.37
294,3,401,13,4,91,2.22,1.11
295,3,386,13,4,231,3.42,1.71
296,3,208,13,4,243,5.44,2.72
297,3,311,13,4,219,3.12,1.56
298,0,5,14,2,148,5.48,2.74
299,0,3,14,2,114,3.68,1.84
300,0,1,14,2,124,3.02,1.51
301,0,3,14,2,109,3.06,1.53
302,0,11,14,2,14,3.7,1.85
303,0,7,14,2,106,2.68,1.34
304,0,2,14,2,-24,4.48,2.24
305,0,3,14,2,147,3.36,1.68
306,0,12,14,2,-17,3.4,1.7
307,0,1,14,2,-77,4.56,2.28
308,0,3,14,2,209,3.5,1.75
309,0,2,14,2,242,3.86,1.93
310,1,198,14,2,139,2.98,1.49
311,1,230,14,2,133,4.1,2.05
312,1,296,14,2,68,5.78,2.89
313,1,296,14,2,52,3.54,1.77
314,1,167,14,2,95,4.82,2.41
315,2,164,14,2,248,4.28,2.14
316,2,215,14,2,29,3.3,1.65
317,2,212,14,2,134,3.44,1.72
318,2,230,14,2,9,3.62,1.81
319,2,268,14,2,135,3.74,1.87
320,2,218,14,2,39,4.02,2.01
321,2,270,14,2,157,6.48,3.24
322,2,204,14,2,73,5.18,2.59
323,3,339,14,2,119,3.98,1.99
324,3,306,14,2,63,2.62,1.31
325,3,153,14,2,146,2.76,1.38
326,3,269,14,2,157,2.7,1.35
327,3,178,14,2,-43,2.56,1.28
328,3,176,14,2,248,3.84,1.92
329,0,2,15,1,133,3.84,1.92
330,0,4,15,1,133,4.18,2.09
331,0,2,15,1,128,5.2,2.6
332,0,3,15,1,126,5.08,2.54
333,1,362,15,1,206,3.46,1.73
334,1,157,15,1,-36,2.48,1.24
335,1,245,15,1,230,5.28,2.64
336,2,281,15,1,177,3.12,1.56
337,2,250,15,1,247,0.86,0.43
338,2,289,15,1,111,4.16,2.08
339,2,188,15,1,64,3.38,1.69
340,2,205,15,1,99,4.44,2.22
341,2,293,15,1,75,3.6,1.8
342,3,160,15,1,113,3.46,1.73
343,3,314,15,1,141,3.88,1.94
344,3,196,15,1,205,2.72,1.36
345,3,202,15,1,224,2.84,1.42
346,0,9,16,0,95,5.74,2.87
347,0,2,16,0,62,2.38,1.19
348,0,4,16,0,-35,4.64,2.32
349,0,2,16,0,178,4.1,2.05
350,1,337,16,0,0,4.8,2.4
351,1,206,16,0,9,3.68,1.84
352,1,303,16,0,130,2.8,1.4
353,1,254,16,0,66,3.6,1.8
354,2,215,16,0,217,3.26,1.63
355,2,242,16,0,171,3.06,1.53
356,2,436,16,0,47,4.92,2.46
357,3,198,16,0,147,3.06,1.53
358,3,206,16,0,235,3.3,1.65
359,3,153,16,0,117,2.24,1.12
360,0,7,17,2,8,0.9,0.45
361,0,4,17,2,79,0.2,0.1
362,0,2,17,2,225,2.78,1.39
363,0,2,17,2,144,2.9,1.45
364,0,5,17,2,167,2.54,1.27
365,0,3,17,2,59,2.94,1.47
366,0,3,17,2,105,2.88,1.44
367,0,3,17,2,147,5.04,2.52
368,0,6,17,2,174,2.54,1.27
369,1,214,17,2,57,3.02,1.51
370,1,238,17,2,221,5.08,2.54
371,1,251,17,2,212,2.94,1.47
372,1,163,17,2,182,4.88,2.44
373,1,205,17,2,116,3.9,1.95
374,2,242,17,2,54,4.58,2.29
375,2,336,17,2,134,3.32,1.66
376,2,224,17,2,37,3.12,1.56
377,2,209,17,2,113,4.4,2.2
378,2,286,17,2,141,5.02,2.51
379,2,192,17,2,145,4.42,2.21
380,3,195,17,2,132,4.2,2.1
381,3,217,17,2,73,3.54,1.77
382,3,328,17,2,28,3.06,1.53
383,3,185,17,2,242,2.38,1.19
384,3,208,17,2,176,4.52,2.26
385,3,166,17,2,72,1.8,0.9
386,0,1,18,4,102,2.74,1.37
387,0,3,18,4,130,3.38,1.69
388,0,5,18,4,153,3.92,1.96
389,0,5,18,4,91,3.52,1.76
390,0,2,18,4,96,4.82,2.41
391,0,4,18,4,174,3.86,1.93
392,0,1,18,4,236,4.6,2.3
393,0,3,18,4,174,4.48,2.24
394,0,2,18,4,183,1.8,0.9
395,0,2,18,4,122,1.76,0.88
396,0,2,18,4,92,3.8,1.9
397,0,2,18,4,65,5.68,2.84
398,0,3,18,4,-2,2.84,1.42
399,0,3,18,4,201,4.56,2.28
400,0,1,18,4,179,2.0,1.0
401,0,1,18,4,82,4.98,2.49
402,1,188,18,4,165,3.4,1.7
403,1,144,18,4,209,3.5,1.75
404,1,174,18,4,61,3.7,1.85
405,1,249,18,4,128,3.06,1.53
406,1,202,18,4,69,2.74,1.37
407,1,172,18,4,160,5.02,2.51
408,1,282,18,4,140,3.18,1.59
409,1,261,18,4,128,3.34,1.67
410,1,203,18,4,53,4.8,2.4
411,1,215,18,4,-25,3.82,1.91
412,1,161,18,4,202,5.6,2.8
413,2,186,18,4,-17,1.8,0.9
414,2,168,18,4,142,3.98,1.99
415,2,314,18,4,58,3.36,1.68
416,2,205,18,4,141,3.74,1.87
417,2,276,18,4,15,4.5,2.25
418,2,162,18,4,-24,4.06,2.03
419,3,330,18,4,99,3.26,1.63
420,3,168,18,4,91,4.6,2.3
421,3,336,18,4,215,4.4,2.2
422,3,304,18,4,32,3.8,1.9
423,3,219,18,4,52,3.24,1.62
424,3,312,18,4,112,3.24,1.62
425,3,256,18,4,214,4.3,2.15
426,3,197,18,4,82,3.32,1.66
427,3,212,18,4,152,3.94,1.97
428,3,344,18,4,188,1.48,0.74
429,0,4,19,2,157,4.16,2.08
430,0,1,19,2,234,3.62,1.81
431,0,3,19,2,14,4.02,2.01
432,0,4,19,2,67,3.5,1.75
433,1,138,19,2,211,4.52,2.26
434,1,156,19,2,148,2.68,1.34
435,1,294,19,2,193,4.34,2.17
436,1,242,19,2,102,2.98,1.49
437,1,212,19,2,4,3.84,1.92
438,1,279,19,2,87,3.48,1.74
439,1,268,19,2,195,3.06,1.53
440,1,337,19,2,84,4.3,2.15
441,1,309,19,2,206,3.58,1.79
442,2,243,19,2,235,4.0,2.0
443,2,269,19,2,92,5.08,2.54
444,2,228,19,2,200,2.6,1.3
445,2,171,19,2,128,1.98,0.99
446,2,313,19,2,215,3.54,1.77
447,2,233,19,2,155,5.2,2.6
448,2,265,19,2,-18,3.08,1.54
449,3,299,19,2,62,3.82,1.91
450,3,170,19,2,159,4.1,2.05
451,3,236,19,2,46,3.96,1.98
452,3,179,19,2,59,3.18,1.59
453,3,449,19,2,132,4.18,2.09
454,3,229,19,2,246,3.44,1.72
455,0,2,20,0,61,4.44,2.22
456,0,2,20,0,207,4.02,2.01
457,0,1,20,0,69,3.96,1.98
458,0,8,20,0,114,2.62,1.31
459,0,4,20,0,119,2.92,1.46
460,0,4,20,0,133,3.46,1.73
461,0,2,20,0,130,5.3,2.65
462,0,4,20,0,-50,3.5,1.75
463,0,5,20,0,18,4.3,2.15
464,1,179,20,0,-62,4.5,2.25
465,1,324,20,0,130,3.36,1.68
466,1,214,20,0,78,1.96,0.98
467,1,206,20,0,129,4.08,2.04
468,1,169,20,0,88,2.6,1.3
469,1,144,20,0,20,0.88,0.44
470,2,311,20,0,176,3.54,1.77
471,2,256,20,0,153,4.78,2.39
472,2,150,20,0,230,4.12,2.06
473,2,158,20,0,195,2.28,1.14
474,2,245,20,0,20,3.9,1.95
475,2,276,20,0,142,3.62,1.81
476,3,164,20,0,210,3.16,1.58
477,3,479,20,0,146,4.14,2.07
478,3,308,20,0,165,3.46,1.73
479,0,2,21,3,70,1.98,0.99
480,0,1,21,3,40,3.66,1.83
481,0,3,21,3,108,3.24,1.62
482,0,4,21,3,123,3.96,1.98
483,0,4,21,3,193,3.88,1.94
484,1,286,21,3,129,4.3,2.15
485,1,210,21,3,44,2.8,1.4
486,1,340,21,3,137,2.38,1.19
487,1,194,21,3,-10,2.22,1.11
488,1,191,21,3,209,2.68,1.34
489,1,216,21,3,77,3.28,1.64
490,1,351,21,3,150,3.48,1.74
491,1,196,21,3,191,3.46,1.73
492,1,268,21,3,67,4.62,2.31
493,1,234,21,3,30,3.86,1.93
494,1,261,21,3,106,4.64,2.32
495,2,345,21,3,162,5.7,2.85
496,2,277,21,3,151,4.24,2.12
497,2,284,21,3,178,3.78,1.89
498,2,168,21,3,80,4.3,2.15
499,3,156,21,3,189,3.04,1.52
500,3,183,21,3,133,5.22,2.61
501,3,235,21,3,194,2.5,1.25
502,3,332,21,3,123,2.7,1.35
503,3,166,21,3,234,4.1,2.05
504,0,5,22,1,199,3.12,1.56
505,0,3,22,1,-21,3.24,1.62
506,0,3,22,1,3,5.34,2.67
507,0,2,22,1,111,3.78,1.89
508,0,8,22,1,107,3.14,1.57
509,1,180,22,1,112,1.94,0.97
510,2,121,22,1,-6,2.88,1.44
511,2,359,22,1,109,2.68,1.34
512,2,356,22,1,-3,3.9,1.95
513,2,283,22,1,76,3.54,1.77
514,2,287,22,1,-37,2.34,1.17
515,2,241,22,1,2,3.86,1.93
516,2,248,22,1,165,4.44,2.22
517,2,220,22,1,146,4.74,2.37
518,2,248,22,1,-17,3.62,1.81
519,2,231,22,1,129,4.36,2.18
520,2,273,22,1,81,4.06,2.03
521,2,426,22,1,126,2.74,1.37
522,2,294,22,1,132,2.28,1.14
523,3,323,22,1,168,4.1,2.05
524,3,397,22,1,45,2.74,1.37
525,3,258,22,1,25,4.7,2.35
526,3,255,22,1,132,2.88,1.44
527,3,251,22,1,214,2.74,1.37
528,3,150,22,1,167,3.62,1.81
529,0,5,23,3,159,0.84,0.42
530,0,3,23,3,201,4.1,2.05
531,0,3,23,3,113,5.18,2.59
532,0,2,23,3,174,3.36,1.68
533,0,4,23,3,66,5.04,2.52
534,0,8,23,3,229,3.46,1.73
535,0,5,23,3,158,3.26,1.63
536,0,2,23,3,225,4.48,2.24
537,1,208,23,3,95,4.7,2.35
538,1,207,23,3,-58,4.04,2.02
539,1,222,23,3,111,4.54,2.27
540,1,173,23,3,48,3.88,1.94
541,1,189,23,3,197,2.8,1.4
542,2,180,23,3,222,2.92,1.46
543,2,287,23,3,-3,4.1,2.05
544,2,272,23,3,228,3.76,1.88
545,2,317,23,3,100,4.68,2.34
546,3,436,23,3,81,2.82,1.41
547,3,334,23,3,226,3.98,1.99
548,3,211,23,3,45,3.02,1.51
549,3,151,23,3,77,2.94,1.47
550,3,256,23,3,184,3.08,1.54
551,3,259,23,3,136,3.64,1.82
552,0,2,24,3,89,3.62,1.81
553,0,4,24,3,60,3.68,1.84
554,0,3,24,3,-6,2.24,1.12
555,0,1,24,3,57,2.98,1.49
556,0,2,24,3,39,3.5,1.75
557,0,2,24,3,247,3.98,1.99
558,0,1,24,3,187,4.9,2.45
559,1,132,24,3,33,3.46,1.73
560,1,199,24,3,146,3.5,1.75
561,1,275,24,3,23,4.92,2.46
562,1,201,24,3,108,3.28,1.64
563,1,194,24,3,174,3.6,1.8
564,1,175,24,3,149,3.34,1.67
565,2,243,24,3,181,5.54,2.77
566,2,216,24,3,93,3.12,1.56
567,2,284,24,3,176,4.62,2.31
568,2,200,24,3,246,4.08,2.04
569,2,221,24,3,171,4.38,2.19
570,2,224,24,3,111,4.4,2.2
571,2,180,24,3,104,4.26,2.13
572,3,217,24,3,170,4.28,2.14
573,3,334,24,3,-34,2.22,1.11
574,0,4,25,4,159,2.12,1.06
575,1,288,25,4,82,3.48,1.74
576,1,362,25,4,121,5.28,2.64
577,1,195,25,4,142,3.32,1.66
578,1,319,25,4,100,4.78,2.39
579,1,227,25,4,37,4.32,2.16
580,2,241,25,4,83,2.36,1.18
581,2,277,25,4,187,3.88,1.94
582,3,230,25,4,2,3.38,1.69
583,3,163,25,4,66,4.98,2.49
584,0,1,26,4,45,1.66,0.83
585,0,6,26,4,84,5.04,2.52
586,0,3,26,4,170,4.06,2.03
587,0,2,26,4,65,4.96,2.48
588,0,3,26,4,-44,4.14,2.07
589,0,1,26,4,243,4.62,2.31
590,0,1,26,4,70,2.1,1.05
591,0,4,26,4,198,4.32,2.16
592,0,5,26,4,148,3.12,1.56
593,0,2,26,4,153,2.24,1.12
594,0,2,26,4,-16,2.28,1.14
595,0,5,26,4,215,4.76,2.38
596,0,1,26,4,208,3.06,1.53
597,1,193,26,4,-57,3.8,1.9
598,1,161,26,4,200,3.42,1.71
599,1,372,26,4,-34,4.2,2.1
600,1,156,26,4,3,3.54,1.77
601,1,175,26,4,46,3.86,1.93
602,1,149,26,4,184,4.1,2.05
603,1,230,26,4,181,4.18,2.09
604,1,202,26,4,200,5.14,2.57
605,1,171,26,4,181,3.4,1.7
606,1,413,26,4,198,4.84,2.42
607,1,295,26,4,218,4.8,2.4
608,1,156,26,4,141,4.98,2.49
609,1,245,26,4,130,4.2,2.1
610,1,146,26,4,6,4.24,2.12
611,2,187,26,4,-31,3.94,1.97
612,2,200,26,4,154,3.28,1.64
613,2,251,26,4,132,3.62,1.81
614,2,144,26,4,82,5.14,2.57
615,3,150,26,4,-68,4.24,2.12
616,3,205,26,4,156,4.48,2.24
617,3,268,26,4,91,2.26,1.13
618,3,242,26,4,145,3.7,1.85
619,3,128,26,4,198,3.4,1.7
620,0,1,27,0,211,2.82,1.41
621,0,3,27,0,-12,3.46,1.73
622,0,3,27,0,53,3.58,1.79
623,0,2,27,0,-35,3.88,1.94
624,0,3,27,0,77,3.28,1.64
625,0,2,27,0,169,4.48,2.24
626,0,1,27,0,12,3.52,1.76
627,1,298,27,0,39,4.38,2.19
628,1,294,27,0,132,4.44,2.22
629,1,360,27,0,222,5.84,2.92
630,1,276,27,0,106,4.14,2.07
631,1,155,27,0,239,3.26,1.63
632,1,213,27,0,-38,2.32,1.16
633,1,155,27,0,32,3.12,1.56
634,1,211,27,0,140,3.62,1.81
635,1,281,27,0,88,3.58,1.79
636,1,201,27,0,28,3.72,1.86
637,1,346,27,0,94,3.0,1.5
638,1,294,27,0,46,4.58,2.29
639,1,354,27,0,157,3.8,1.9
640,1,383,27,0,173,4.52,2.26
641,1,167,27,0,44,4.82,2.41
642,2,180,27,0,159,3.7,1.85
643,2,207,27,0,47,5.02,2.51
644,2,200,27,0,-1,3.06,1.53
645,2,220,27,0,-50,0.7,0.35
646,2,206,27,0,32,4.2,2.1
647,2,281,27,0,122,4.5,2.25
648,2,206,27,0,130,3.88,1.94
649,3,168,27,0,56,2.08,1.04
650,3,277,27,0,122,4.42,2.21
651,3,223,27,0,220,3.12,1.56
652,0,2,28,1,112,1.16,0.58
653,0,8,28,1,151,2.84,1.42
654,0,1,28,1,102,3.36,1.68
655,0,1,28,1,57,3.22,1.61
656,0,1,28,1,73,3.5,1.75
657,0,3,28,1,57,3.96,1.98
658,0,2,28,1,119,3.32,1.66
659,0,2,28,1,113,3.04,1.52
660,0,3,28,1,180,3.58,1.79
661,0,10,28,1,67,2.42,1.21
662,1,226,28,1,60,3.94,1.97
663,1,215,28,1,-31,5.68,2.84
664,1,244,28,1,86,3.96,1.98
665,1,222,28,1,177,4.84,2.42
666,1,441,28,1,58,3.54,1.77
667,1,168,28,1,164,2.6,1.3
668,1,161,28,1,22,4.04,2.02
669,2,197,28,1,74,4.14,2.07
670,2,228,28,1,29,4.48,2.24
671,2,335,28,1,96,4.6,2.3
672,2,328,28,1,226,3.06,1.53
673,2,171,28,1,168,2.92,1.46
674,2,129,28,1,-40,4.1,2.05
675,2,227,28,1,136,3.16,1.58
676,3,293,28,1,85,3.32,1.66
677,3,179,28,1,181,2.52,1.26
678,3,308,28,1,36,4.22,2.11
679,3,219,28,1,203,3.72,1.86
680,3,211,28,1,190,2.26,1.13
681,0,1,29,2,50,4.1,2.05
682,0,1,29,2,155,4.06,2.03
683,0,2,29,2,100,3.88,1.94
684,0,2,29,2,194,4.54,2.27
685,0,5,29,2,1,4.34,2.17
686,0,2,29,2,228,4.92,2.46
687,0,2,29,2,164,4.36,2.18
688,0,3,29,2,176,3.76,1.88
689,0,7,29,2,182,3.1,1.55
690,0,2,29,2,17,4.0,2.0
691,0,2,29,2,106,3.2,1.6
692,1,314,29,2,82,0.62,0.31
693,1,333,29,2,205,2.96,1.48
