request,product,quantity,client,cluster,duedate,refuse cost,delay cost
104,0,4,12,7,244,4.54,2.27
105,0,5,12,7,-18,3.4,1.7
106,0,3,12,7,137,3.48,1.74
107,0,5,14,0,146,3.84,1.92
108,0,2,14,0,179,3.78,1.89
109,0,6,14,0,211,4.02,2.01
110,0,2,14,0,204,4.32,2.16
111,0,7,14,0,31,3.66,1.83
112,0,2,14,0,37,5.32,2.66
113,0,5,14,0,50,3.9,1.95
114,0,1,15,18,106,4.2,2.1
115,0,2,15,18,46,4.08,2.04
116,0,2,15,18,136,3.48,1.74
117,0,2,15,18,76,4.42,2.21
118,0,8,16,10,156,3.18,1.59
119,0,1,16,10,3,3.98,1.99
120,0,5,16,10,217,4.0,2.0
121,0,4,16,10,23,1.48,0.74
122,0,4,16,10,142,3.48,1.74
123,0,9,16,10,76,4.4,2.2
124,0,6,17,6,202,3.28,1.64
125,0,4,17,6,110,2.94,1.47
126,0,2,17,6,31,3.16,1.58
127,0,5,17,6,111,3.7,1.85
128,0,4,17,6,178,3.56,1.78
129,0,3,17,6,-42,3.04,1.52
130,0,6,17,6,149,4.46,2.23
131,0,7,18,1,129,3.48,1.74
132,0,1,18,1,94,4.48,2.24
133,0,2,18,1,178,2.62,1.31
134,0,3,19,6,137,2.12,1.06
135,0,4,19,6,182,3.62,1.81
136,0,3,19,6,126,4.5,2.25
137,0,1,19,6,102,6.24,3.12
138,0,2,19,6,86,2.58,1.29
139,0,5,19,6,165,4.18,2.09
140,0,2,20,12,203,0.66,0.33
141,0,1,21,14,213,4.0,2.0
142,0,2,21,14,-1,4.54,2.27
143,0,2,21,14,18,2.92,1.46
144,0,2,21,14,141,4.86,2.43
145,0,1,21,14,168,2.06,1.03
146,0,2,21,14,101,3.56,1.78
147,0,3,21,14,180,3.34,1.67
148,0,2,22,12,32,3.66,1.83
149,0,2,22,12,82,5.0,2.5
150,0,3,22,12,105,4.3,2.15
151,0,3,23,4,101,3.3,1.65
152,0,3,23,4,-34,3.32,1.66
153,0,6,23,4,-39,3.32,1.66
154,0,3,23,4,53,3.02,1.51
155,0,3,23,4,182,3.18,1.59
156,0,3,24,5,37,5.38,2.69
157,0,1,24,5,36,3.84,1.92
158,0,2,24,5,173,1.66,0.83
159,0,5,24,5,157,2.74,1.37
160,0,3,24,5,46,4.22,2.11
161,0,2,24,5,193,4.92,2.46
162,0,3,24,5,95,2.66,1.33
163,0,1,24,5,32,4.72,2.36
164,0,3,24,5,167,2.46,1.23
165,0,1,24,5,163,5.24,2.62
166,0,3,25,13,140,3.48,1.74
167,0,6,25,13,160,2.48,1.24
168,0,3,25,13,3,2.54,1.27
169,0,1,26,0,208,3.42,1.71
170,0,1,26,0,-24,4.7,2.35
171,0,4,26,0,205,2.94,1.47
172,0,4,26,0,209,2.82,1.41
173,0,1,26,0,163,3.82,1.91
174,0,3,26,0,80,4.7,2.35
175,0,6,26,0,111,3.9,1.95
176,0,1,26,0,52,4.02,2.01
177,0,2,26,0,144,5.06,2.53
178,0,5,26,0,-10,4.08,2.04
179,0,3,26,0,161,4.4,2.2
180,0,2,27,2,-9,3.36,1.68
181,0,2,27,2,79,4.98,2.49
182,0,4,27,2,102,2.78,1.39
183,0,6,27,2,33,1.32,0.66
184,0,2,27,2,223,3.58,1.79
185,0,3,28,8,77,3.32,1.66
186,0,6,29,20,220,3.6,1.8
187,0,3,29,20,210,4.54,2.27
188,0,1,30,11,63,2.62,1.31
189,0,4,30,11,150,3.08,1.54
190,0,1,30,11,200,3.46,1.73
191,0,9,30,11,199,3.24,1.62
192,0,4,31,7,234,2.74,1.37
193,0,5,31,7,142,3.02,1.51
194,0,1,31,7,237,3.68,1.84
195,0,6,31,7,49,2.92,1.46
196,0,5,32,3,214,3.28,1.64
197,0,3,32,3,110,3.66,1.83
198,0,1,32,3,169,4.88,2.44
199,0,6,32,3,114,2.86,1.43
200,0,1,32,3,3,3.04,1.52
201,0,4,32,3,49,3.52,1.76
202,0,5,32,3,148,3.68,1.84
203,0,2,33,20,109,4.7,2.35
204,0,2,33,20,184,3.36,1.68
205,0,8,33,20,5,3.32,1.66
206,0,5,33,20,10,2.42,1.21
207,0,1,33,20,35,4.96,2.48
208,0,7,33,20,116,4.72,2.36
209,0,12,33,20,206,3.9,1.95
210,0,2,33,20,9,3.4,1.7
211,0,2,34,20,-11,2.08,1.04
212,0,2,34,20,-19,2.24,1.12
213,0,3,34,20,122,2.28,1.14
214,0,6,34,20,142,5.14,2.57
215,0,1,34,20,141,3.06,1.53
216,0,2,34,20,175,4.32,2.16
217,0,3,35,0,240,4.38,2.19
218,0,1,35,0,20,4.1,2.05
219,0,6,35,0,125,5.04,2.52
220,0,3,35,0,73,5.52,2.76
221,0,5,36,8,174,3.24,1.62
222,0,1,36,8,94,4.34,2.17
223,0,2,36,8,79,4.72,2.36
224,0,3,36,8,-57,4.42,2.21
225,0,12,37,19,118,4.98,2.49
226,0,3,37,19,44,1.54,0.77
227,0,5,37,19,71,5.24,2.62
228,0,2,38,2,134,4.28,2.14
229,0,1,38,2,194,3.2,1.6
230,0,2,39,10,220,3.08,1.54
231,0,4,40,12,116,2.2,1.1
232,0,2,40,12,79,3.64,1.82
233,0,2,40,12,187,3.62,1.81
234,0,7,41,20,93,4.08,2.04
235,0,11,41,20,217,3.2,1.6
236,0,4,41,20,-43,4.22,2.11
237,0,2,41,20,122,4.04,2.02
238,0,1,41,20,216,3.14,1.57
239,0,3,41,20,136,2.82,1.41
240,0,5,41,20,119,3.04,1.52
241,0,2,42,8,198,1.78,0.89
242,0,3,42,8,194,3.4,1.7
243,0,1,43,19,144,5.28,2.64
244,0,2,43,19,-13,1.14,0.57
245,0,5,43,19,97,4.54,2.27
246,0,2,43,19,123,2.4,1.2
247,0,1,43,19,82,3.4,1.7
248,0,2,43,19,13,3.46,1.73
249,0,2,43,19,121,4.76,2.38
250,0,1,43,19,18,4.78,2.39
251,0,2,44,14,228,2.26,1.13
252,0,6,44,14,176,4.42,2.21
253,0,3,44,14,187,1.56,0.78
254,0,7,44,14,55,3.86,1.93
255,0,2,44,14,156,2.98,1.49
256,0,2,44,14,186,3.96,1.98
257,0,6,44,14,169,2.8,1.4
258,0,8,45,20,121,3.08,1.54
259,0,1,46,8,67,3.16,1.58
260,0,1,46,8,166,2.82,1.41
261,0,6,46,8,187,2.56,1.28
262,0,5,47,16,185,3.02,1.51
263,0,3,47,16,136,2.86,1.43
264,0,6,47,16,227,4.66,2.33
265,0,2,47,16,165,3.5,1.75
266,0,2,47,16,90,3.7,1.85
267,0,5,47,16,142,3.3,1.65
268,0,2,47,16,144,3.04,1.52
269,0,3,47,16,146,3.94,1.97
270,0,6,47,16,128,4.36,2.18
271,0,1,47,16,172,4.7,2.35
272,0,4,47,16,221,2.74,1.37
273,0,2,47,16,71,4.12,2.06
274,0,1,47,16,54,2.06,1.03
275,0,1,47,16,-10,4.5,2.25
276,0,3,48,11,66,2.76,1.38
277,0,1,48,11,105,3.22,1.61
278,0,3,48,11,191,3.18,1.59
279,0,2,48,11,44,4.76,2.38
280,0,3,48,11,19,4.32,2.16
281,0,1,48,11,-10,2.84,1.42
282,0,5,48,11,110,3.76,1.88
283,0,1,48,11,-40,4.72,2.36
284,0,2,48,11,92,4.22,2.11
285,0,2,48,11,114,2.18,1.09
286,0,7,48,11,189,3.28,1.64
287,0,2,48,11,223,2.56,1.28
288,0,2,48,11,-10,1.88,0.94
289,0,1,49,19,63,3.92,1.96
290,0,3,49,19,48,4.42,2.21
291,0,3,49,19,173,3.84,1.92
292,0,2,49,19,-20,2.94,1.47
293,0,2,49,19,225,3.48,1.74
294,0,2,49,19,192,4.66,2.33
295,0,2,49,19,62,3.42,1.71
296,0,3,49,19,-9,3.44,1.72
297,0,8,49,19,-7,4.16,2.08
298,0,10,49,19,51,2.6,1.3
299,0,1,49,19,169,4.26,2.13
300,0,3,50,3,245,2.18,1.09
301,0,3,50,3,216,2.88,1.44
302,0,11,50,3,46,3.76,1.88
303,0,3,50,3,148,0.6,0.3
304,0,1,50,3,208,5.28,2.64
305,0,5,50,3,143,2.96,1.48
306,0,3,51,10,140,4.82,2.41
307,0,10,51,10,112,5.32,2.66
308,0,10,51,10,160,3.2,1.6
309,0,5,51,10,55,3.96,1.98
310,0,2,51,10,116,4.04,2.02
311,0,4,52,12,52,3.42,1.71
312,0,9,52,12,126,2.58,1.29
313,0,2,52,12,129,3.26,1.63
314,0,7,53,14,232,3.96,1.98
315,0,4,53,14,179,2.68,1.34
316,0,3,53,14,65,3.4,1.7
317,0,9,53,14,29,4.54,2.27
318,0,3,54,20,35,4.18,2.09
319,0,7,54,20,43,3.64,1.82
320,0,4,54,20,158,2.84,1.42
321,0,4,54,20,94,5.18,2.59
322,0,3,54,20,172,3.48,1.74
323,0,3,54,20,196,4.32,2.16
324,0,4,54,20,109,3.44,1.72
325,0,6,54,20,218,3.54,1.77
326,0,5,54,20,111,3.02,1.51
327,0,10,54,20,137,4.94,2.47
328,0,1,54,20,165,3.86,1.93
329,0,3,54,20,141,2.38,1.19
330,0,8,55,7,140,3.78,1.89
331,0,3,55,7,61,3.76,1.88
332,0,3,55,7,129,3.48,1.74
333,0,6,55,7,120,3.1,1.55
334,0,4,55,7,144,3.72,1.86
335,0,3,55,7,42,4.32,2.16
336,0,6,55,7,147,4.78,2.39
337,0,2,55,7,118,4.24,2.12
338,0,6,55,7,225,4.2,2.1
339,0,7,55,7,217,3.8,1.9
340,0,2,55,7,-50,3.74,1.87
341,0,1,55,7,-8,2.62,1.31
342,0,6,55,7,130,2.1,1.05
343,0,1,56,16,100,2.9,1.45
344,0,1,57,6,118,2.76,1.38
345,0,3,57,6,-34,3.34,1.67
346,0,3,57,6,151,4.84,2.42
347,0,13,57,6,194,5.92,2.96
348,0,2,58,6,11,3.68,1.84
349,0,4,58,6,85,3.56,1.78
350,0,6,58,6,141,4.06,2.03
351,0,1,58,6,198,3.54,1.77
352,0,1,58,6,176,0.78,0.39
353,0,2,58,6,130,3.52,1.76
354,0,4,58,6,118,4.9,2.45
355,0,1,58,6,71,4.06,2.03
356,0,7,58,6,-7,3.9,1.95
357,0,3,59,10,175,4.6,2.3
358,0,2,59,10,213,3.12,1.56
359,0,2,59,10,119,3.76,1.88
360,0,2,60,3,172,4.16,2.08
361,0,2,61,15,199,4.94,2.47
362,0,2,61,15,241,3.46,1.73
363,0,6,61,15,60,4.16,2.08
364,0,1,61,15,234,5.92,2.96
365,0,1,62,17,57,4.64,2.32
366,0,7,62,17,145,2.02,1.01
367,0,2,62,17,9,1.46,0.73
368,0,5,62,17,190,3.16,1.58
369,0,3,62,17,78,4.04,2.02
370,0,4,62,17,231,3.5,1.75
371,0,3,63,19,164,2.98,1.49
372,0,4,63,19,45,4.88,2.44
373,0,10,63,19,167,4.6,2.3
374,0,2,63,19,52,4.48,2.24
375,0,5,63,19,223,2.32,1.16
376,0,2,63,19,133,3.64,1.82
377,0,2,63,19,97,4.1,2.05
378,0,4,63,19,59,3.82,1.91
379,0,6,63,19,103,2.84,1.42
380,0,8,63,19,27,3.84,1.92
381,0,8,64,19,179,3.84,1.92
382,0,2,64,19,-8,3.86,1.93
383,0,1,64,19,117,5.62,2.81
384,0,3,64,19,44,1.98,0.99
385,0,8,65,6,133,1.98,0.99
386,0,5,65,6,233,5.12,2.56
387,0,1,65,6,-48,3.3,1.65
388,0,1,65,6,70,5.22,2.61
389,0,2,65,6,110,4.66,2.33
390,0,2,65,6,179,3.5,1.75
391,0,4,65,6,202,4.86,2.43
392,0,2,65,6,195,4.12,2.06
393,0,3,65,6,138,4.3,2.15
394,0,6,65,6,101,3.92,1.96
395,0,3,66,17,-30,3.06,1.53
396,0,5,66,17,148,4.06,2.03
397,0,5,66,17,94,3.64,1.82
398,0,2,66,17,107,3.56,1.78
399,0,2,66,17,166,4.68,2.34
400,0,1,67,9,94,4.32,2.16
401,0,3,67,9,105,3.58,1.79
402,0,6,67,9,132,4.18,2.09
403,0,4,68,16,37,1.34,0.67
404,0,2,68,16,92,3.06,1.53
405,0,5,68,16,136,3.2,1.6
406,0,3,68,16,-39,2.52,1.26
407,0,1,68,16,242,5.82,2.91
408,0,1,68,16,-26,3.68,1.84
409,0,4,68,16,187,2.82,1.41
410,0,3,68,16,22,3.02,1.51
411,0,4,68,16,157,4.56,2.28
412,0,3,68,16,80,2.54,1.27
413,0,1,68,16,77,3.84,1.92
414,0,8,68,16,183,3.68,1.84
415,0,2,68,16,64,3.68,1.84
416,0,5,68,16,233,4.3,2.15
417,0,4,69,18,184,3.54,1.77
418,0,6,69,18,239,2.8,1.4
419,0,3,69,18,44,2.68,1.34
420,0,1,69,18,197,4.3,2.15
421,0,3,69,18,40,1.62,0.81
422,0,1,70,8,228,4.02,2.01
423,0,3,70,8,65,2.64,1.32
424,0,4,70,8,6,4.36,2.18
425,0,3,70,8,177,2.76,1.38
426,0,2,70,8,92,2.24,1.12
427,0,1,70,8,204,4.5,2.25
428,0,1,70,8,62,3.36,1.68
429,0,4,70,8,181,4.76,2.38
430,0,2,71,1,77,3.76,1.88
431,0,4,71,1,115,2.76,1.38
432,0,3,72,2,-3,4.28,2.14
433,0,2,72,2,120,3.56,1.78
434,0,3,72,2,129,3.94,1.97
435,0,1,73,9,-17,3.54,1.77
436,0,4,73,9,81,3.1,1.55
437,0,1,73,9,172,2.62,1.31
438,0,1,73,9,88,2.4,1.2
439,0,2,73,9,122,4.58,2.29
440,0,1,73,9,132,2.34,1.17
441,0,3,73,9,87,1.98,0.99
442,0,5,73,9,145,5.16,2.58
443,0,4,73,9,144,5.46,2.73
444,0,2,73,9,187,2.74,1.37
445,0,2,73,9,44,3.62,1.81
446,0,4,73,9,136,3.12,1.56
447,0,3,73,9,82,5.0,2.5
448,0,5,74,12,12,3.36,1.68
449,0,1,74,12,-25,4.68,2.34
450,0,3,74,12,92,1.9,0.95
451,0,3,74,12,34,2.56,1.28
452,0,7,74,12,215,2.54,1.27
453,0,5,75,17,-16,4.02,2.01
454,0,6,75,17,71,3.58,1.79
455,0,1,75,17,132,3.56,1.78
456,0,6,75,17,49,3.48,1.74
457,0,1,76,4,19,2.04,1.02
458,0,3,76,4,183,3.78,1.89
459,0,7,76,4,57,5.56,2.78
460,0,3,76,4,140,3.64,1.82
461,0,3,76,4,115,5.04,2.52
462,0,3,76,4,208,2.6,1.3
463,0,5,76,4,122,3.46,1.73
464,0,3,76,4,212,1.32,0.66
465,0,4,76,4,92,1.78,0.89
466,0,1,76,4,131,5.08,2.54
467,0,1,76,4,-27,4.36,2.18
468,0,2,76,4,67,4.54,2.27
469,0,3,77,13,204,3.64,1.82
470,0,4,77,13,184,2.7,1.35
471,0,2,77,13,178,3.1,1.55
472,0,1,77,13,180,4.74,2.37
473,0,8,77,13,65,5.14,2.57
474,0,5,77,13,183,4.1,2.05
475,0,3,77,13,71,3.4,1.7
476,0,3,77,13,119,1.2,0.6
477,0,7,77,13,148,3.4,1.7
478,0,3,77,13,203,5.22,2.61
479,0,14,78,1,129,2.68,1.34
480,0,12,78,1,245,3.02,1.51
481,0,5,78,1,174,3.0,1.5
482,0,4,78,1,108,5.4,2.7
483,0,5,78,1,238,2.3,1.15
484,0,2,79,20,170,3.7,1.85
485,0,2,79,20,1,4.62,2.31
486,0,3,79,20,101,5.12,2.56
487,0,8,79,20,152,2.74,1.37
488,0,2,79,20,-23,0.48,0.24
489,0,2,79,20,243,2.1,1.05
490,0,3,79,20,142,2.08,1.04
491,0,2,79,20,83,3.56,1.78
492,0,5,80,1,94,2.1,1.05
493,0,4,80,1,80,4.66,2.33
494,0,1,80,1,-37,3.94,1.97
495,0,3,80,1,18,2.58,1.29
496,0,1,80,1,208,3.02,1.51
497,0,5,80,1,203,4.18,2.09
498,0,2,80,1,8,2.46,1.23
499,0,2,80,1,180,3.22,1.61
500,0,5,80,1,234,3.12,1.56
501,0,4,81,3,-20,3.94,1.97
502,0,2,81,3,-15,3.24,1.62
503,0,7,81,3,123,3.52,1.76
504,0,8,81,3,123,3.12,1.56
505,0,2,82,6,109,2.96,1.48
506,0,5,82,6,189,3.04,1.52
507,0,5,82,6,53,2.32,1.16
508,0,3,82,6,62,3.42,1.71
509,0,4,83,13,67,4.5,2.25
510,0,1,83,13,43,5.68,2.84
511,0,3,83,13,142,3.34,1.67
512,0,3,84,0,184,4.82,2.41
513,0,3,84,0,89,3.86,1.93
514,0,1,84,0,167,3.52,1.76
515,0,2,84,0,138,4.0,2.0
516,0,5,84,0,3,3.48,1.74
517,0,6,84,0,34,2.92,1.46
518,0,3,84,0,32,4.9,2.45
519,0,3,84,0,-30,2.96,1.48
520,0,3,84,0,-3,2.08,1.04
521,0,8,84,0,145,3.1,1.55
522,0,4,84,0,117,4.2,2.1
523,0,2,84,0,60,3.68,1.84
524,0,7,84,0,32,3.62,1.81
525,0,2,84,0,-35,2.7,1.35
526,0,4,84,0,192,4.56,2.28
527,0,1,84,0,93,2.22,1.11
528,0,2,85,16,45,1.74,0.87
529,0,1,85,16,10,3.76,1.88
530,0,2,85,16,191,2.46,1.23
531,0,2,86,15,70,3.78,1.89
532,0,2,86,15,134,3.86,1.93
533,0,3,86,15,71,4.26,2.13
534,0,3,87,0,42,3.9,1.95
535,0,5,87,0,-21,4.3,2.15
536,0,11,87,0,232,3.98,1.99
537,0,4,87,0,35,4.4,2.2
538,0,1,87,0,170,2.38,1.19
539,0,4,87,0,223,3.84,1.92
540,0,3,88,10,137,3.34,1.67
541,0,3,88,10,149,6.26,3.13
542,0,4,88,10,43,4.16,2.08
543,0,2,88,10,212,4.22,2.11
544,0,5,88,10,50,5.84,2.92
545,0,2,88,10,34,3.64,1.82
546,0,6,88,10,79,2.44,1.22
547,0,1,88,10,212,2.94,1.47
548,0,5,88,10,231,3.34,1.67
549,0,5,88,10,180,4.78,2.39
550,0,1,88,10,99,4.54,2.27
551,0,1,89,4,57,3.54,1.77
552,0,2,89,4,210,3.44,1.72
553,0,3,89,4,184,3.24,1.62
554,0,5,89,4,124,4.5,2.25
555,0,1,90,13,65,2.26,1.13
556,0,1,90,13,7,2.32,1.16
557,0,5,90,13,100,4.56,2.28
558,0,3,90,13,137,4.28,2.14
559,0,3,91,15,93,3.18,1.59
560,0,3,91,15,194,4.24,2.12
561,0,2,91,15,80,3.74,1.87
562,0,6,91,15,8,3.94,1.97
563,0,3,91,15,107,2.26,1.13
564,0,3,91,15,249,4.48,2.24
565,0,2,91,15,-39,3.2,1.6
566,0,2,91,15,128,4.54,2.27
567,0,3,92,2,245,2.34,1.17
568,0,2,92,2,207,2.04,1.02
569,0,2,92,2,19,4.0,2.0
570,0,5,93,5,32,3.78,1.89
571,0,8,93,5,-8,4.6,2.3
572,0,3,93,5,180,2.18,1.09
573,0,4,93,5,37,3.0,1.5
574,0,2,93,5,188,2.68,1.34
575,0,5,93,5,171,4.66,2.33
576,0,1,93,5,75,3.0,1.5
577,0,2,93,5,65,4.9,2.45
578,0,1,93,5,155,3.22,1.61
579,0,1,93,5,71,3.4,1.7
580,0,2,93,5,-21,4.32,2.16
581,0,2,94,4,68,2.04,1.02
582,0,1,94,4,35,1.48,0.74
583,0,1,94,4,138,3.98,1.99
584,0,6,94,4,167,4.58,2.29
585,0,2,95,4,99,3.34,1.67
586,0,11,95,4,186,2.72,1.36
587,0,13,96,13,-6,3.48,1.74
588,0,5,96,13,-16,4.9,2.45
589,0,1,96,13,167,5.12,2.56
590,0,1,96,13,160,3.14,1.57
591,0,6,96,13,52,3.12,1.56
592,0,5,96,13,73,4.1,2.05
593,0,3,96,13,172,3.14,1.57
594,0,1,96,13,140,2.66,1.33
595,0,2,96,13,86,2.94,1.47
596,0,2,96,13,75,4.9,2.45
597,0,1,96,13,107,5.46,2.73
598,0,2,96,13,178,2.54,1.27
599,0,2,96,13,190,2.02,1.01
600,0,1,96,13,10,4.0,2.0
601,0,4,96,13,247,3.16,1.58
602,0,4,96,13,161,3.24,1.62
603,0,1,96,13,-11,3.42,1.71
604,0,2,96,13,85,2.44,1.22
605,0,3,97,2,146,4.08,2.04
606,0,4,97,2,220,3.34,1.67
607,0,1,97,2,-42,3.86,1.93
608,0,2,97,2,202,3.36,1.68
609,0,1,97,2,220,3.9,1.95
610,0,7,97,2,-6,3.84,1.92
611,0,2,97,2,121,4.16,2.08
612,0,4,97,2,87,5.12,2.56
613,0,1,97,2,106,3.38,1.69
614,0,3,97,2,17,4.14,2.07
615,0,7,97,2,106,3.54,1.77
616,0,6,97,2,161,3.32,1.66
617,0,8,97,2,229,3.68,1.84
618,0,3,97,2,189,3.84,1.92
619,0,1,97,2,46,2.38,1.19
620,0,3,97,2,40,3.82,1.91
621,0,4,97,2,196,3.44,1.72
622,0,6,97,2,90,2.92,1.46
623,0,3,98,13,122,4.24,2.12
624,0,3,98,13,97,2.7,1.35
625,0,5,98,13,239,4.44,2.22
626,0,4,98,13,229,2.76,1.38
627,0,3,99,9,178,4.94,2.47
628,0,3,100,19,163,2.46,1.23
629,0,5,100,19,52,3.88,1.94
630,0,5,100,19,204,5.68,2.84
631,0,1,101,8,58,4.18,2.09
632,0,3,101,8,177,6.0,3.0
633,0,2,101,8,-38,3.34,1.67
634,0,2,101,8,135,4.16,2.08
635,0,5,101,8,112,4.76,2.38
636,0,3,101,8,23,3.1,1.55
637,0,3,103,16,153,4.94,2.47
638,0,2,103,16,22,3.92,1.96
639,0,2,103,16,-13,3.98,1.99
640,0,4,103,16,12,3.9,1.95
641,0,2,103,16,112,1.88,0.94
642,0,3,103,16,29,3.2,1.6
643,0,3,104,7,-64,3.5,1.75
644,0,4,104,7,177,3.42,1.71
645,0,2,105,18,128,3.1,1.55
646,0,1,105,18,46,4.12,2.06
647,0,2,105,18,-20,3.34,1.67
648,0,2,105,18,125,4.36,2.18
649,0,1,107,5,149,2.9,1.45
650,0,2,107,5,34,4.78,2.39
651,0,5,107,5,240,4.58,2.29
652,0,1,107,5,146,2.1,1.05
653,0,3,107,5,133,4.76,2.38
654,0,1,107,5,63,4.14,2.07
655,0,1,107,5,18,1.68,0.84
656,0,4,108,5,145,2.22,1.11
657,0,5,108,5,199,2.84,1.42
658,0,2,108,5,-36,5.02,2.51
659,0,3,108,5,130,4.32,2.16
660,0,1,108,5,192,3.26,1.63
661,0,3,108,5,-17,1.7,0.85
662,0,4,108,5,-31,5.22,2.61
663,0,1,108,5,62,5.16,2.58
664,0,4,108,5,141,3.26,1.63
665,0,2,109,11,124,2.42,1.21
666,0,1,109,11,171,4.76,2.38
667,0,1,109,11,98,3.7,1.85
668,0,2,109,11,136,5.66,2.83
669,0,6,110,11,168,4.4,2.2
670,0,2,110,11,54,5.32,2.66
671,0,1,110,11,168,4.14,2.07
672,0,4,110,11,233,1.54,0.77
673,0,1,110,11,144,4.7,2.35
674,0,9,110,11,148,2.56,1.28
675,0,1,110,11,73,4.36,2.18
676,0,1,110,11,25,5.46,2.73
677,0,4,110,11,27,3.56,1.78
678,0,7,110,11,204,2.7,1.35
679,0,7,110,11,59,2.16,1.08
680,0,2,110,11,241,3.88,1.94
681,0,5,110,11,25,4.7,2.35
682,0,4,110,11,-17,4.44,2.22
683,0,2,110,11,65,3.9,1.95
684,0,1,110,11,122,3.16,1.58
685,0,2,110,11,-49,3.28,1.64
686,0,4,112,9,104,4.26,2.13
687,0,10,112,9,-35,3.88,1.94
688,0,1,112,9,209,1.86,0.93
689,0,9,113,14,179,3.22,1.61
690,0,5,113,14,20,4.56,2.28
691,0,2,114,17,102,4.38,2.19
692,0,1,114,17,194,3.0,1.5
