request,product,quantity,client,cluster,duedate,refuse cost,delay cost
62,1,206,4,10,211,4.1,2.05
63,1,255,4,10,43,4.42,2.21
64,1,193,4,10,121,2.78,1.39
65,1,265,4,10,-8,5.46,2.73
66,1,239,4,10,227,3.98,1.99
67,1,195,4,10,123,2.5,1.25
68,2,315,4,10,91,2.68,1.34
69,2,391,4,10,152,2.66,1.33
70,2,458,4,10,-61,2.78,1.39
71,2,240,4,10,153,4.08,2.04
72,2,169,4,10,49,1.86,0.93
73,2,226,4,10,206,3.26,1.63
74,0,4,5,4,197,4.56,2.28
75,0,5,5,4,125,4.08,2.04
76,0,2,5,4,94,5.0,2.5
77,0,1,5,4,43,2.98,1.49
78,0,1,5,4,125,4.22,2.11
79,0,1,5,4,141,3.46,1.73
80,0,7,5,4,29,4.3,2.15
81,0,5,5,4,91,3.4,1.7
82,0,1,5,4,34,5.26,2.63
83,1,299,5,4,118,2.14,1.07
84,1,212,5,4,139,3.32,1.66
85,1,328,5,4,78,3.6,1.8
86,1,140,5,4,103,3.62,1.81
87,1,185,5,4,-6,5.04,2.52
88,1,287,5,4,173,2.54,1.27
89,1,265,5,4,148,4.12,2.06
90,1,208,5,4,59,3.6,1.8
91,2,252,5,4,75,2.58,1.29
92,2,225,5,4,204,3.72,1.86
93,2,217,5,4,215,4.12,2.06
94,2,204,5,4,153,3.84,1.92
95,2,182,5,4,163,2.14,1.07
96,0,1,6,7,201,4.4,2.2
97,0,2,6,7,71,2.68,1.34
98,0,2,6,7,234,4.16,2.08
99,1,169,6,7,211,4.04,2.02
100,1,204,6,7,191,4.7,2.35
101,2,252,6,7,15,3.4,1.7
102,2,228,6,7,150,3.74,1.87
103,2,200,6,7,30,4.62,2.31
104,2,288,6,7,105,5.54,2.77
105,2,245,6,7,83,3.8,1.9
106,2,244,6,7,51,4.42,2.21
107,2,234,6,7,77,3.56,1.78
108,2,222,6,7,81,3.52,1.76
109,0,6,7,4,113,3.92,1.96
110,0,3,7,4,101,3.56,1.78
111,0,2,7,4,219,3.22,1.61
112,0,7,7,4,181,3.94,1.97
113,1,250,7,4,77,2.68,1.34
114,1,255,7,4,123,3.54,1.77
115,2,304,7,4,70,4.9,2.45
116,2,180,7,4,-36,3.92,1.96
117,2,275,7,4,34,5.04,2.52
118,2,226,7,4,-38,1.58,0.79
119,2,239,7,4,33,4.18,2.09
120,0,11,8,8,0,4.36,2.18
121,0,7,8,8,177,2.18,1.09
122,0,4,8,8,-32,3.58,1.79
123,1,209,8,8,149,3.46,1.73
124,2,261,8,8,2,2.66,1.33
125,2,115,8,8,130,4.12,2.06
126,2,179,8,8,97,2.74,1.37
127,2,158,8,8,47,2.14,1.07
128,0,7,9,1,0,3.42,1.71
129,0,2,9,1,41,3.5,1.75
130,0,3,9,1,82,4.54,2.27
131,1,249,9,1,-9,5.76,2.88
132,1,190,9,1,25,2.72,1.36
133,1,282,9,1,109,1.78,0.89
134,1,219,9,1,206,3.1,1.55
135,1,168,9,1,-3,3.66,1.83
136,1,255,9,1,-25,4.34,2.17
137,1,337,9,1,40,3.14,1.57
138,2,184,9,1,-25,5.48,2.74
139,2,270,9,1,103,1.62,0.81
140,2,214,9,1,241,5.54,2.77
141,2,158,9,1,137,2.78,1.39
142,2,192,9,1,-12,2.7,1.35
143,2,216,9,1,71,4.6,2.3
144,2,196,9,1,200,1.56,0.78
145,0,8,10,2,140,2.68,1.34
146,0,3,10,2,-2,6.36,3.18
147,0,2,10,2,-11,3.36,1.68
148,0,8,10,2,96,4.56,2.28
149,0,3,10,2,31,3.8,1.9
150,0,4,10,2,108,4.3,2.15
151,0,2,10,2,82,4.88,2.44
152,0,6,10,2,213,3.68,1.84
153,1,359,10,2,77,3.66,1.83
154,1,179,10,2,208,3.26,1.63
155,1,246,10,2,62,3.04,1.52
156,1,220,10,2,56,3.9,1.95
157,2,256,10,2,201,3.84,1.92
158,2,253,10,2,210,2.02,1.01
159,2,400,10,2,210,2.98,1.49
160,2,176,10,2,100,2.86,1.43
161,2,200,10,2,149,4.66,2.33
162,2,257,10,2,-1,5.12,2.56
163,2,130,10,2,31,4.74,2.37
164,2,173,10,2,210,3.04,1.52
165,2,131,10,2,116,4.88,2.44
166,0,1,11,3,163,4.68,2.34
167,0,3,11,3,211,3.42,1.71
168,0,2,11,3,120,5.14,2.57
169,0,1,11,3,95,3.44,1.72
170,0,3,11,3,92,4.06,2.03
171,0,2,11,3,36,2.96,1.48
172,0,3,11,3,58,3.82,1.91
173,0,5,11,3,66,4.4,2.2
174,0,1,11,3,56,4.5,2.25
175,0,3,11,3,-43,3.58,1.79
176,0,3,11,3,194,0.9,0.45
177,0,3,11,3,69,4.8,2.4
178,0,6,11,3,26,4.46,2.23
179,1,288,11,3,213,3.3,1.65
180,1,305,11,3,56,5.26,2.63
181,1,183,11,3,78,2.74,1.37
182,2,320,11,3,38,5.26,2.63
183,2,183,11,3,104,2.7,1.35
184,0,1,12,1,223,3.24,1.62
185,0,2,12,1,181,4.44,2.22
186,0,3,12,1,191,3.5,1.75
187,0,2,12,1,-62,4.2,2.1
188,0,2,12,1,168,5.3,2.65
189,0,2,12,1,215,2.66,1.33
190,0,1,12,1,250,2.44,1.22
191,0,1,12,1,91,3.96,1.98
192,0,2,12,1,203,4.1,2.05
193,0,2,12,1,110,2.06,1.03
194,1,148,12,1,158,1.8,0.9
195,1,234,12,1,50,1.24,0.62
196,1,133,12,1,50,3.38,1.69
197,1,264,12,1,188,2.48,1.24
198,1,155,12,1,143,4.64,2.32
199,1,212,12,1,201,4.54,2.27
200,1,243,12,1,38,4.6,2.3
201,1,135,12,1,229,2.8,1.4
202,1,195,12,1,69,4.32,2.16
203,1,244,12,1,130,2.2,1.1
204,1,241,12,1,60,2.98,1.49
205,1,222,12,1,76,4.76,2.38
206,1,176,12,1,96,4.98,2.49
207,1,247,12,1,134,3.72,1.86
208,2,215,12,1,51,3.18,1.59
209,2,232,12,1,144,2.92,1.46
210,2,339,12,1,131,5.02,2.51
211,0,7,13,1,1,3.24,1.62
212,0,5,13,1,192,2.82,1.41
213,1,233,13,1,188,3.24,1.62
214,1,163,13,1,-3,3.44,1.72
215,1,231,13,1,81,3.16,1.58
216,1,640,13,1,155,4.26,2.13
217,1,151,13,1,25,5.1,2.55
218,1,199,13,1,235,4.96,2.48
219,1,146,13,1,49,2.1,1.05
220,1,203,13,1,78,4.34,2.17
221,2,209,13,1,101,5.46,2.73
222,2,234,13,1,221,5.64,2.82
223,2,240,13,1,-42,4.22,2.11
224,2,236,13,1,29,3.52,1.76
225,2,168,13,1,-18,3.06,1.53
226,2,214,13,1,88,3.68,1.84
227,2,297,13,1,2,4.44,2.22
228,2,157,13,1,6,3.48,1.74
229,0,3,14,0,-45,1.82,0.91
230,0,3,14,0,124,2.88,1.44
231,0,2,14,0,212,4.6,2.3
232,1,181,14,0,74,4.56,2.28
233,1,375,14,0,217,3.58,1.79
234,1,215,14,0,209,2.26,1.13
235,1,242,14,0,153,3.1,1.55
236,1,228,14,0,124,1.62,0.81
237,1,211,14,0,74,2.36,1.18
238,2,230,14,0,108,3.92,1.96
239,2,242,14,0,77,2.96,1.48
240,2,414,14,0,95,3.7,1.85
241,2,184,14,0,184,2.46,1.23
242,2,260,14,0,82,2.04,1.02
243,0,7,15,6,67,5.08,2.54
244,0,5,15,6,55,4.1,2.05
245,0,1,15,6,74,2.74,1.37
246,0,4,15,6,46,4.14,2.07
247,0,7,15,6,228,4.26,2.13
248,0,4,15,6,123,4.1,2.05
249,0,5,15,6,30,3.58,1.79
250,0,3,15,6,107,3.5,1.75
251,0,3,15,6,67,4.28,2.14
252,0,1,15,6,221,4.54,2.27
253,0,2,15,6,194,1.86,0.93
254,0,1,15,6,196,2.66,1.33
255,0,3,15,6,171,3.84,1.92
256,1,252,15,6,167,3.52,1.76
257,1,216,15,6,237,3.42,1.71
258,1,238,15,6,7,5.26,2.63
259,1,270,15,6,0,3.22,1.61
260,1,211,15,6,-30,3.58,1.79
261,1,268,15,6,191,5.22,2.61
262,1,187,15,6,169,2.56,1.28
263,2,257,15,6,145,1.32,0.66
264,2,242,15,6,140,2.56,1.28
265,2,198,15,6,168,3.82,1.91
266,2,297,15,6,99,3.46,1.73
267,2,283,15,6,196,3.76,1.88
268,0,8,16,8,108,3.1,1.55
269,0,1,16,8,8,4.36,2.18
270,1,185,16,8,5,3.96,1.98
271,1,203,16,8,163,4.44,2.22
272,1,358,16,8,233,3.26,1.63
273,1,179,16,8,123,3.96,1.98
274,1,236,16,8,2,2.76,1.38
275,1,223,16,8,180,3.46,1.73
276,2,288,16,8,19,1.22,0.61
277,2,238,16,8,167,2.82,1.41
278,0,4,17,9,100,3.78,1.89
279,0,3,17,9,173,2.88,1.44
280,0,4,17,9,9,2.24,1.12
281,0,4,17,9,3,5.1,2.55
282,0,1,17,9,172,2.1,1.05
283,0,8,17,9,120,2.82,1.41
284,0,1,17,9,25,1.86,0.93
285,0,1,17,9,92,4.2,2.1
286,0,3,17,9,64,3.82,1.91
287,0,6,17,9,63,3.9,1.95
288,0,1,17,9,152,2.48,1.24
289,1,234,17,9,23,4.0,2.0
290,1,177,17,9,159,2.26,1.13
291,1,252,17,9,70,3.56,1.78
292,1,257,17,9,174,5.02,2.51
293,1,308,17,9,246,2.84,1.42
294,1,195,17,9,-23,3.04,1.52
295,2,263,17,9,155,3.66,1.83
296,2,328,17,9,205,4.82,2.41
297,2,202,17,9,116,5.9,2.95
298,2,338,17,9,77,2.3,1.15
299,2,164,17,9,2,3.8,1.9
300,0,3,18,8,201,3.24,1.62
301,1,162,18,8,162,4.12,2.06
302,1,220,18,8,96,3.58,1.79
303,1,175,18,8,94,1.3,0.65
304,1,254,18,8,138,2.6,1.3
305,2,290,18,8,193,4.94,2.47
306,2,304,18,8,168,2.82,1.41
307,2,283,18,8,32,4.88,2.44
308,2,225,18,8,167,4.14,2.07
309,2,190,18,8,138,2.92,1.46
310,2,267,18,8,134,3.64,1.82
311,2,276,18,8,55,4.68,2.34
312,0,6,19,1,150,5.7,2.85
313,0,13,19,1,193,3.42,1.71
314,0,7,19,1,197,3.48,1.74
315,1,203,19,1,219,4.5,2.25
316,1,156,19,1,80,2.2,1.1
317,1,342,19,1,229,5.12,2.56
318,1,448,19,1,-1,4.26,2.13
319,1,158,19,1,210,3.32,1.66
320,2,171,19,1,-32,3.14,1.57
321,2,330,19,1,99,3.62,1.81
322,2,189,19,1,140,1.28,0.64
323,2,235,19,1,91,2.12,1.06
324,2,170,19,1,63,2.56,1.28
325,2,278,19,1,114,1.9,0.95
326,2,317,19,1,30,2.34,1.17
327,0,1,20,4,43,3.54,1.77
328,0,1,20,4,103,3.64,1.82
329,0,4,20,4,129,3.0,1.5
330,0,8,20,4,191,6.08,3.04
331,0,5,20,4,100,4.22,2.11
332,0,3,20,4,14,2.9,1.45
333,0,4,20,4,96,3.52,1.76
334,0,3,20,4,21,3.86,1.93
335,0,3,20,4,220,3.9,1.95
336,0,3,20,4,199,3.54,1.77
337,0,11,20,4,-11,3.5,1.75
338,0,4,20,4,107,5.5,2.75
339,0,8,20,4,174,2.82,1.41
340,0,9,20,4,124,2.74,1.37
341,0,6,20,4,250,1.54,0.77
342,1,199,20,4,-12,5.38,2.69
343,1,181,20,4,224,4.22,2.11
344,1,276,20,4,171,2.14,1.07
345,1,174,20,4,179,4.16,2.08
346,1,157,20,4,65,3.94,1.97
347,1,221,20,4,75,4.16,2.08
348,1,271,20,4,95,5.38,2.69
349,2,197,20,4,12,5.38,2.69
350,2,157,20,4,119,3.32,1.66
351,2,170,20,4,-62,3.74,1.87
352,0,5,21,0,59,2.78,1.39
353,0,2,21,0,95,2.98,1.49
354,1,181,21,0,-31,2.48,1.24
355,1,390,21,0,161,2.1,1.05
356,1,208,21,0,221,3.88,1.94
357,1,379,21,0,-14,1.08,0.54
358,1,226,21,0,234,2.62,1.31
359,2,127,21,0,151,4.42,2.21
360,0,1,22,11,98,3.1,1.55
361,0,3,22,11,80,4.28,2.14
362,0,1,22,11,23,4.22,2.11
363,1,187,22,11,181,4.34,2.17
364,1,177,22,11,107,3.58,1.79
365,1,177,22,11,24,3.42,1.71
366,1,227,22,11,168,4.34,2.17
367,2,258,22,11,186,5.06,2.53
368,2,194,22,11,145,4.72,2.36
369,2,211,22,11,143,4.5,2.25
370,2,144,22,11,171,3.52,1.76
371,2,151,22,11,205,3.66,1.83
372,0,3,23,5,18,4.32,2.16
373,0,2,23,5,114,3.98,1.99
374,1,337,23,5,209,4.06,2.03
375,2,376,23,5,45,4.36,2.18
376,2,215,23,5,200,4.62,2.31
377,2,215,23,5,82,3.36,1.68
378,2,192,23,5,-62,4.2,2.1
379,2,320,23,5,34,3.2,1.6
380,2,170,23,5,101,3.34,1.67
381,2,186,23,5,56,3.1,1.55
382,2,588,23,5,142,3.62,1.81
383,2,184,23,5,69,3.2,1.6
384,0,6,24,9,103,5.6,2.8
385,0,1,24,9,24,4.12,2.06
386,0,6,24,9,27,4.64,2.32
387,0,3,24,9,97,5.04,2.52
388,0,9,24,9,171,1.34,0.67
389,0,2,24,9,172,3.44,1.72
390,0,1,24,9,141,4.12,2.06
391,0,4,24,9,159,3.72,1.86
392,0,1,24,9,24,5.52,2.76
393,0,5,24,9,218,4.14,2.07
394,0,3,24,9,17,3.16,1.58
395,0,5,24,9,203,3.64,1.82
396,0,1,24,9,120,3.12,1.56
397,0,2,24,9,23,3.24,1.62
398,0,3,24,9,12,3.86,1.93
399,0,3,24,9,177,3.82,1.91
400,1,323,24,9,19,4.8,2.4
401,1,199,24,9,131,4.2,2.1
402,1,291,24,9,-53,5.1,2.55
403,1,286,24,9,229,4.34,2.17
404,1,323,24,9,99,3.42,1.71
405,1,260,24,9,132,1.68,0.84
406,2,186,24,9,70,2.32,1.16
407,2,212,24,9,180,3.62,1.81
408,2,174,24,9,163,3.46,1.73
409,2,244,24,9,193,4.88,2.44
410,0,1,25,8,24,3.22,1.61
411,0,3,25,8,135,1.78,0.89
412,0,4,25,8,22,3.56,1.78
413,0,4,25,8,88,3.52,1.76
414,0,3,25,8,103,1.8,0.9
415,0,1,25,8,113,3.36,1.68
416,1,151,25,8,91,2.56,1.28
417,1,215,25,8,47,4.88,2.44
418,1,210,25,8,224,2.76,1.38
419,1,418,25,8,113,2.06,1.03
420,1,271,25,8,161,4.6,2.3
421,2,270,25,8,53,3.28,1.64
422,2,247,25,8,217,2.58,1.29
423,2,203,25,8,64,3.92,1.96
424,2,228,25,8,-16,2.18,1.09
425,2,190,25,8,191,3.84,1.92
426,0,3,26,7,169,2.78,1.39
427,0,16,26,7,158,3.7,1.85
428,0,2,26,7,179,2.22,1.11
429,1,166,26,7,74,4.48,2.24
430,1,210,26,7,-44,2.32,1.16
431,1,175,26,7,45,1.98,0.99
432,1,410,26,7,105,3.56,1.78
433,1,249,26,7,85,3.68,1.84
434,2,204,26,7,149,3.76,1.88
435,2,208,26,7,-22,3.04,1.52
436,2,275,26,7,196,4.6,2.3
437,2,232,26,7,155,3.1,1.55
438,2,261,26,7,-3,6.38,3.19
439,2,223,26,7,211,3.76,1.88
440,2,233,26,7,242,5.08,2.54
441,2,242,26,7,16,2.92,1.46
442,0,3,27,5,157,1.4,0.7
443,0,1,27,5,132,2.82,1.41
444,0,2,27,5,85,2.76,1.38
445,0,1,27,5,165,1.64,0.82
446,0,3,27,5,143,4.4,2.2
447,0,1,27,5,96,4.12,2.06
448,0,11,27,5,71,2.8,1.4
449,1,212,27,5,103,4.76,2.38
450,1,302,27,5,49,3.76,1.88
451,1,316,27,5,162,3.56,1.78
452,1,413,27,5,236,4.1,2.05
453,1,147,27,5,74,6.0,3.0
454,1,204,27,5,103,4.18,2.09
455,2,141,27,5,10,2.9,1.45
456,2,191,27,5,113,2.12,1.06
457,2,151,27,5,97,2.76,1.38
458,0,2,28,9,106,4.48,2.24
459,0,4,28,9,57,1.42,0.71
460,0,5,28,9,193,3.62,1.81
461,0,12,28,9,159,3.56,1.78
462,0,2,28,9,155,2.24,1.12
463,0,1,28,9,138,1.48,0.74
464,1,158,28,9,97,1.92,0.96
465,1,225,28,9,142,4.08,2.04
466,2,197,28,9,235,4.74,2.37
467,2,269,28,9,19,1.8,0.9
468,2,269,28,9,246,2.86,1.43
469,2,156,28,9,-10,3.3,1.65
470,0,4,29,2,89,4.5,2.25
471,0,1,29,2,146,2.6,1.3
472,0,3,29,2,113,4.48,2.24
473,0,3,29,2,-25,4.36,2.18
474,0,2,29,2,176,3.72,1.86
475,0,1,29,2,14,2.94,1.47
476,0,3,29,2,139,3.32,1.66
477,0,3,29,2,60,4.44,2.22
478,0,3,29,2,0,1.92,0.96
479,0,3,29,2,70,3.82,1.91
480,0,4,29,2,240,2.5,1.25
481,0,6,29,2,175,3.76,1.88
482,0,2,29,2,-67,4.42,2.21
483,0,2,29,2,174,2.0,1.0
484,0,6,29,2,194,2.82,1.41
485,1,191,29,2,180,2.78,1.39
486,1,174,29,2,235,1.86,0.93
487,1,206,29,2,129,4.16,2.08
488,2,208,29,2,65,5.0,2.5
489,2,284,29,2,147,4.34,2.17
490,2,312,29,2,139,2.52,1.26
491,0,4,30,5,157,4.6,2.3
492,0,3,30,5,228,4.12,2.06
493,0,1,30,5,-31,3.22,1.61
494,0,8,30,5,5,4.72,2.36
495,1,181,30,5,162,4.48,2.24
496,1,298,30,5,203,4.68,2.34
497,1,218,30,5,146,2.24,1.12
498,1,174,30,5,180,4.06,2.03
499,1,240,30,5,84,3.92,1.96
500,1,183,30,5,23,3.26,1.63
501,1,246,30,5,141,3.9,1.95
502,1,206,30,5,226,3.22,1.61
503,1,239,30,5,87,2.82,1.41
504,2,422,30,5,-33,2.96,1.48
505,2,410,30,5,179,3.06,1.53
506,2,162,30,5,207,3.22,1.61
507,2,116,30,5,-32,3.16,1.58
508,0,6,31,3,192,2.38,1.19
509,0,9,31,3,150,3.08,1.54
510,1,232,31,3,83,3.28,1.64
511,1,233,31,3,-18,4.52,2.26
512,1,218,31,3,39,3.74,1.87
513,1,296,31,3,13,3.06,1.53
514,1,187,31,3,101,3.7,1.85
515,2,140,31,3,228,3.62,1.81
516,2,230,31,3,131,5.06,2.53
517,2,215,31,3,40,3.64,1.82
518,2,234,31,3,55,2.52,1.26
519,0,4,32,10,139,3.22,1.61
520,0,4,32,10,225,4.42,2.21
521,0,4,32,10,177,4.38,2.19
522,0,2,32,10,119,3.34,1.67
523,0,4,32,10,51,3.8,1.9
524,0,2,32,10,38,5.22,2.61
525,0,3,32,10,-30,4.86,2.43
526,0,3,32,10,219,3.22,1.61
527,0,3,32,10,149,4.58,2.29
528,0,1,32,10,-17,4.14,2.07
529,0,4,32,10,227,3.56,1.78
530,1,185,32,10,18,2.56,1.28
531,1,312,32,10,90,2.48,1.24
532,1,204,32,10,11,4.24,2.12
533,1,218,32,10,46,4.84,2.42
534,1,275,32,10,33,2.0,1.0
535,2,188,32,10,217,4.94,2.47
536,2,248,32,10,242,3.14,1.57
537,2,262,32,10,-73,4.74,2.37
538,0,4,33,11,137,4.74,2.37
539,0,4,33,11,179,3.66,1.83
540,0,2,33,11,137,2.72,1.36
541,0,8,33,11,126,4.4,2.2
542,0,1,33,11,28,5.02,2.51
543,0,1,33,11,23,2.14,1.07
544,0,7,33,11,46,2.08,1.04
545,0,4,33,11,135,4.78,2.39
546,0,5,33,11,166,4.2,2.1
547,1,331,33,11,127,2.4,1.2
548,1,245,33,11,155,3.28,1.64
549,1,302,33,11,212,3.16,1.58
550,1,193,33,11,160,3.82,1.91
551,1,159,33,11,98,3.32,1.66
552,1,249,33,11,205,4.96,2.48
553,1,449,33,11,93,3.68,1.84
554,1,251,33,11,111,3.84,1.92
555,1,231,33,11,232,3.24,1.62
556,1,232,33,11,192,3.64,1.82
557,1,141,33,11,127,4.94,2.47
558,1,211,33,11,64,3.72,1.86
559,1,232,33,11,104,4.28,2.14
560,1,199,33,11,92,4.84,2.42
561,1,151,33,11,82,3.9,1.95
562,1,192,33,11,183,4.64,2.32
563,1,287,33,11,100,3.96,1.98
564,1,219,33,11,18,4.72,2.36
565,1,185,33,11,-76,2.08,1.04
566,1,198,33,11,190,5.42,2.71
567,2,158,33,11,189,3.24,1.62
568,2,221,33,11,244,3.74,1.87
569,2,191,33,11,234,4.42,2.21
570,0,2,34,7,173,2.58,1.29
571,0,5,34,7,121,5.3,2.65
572,0,3,34,7,171,4.78,2.39
573,0,4,34,7,-25,3.1,1.55
574,0,7,34,7,59,2.02,1.01
575,0,3,34,7,180,2.94,1.47
576,0,2,34,7,191,2.54,1.27
577,0,5,34,7,167,4.44,2.22
578,0,4,34,7,118,3.44,1.72
579,0,5,34,7,96,3.46,1.73
580,0,3,34,7,128,4.68,2.34
581,1,194,34,7,232,3.26,1.63
582,1,171,34,7,124,3.3,1.65
583,1,263,34,7,-18,5.22,2.61
584,1,279,34,7,119,5.26,2.63
585,1,239,34,7,115,2.8,1.4
586,1,346,34,7,236,3.94,1.97
587,1,193,34,7,185,2.56,1.28
588,1,300,34,7,161,5.34,2.67
589,1,265,34,7,194,4.54,2.27
590,1,165,34,7,163,4.64,2.32
591,1,377,34,7,213,4.7,2.35
592,1,259,34,7,-48,4.44,2.22
593,2,138,34,7,-30,4.16,2.08
594,2,273,34,7,24,3.36,1.68
595,2,434,34,7,160,3.28,1.64
596,2,217,34,7,96,3.22,1.61
597,2,285,34,7,219,3.14,1.57
598,2,211,34,7,165,5.0,2.5
599,2,192,34,7,103,5.04,2.52
600,0,2,35,7,199,4.0,2.0
601,0,4,35,7,66,4.52,2.26
602,0,5,35,7,61,3.76,1.88
603,1,183,35,7,29,3.98,1.99
604,1,270,35,7,235,3.28,1.64
605,1,298,35,7,181,4.4,2.2
606,1,183,35,7,64,5.18,2.59
607,1,218,35,7,199,2.26,1.13
608,1,169,35,7,242,4.6,2.3
609,2,210,35,7,158,3.92,1.96
610,2,180,35,7,-32,4.46,2.23
611,2,304,35,7,16,2.12,1.06
612,2,206,35,7,35,3.02,1.51
613,2,259,35,7,158,3.4,1.7
614,2,171,35,7,195,4.14,2.07
615,0,5,36,1,100,2.6,1.3
616,0,1,36,1,54,4.38,2.19
617,0,4,36,1,116,4.52,2.26
618,0,3,36,1,-39,3.82,1.91
619,0,2,36,1,23,3.92,1.96
620,0,11,36,1,107,3.18,1.59
621,0,6,36,1,72,2.34,1.17
622,0,5,36,1,8,2.56,1.28
623,0,4,36,1,54,4.4,2.2
624,0,4,36,1,121,3.42,1.71
625,0,1,36,1,76,4.28,2.14
626,0,2,36,1,198,3.42,1.71
627,1,274,36,1,152,5.36,2.68
628,1,304,36,1,128,2.52,1.26
629,1,253,36,1,80,1.64,0.82
630,1,263,36,1,153,2.9,1.45
631,1,196,36,1,20,4.0,2.0
632,1,443,36,1,219,3.24,1.62
633,2,224,36,1,199,4.86,2.43
634,2,187,36,1,137,5.28,2.64
635,2,137,36,1,173,4.42,2.21
636,2,141,36,1,187,1.96,0.98
637,2,199,36,1,237,3.62,1.81
638,2,278,36,1,6,3.7,1.85
639,2,235,36,1,129,2.38,1.19
640,2,380,36,1,248,3.6,1.8
641,2,301,36,1,46,3.86,1.93
642,2,226,36,1,173,2.02,1.01
643,2,240,36,1,-59,4.72,2.36
644,0,6,37,4,-9,3.32,1.66
645,0,1,37,4,81,3.78,1.89
646,0,2,37,4,129,4.64,2.32
647,0,3,37,4,221,4.96,2.48
648,0,2,37,4,178,3.86,1.93
649,0,2,37,4,-36,4.14,2.07
650,0,4,37,4,150,1.98,0.99
651,0,7,37,4,213,4.88,2.44
652,0,2,37,4,180,3.62,1.81
653,1,225,37,4,86,4.1,2.05
654,1,224,37,4,196,4.02,2.01
655,1,312,37,4,199,4.78,2.39
656,2,252,37,4,88,4.18,2.09
657,2,473,37,4,30,2.66,1.33
658,2,248,37,4,-49,2.08,1.04
659,2,224,37,4,236,2.64,1.32
660,0,1,38,6,-30,2.64,1.32
661,0,4,38,6,114,4.68,2.34
662,0,3,38,6,178,3.74,1.87
663,0,3,38,6,93,3.14,1.57
664,1,332,38,6,23,2.08,1.04
665,1,133,38,6,44,3.96,1.98
666,1,241,38,6,-28,2.36,1.18
667,1,188,38,6,202,2.94,1.47
668,1,445,38,6,120,2.1,1.05
669,1,252,38,6,138,2.78,1.39
670,1,254,38,6,129,4.46,2.23
671,1,132,38,6,-37,1.62,0.81
672,1,148,38,6,202,3.78,1.89
673,1,445,38,6,137,4.52,2.26
674,1,379,38,6,147,1.18,0.59
675,1,223,38,6,207,3.64,1.82
676,1,171,38,6,43,2.68,1.34
677,2,248,38,6,218,1.6,0.8
678,2,262,38,6,212,4.1,2.05
679,2,201,38,6,44,1.9,0.95
680,0,1,39,0,102,2.84,1.42
681,0,5,39,0,-17,2.74,1.37
682,0,2,39,0,152,3.78,1.89
683,0,4,39,0,238,1.7,0.85
684,0,1,39,0,66,1.92,0.96
685,0,5,39,0,101,4.76,2.38
686,0,2,39,0,179,5.24,2.62
687,1,297,39,0,162,3.7,1.85
688,1,194,39,0,131,3.08,1.54
689,1,209,39,0,116,3.34,1.67
690,1,273,39,0,151,3.78,1.89
691,1,229,39,0,223,3.58,1.79
692,2,269,39,0,208,3.28,1.64
