request,product,quantity,client,cluster,duedate,refuse cost,delay cost
58,1,236,3,0,183,4.76,2.38
59,1,210,3,0,-25,1.44,0.72
60,1,150,3,0,59,3.04,1.52
61,1,159,3,0,140,5.36,2.68
62,1,129,3,0,150,1.82,0.91
63,1,308,3,0,-26,3.7,1.85
64,2,183,3,0,151,4.42,2.21
65,0,2,4,0,110,1.24,0.62
66,0,5,4,0,170,5.36,2.68
67,0,2,4,0,208,4.96,2.48
68,0,1,4,0,38,5.64,2.82
69,0,2,4,0,180,4.0,2.0
70,0,4,4,0,224,5.3,2.65
71,1,386,4,0,192,4.68,2.34
72,1,219,4,0,37,4.54,2.27
73,1,211,4,0,207,5.1,2.55
74,1,195,4,0,74,4.06,2.03
75,1,396,4,0,138,3.44,1.72
76,1,180,4,0,139,4.22,2.11
77,2,233,4,0,191,3.74,1.87
78,2,162,4,0,85,2.6,1.3
79,2,242,4,0,100,3.42,1.71
80,2,315,4,0,50,3.18,1.59
81,0,7,5,2,150,4.68,2.34
82,0,11,5,2,172,5.92,2.96
83,0,5,5,2,-37,4.28,2.14
84,0,6,5,2,191,4.86,2.43
85,0,6,5,2,197,5.3,2.65
86,0,3,5,2,105,1.64,0.82
87,0,6,5,2,188,4.06,2.03
88,0,10,5,2,152,3.82,1.91
89,0,2,5,2,156,3.42,1.71
90,0,1,5,2,167,4.66,2.33
91,1,283,5,2,119,3.88,1.94
92,1,367,5,2,161,2.54,1.27
93,1,146,5,2,174,3.08,1.54
94,2,262,5,2,114,5.66,2.83
95,2,299,5,2,245,4.26,2.13
96,2,232,5,2,-3,3.28,1.64
97,2,184,5,2,58,4.18,2.09
98,2,281,5,2,-2,2.98,1.49
99,0,2,6,4,38,2.32,1.16
100,0,3,6,4,134,3.26,1.63
101,0,4,6,4,12,2.86,1.43
102,0,3,6,4,109,3.26,1.63
103,0,7,6,4,75,2.32,1.16
104,0,1,6,4,103,2.2,1.1
105,0,2,6,4,189,3.62,1.81
106,1,260,6,4,134,2.56,1.28
107,1,136,6,4,188,3.88,1.94
108,1,326,6,4,206,4.7,2.35
109,1,191,6,4,151,1.94,0.97
110,1,161,6,4,222,4.48,2.24
111,1,166,6,4,74,1.32,0.66
112,1,280,6,4,-17,3.38,1.69
113,2,168,6,4,236,2.3,1.15
114,2,118,6,4,215,4.64,2.32
115,2,295,6,4,26,4.6,2.3
116,2,232,6,4,173,4.22,2.11
117,2,317,6,4,-6,4.34,2.17
118,2,126,6,4,107,5.14,2.57
119,2,221,6,4,17,5.06,2.53
120,2,326,6,4,145,3.98,1.99
121,2,186,6,4,157,3.96,1.98
122,2,266,6,4,127,2.44,1.22
123,2,146,6,4,31,4.0,2.0
124,2,237,6,4,126,2.62,1.31
125,2,266,6,4,186,3.66,1.83
126,2,175,6,4,-41,3.24,1.62
127,2,203,6,4,196,4.76,2.38
128,0,9,7,0,127,3.4,1.7
129,0,2,7,0,83,3.56,1.78
130,0,2,7,0,104,3.66,1.83
131,1,201,7,0,187,3.5,1.75
132,1,289,7,0,234,2.7,1.35
133,2,199,7,0,139,4.86,2.43
134,2,270,7,0,109,4.08,2.04
135,2,182,7,0,187,3.86,1.93
136,2,180,7,0,196,3.66,1.83
137,2,272,7,0,77,1.74,0.87
138,2,238,7,0,178,3.68,1.84
139,2,279,7,0,113,4.68,2.34
140,2,168,7,0,242,3.64,1.82
141,0,13,8,4,1,4.72,2.36
142,0,8,8,4,102,4.14,2.07
143,0,2,8,4,125,5.3,2.65
144,0,2,8,4,-15,3.98,1.99
145,0,3,8,4,33,4.06,2.03
146,1,196,8,4,207,4.42,2.21
147,1,183,8,4,45,4.42,2.21
148,1,163,8,4,-35,3.58,1.79
149,2,310,8,4,90,4.72,2.36
150,2,251,8,4,232,5.4,2.7
151,2,298,8,4,158,2.84,1.42
152,2,235,8,4,171,1.56,0.78
153,0,4,9,3,162,4.02,2.01
154,0,8,9,3,71,3.64,1.82
155,0,3,9,3,17,4.22,2.11
156,0,2,9,3,17,3.86,1.93
157,0,14,9,3,120,4.26,2.13
158,0,6,9,3,130,2.22,1.11
159,0,6,9,3,142,4.04,2.02
160,1,333,9,3,142,3.26,1.63
161,1,224,9,3,106,2.68,1.34
162,1,279,9,3,191,3.62,1.81
163,1,178,9,3,201,2.72,1.36
164,1,264,9,3,49,4.28,2.14
165,1,269,9,3,55,3.72,1.86
166,2,270,9,3,67,5.52,2.76
167,2,197,9,3,160,2.3,1.15
168,2,193,9,3,59,2.7,1.35
169,2,261,9,3,151,4.32,2.16
170,0,2,10,3,44,3.72,1.86
171,0,4,10,3,206,5.22,2.61
172,0,2,10,3,193,5.72,2.86
173,0,3,10,3,182,4.14,2.07
174,0,3,10,3,228,3.98,1.99
175,0,5,10,3,191,3.34,1.67
176,1,316,10,3,80,3.96,1.98
177,1,168,10,3,218,3.8,1.9
178,1,187,10,3,-19,2.88,1.44
179,2,292,10,3,81,4.08,2.04
180,2,294,10,3,155,2.92,1.46
181,2,275,10,3,204,3.38,1.69
182,2,235,10,3,218,4.4,2.2
183,2,139,10,3,195,5.3,2.65
184,2,309,10,3,183,4.44,2.22
185,2,187,10,3,139,3.44,1.72
186,0,3,11,4,82,4.34,2.17
187,0,1,11,4,66,2.08,1.04
188,0,1,11,4,-15,1.24,0.62
189,0,3,11,4,207,4.14,2.07
190,0,4,11,4,-25,3.24,1.62
191,0,5,11,4,187,4.04,2.02
192,1,223,11,4,92,3.78,1.89
193,1,161,11,4,157,3.68,1.84
194,1,158,11,4,238,3.88,1.94
195,1,237,11,4,178,4.52,2.26
196,1,165,11,4,158,3.38,1.69
197,1,365,11,4,70,1.94,0.97
198,2,314,11,4,129,3.56,1.78
199,2,211,11,4,-11,4.52,2.26
200,2,270,11,4,114,3.62,1.81
201,2,241,11,4,75,2.78,1.39
202,0,1,12,3,183,3.82,1.91
203,0,5,12,3,45,2.08,1.04
204,0,2,12,3,7,2.02,1.01
205,1,228,12,3,186,4.48,2.24
206,1,193,12,3,0,2.9,1.45
207,1,279,12,3,143,4.16,2.08
208,1,174,12,3,92,3.66,1.83
209,1,192,12,3,188,3.82,1.91
210,1,232,12,3,144,4.64,2.32
211,1,117,12,3,140,3.66,1.83
212,2,216,12,3,-43,3.04,1.52
213,2,328,12,3,187,2.42,1.21
214,2,220,12,3,31,5.36,2.68
215,2,175,12,3,-2,2.56,1.28
216,0,4,13,2,50,4.52,2.26
217,0,3,13,2,47,2.88,1.44
218,0,6,13,2,97,3.82,1.91
219,1,281,13,2,131,3.74,1.87
220,1,134,13,2,12,3.9,1.95
221,1,244,13,2,131,3.98,1.99
222,2,256,13,2,58,3.26,1.63
223,2,287,13,2,160,3.56,1.78
224,2,226,13,2,65,2.68,1.34
225,0,3,14,1,2,2.56,1.28
226,0,6,14,1,199,1.66,0.83
227,0,4,14,1,26,1.96,0.98
228,0,7,14,1,66,3.24,1.62
229,1,186,14,1,2,2.74,1.37
230,2,250,14,1,204,4.0,2.0
231,2,189,14,1,158,2.74,1.37
232,2,211,14,1,172,4.4,2.2
233,2,250,14,1,158,1.8,0.9
234,2,208,14,1,152,3.96,1.98
235,2,257,14,1,127,3.96,1.98
236,2,225,14,1,224,3.34,1.67
237,2,348,14,1,152,4.1,2.05
238,0,4,15,4,120,2.28,1.14
239,0,3,15,4,110,4.96,2.48
240,1,181,15,4,153,3.98,1.99
241,1,352,15,4,-56,4.16,2.08
242,1,398,15,4,158,2.98,1.49
243,1,223,15,4,92,2.46,1.23
244,1,183,15,4,142,4.58,2.29
245,1,249,15,4,192,0.92,0.46
246,1,258,15,4,154,2.54,1.27
247,2,467,15,4,15,2.98,1.49
248,2,341,15,4,94,4.1,2.05
249,2,172,15,4,3,2.66,1.33
250,2,211,15,4,226,2.92,1.46
251,0,2,16,3,185,3.24,1.62
252,0,3,16,3,204,2.98,1.49
253,0,1,16,3,64,3.22,1.61
254,0,2,16,3,73,2.84,1.42
255,0,2,16,3,25,3.16,1.58
256,1,361,16,3,157,4.24,2.12
257,1,260,16,3,140,2.82,1.41
258,1,217,16,3,13,2.56,1.28
259,1,221,16,3,238,4.1,2.05
260,1,200,16,3,-27,3.84,1.92
261,1,328,16,3,6,3.34,1.67
262,1,202,16,3,-29,3.6,1.8
263,1,138,16,3,105,4.54,2.27
264,1,243,16,3,174,2.8,1.4
265,1,219,16,3,245,2.34,1.17
266,1,216,16,3,174,4.14,2.07
267,2,192,16,3,9,3.98,1.99
268,2,293,16,3,222,3.62,1.81
269,2,248,16,3,4,4.4,2.2
270,2,164,16,3,171,4.2,2.1
271,2,208,16,3,164,5.2,2.6
272,2,329,16,3,5,4.18,2.09
273,2,182,16,3,48,3.9,1.95
274,2,192,16,3,195,3.64,1.82
275,2,240,16,3,36,2.96,1.48
276,2,176,16,3,89,1.06,0.53
277,2,172,16,3,54,3.2,1.6
278,0,5,17,4,97,4.1,2.05
279,1,183,17,4,115,4.3,2.15
280,1,370,17,4,79,1.5,0.75
281,1,235,17,4,37,4.04,2.02
282,2,172,17,4,3,5.04,2.52
283,2,245,17,4,-16,3.5,1.75
284,2,223,17,4,167,0.84,0.42
285,2,233,17,4,74,2.0,1.0
286,2,262,17,4,76,5.0,2.5
287,2,263,17,4,129,4.48,2.24
288,0,3,18,3,169,4.02,2.01
289,0,5,18,3,195,4.4,2.2
290,1,359,18,3,186,3.54,1.77
291,1,178,18,3,71,4.04,2.02
292,1,160,18,3,150,4.4,2.2
293,1,336,18,3,234,3.3,1.65
294,1,247,18,3,112,3.28,1.64
295,2,246,18,3,1,3.94,1.97
296,2,279,18,3,117,3.84,1.92
297,2,273,18,3,209,5.1,2.55
298,2,408,18,3,118,2.48,1.24
299,0,1,19,0,234,1.92,0.96
300,0,10,19,0,33,4.32,2.16
301,0,4,19,0,42,4.28,2.14
302,0,7,19,0,118,3.64,1.82
303,0,1,19,0,184,4.12,2.06
304,1,367,19,0,60,5.46,2.73
305,1,161,19,0,65,2.28,1.14
306,1,188,19,0,178,4.22,2.11
307,1,196,19,0,68,3.34,1.67
308,1,236,19,0,-21,3.34,1.67
309,2,164,19,0,68,4.26,2.13
310,2,159,19,0,109,2.68,1.34
311,2,200,19,0,85,5.74,2.87
312,2,401,19,0,14,3.06,1.53
313,2,271,19,0,100,3.82,1.91
314,2,373,19,0,20,1.88,0.94
315,2,205,19,0,23,1.6,0.8
316,0,2,20,0,66,4.1,2.05
317,0,3,20,0,132,3.0,1.5
318,0,1,20,0,32,5.34,2.67
319,0,3,20,0,169,4.64,2.32
320,0,4,20,0,-11,4.62,2.31
321,0,1,20,0,85,1.5,0.75
322,1,309,20,0,121,3.26,1.63
323,1,427,20,0,126,1.76,0.88
324,1,274,20,0,128,3.78,1.89
325,1,316,20,0,35,3.1,1.55
326,1,220,20,0,-3,4.4,2.2
327,1,269,20,0,134,2.6,1.3
328,1,207,20,0,91,3.28,1.64
329,1,358,20,0,150,2.78,1.39
330,2,427,20,0,212,4.46,2.23
331,2,358,20,0,172,3.22,1.61
332,2,158,20,0,44,5.18,2.59
333,2,158,20,0,201,3.22,1.61
334,2,222,20,0,47,2.04,1.02
335,2,266,20,0,248,3.78,1.89
336,2,116,20,0,74,3.94,1.97
337,2,185,20,0,222,4.14,2.07
338,2,218,20,0,102,4.44,2.22
339,2,137,20,0,78,3.26,1.63
340,2,300,20,0,218,3.48,1.74
341,2,177,20,0,22,4.58,2.29
342,0,4,21,1,190,3.34,1.67
343,0,1,21,1,4,3.48,1.74
344,0,9,21,1,168,2.68,1.34
345,0,2,21,1,177,4.34,2.17
346,0,2,21,1,109,3.14,1.57
347,1,266,21,1,56,4.4,2.2
348,1,436,21,1,26,4.18,2.09
349,1,196,21,1,165,3.7,1.85
350,1,278,21,1,27,4.2,2.1
351,1,341,21,1,231,4.66,2.33
352,2,314,21,1,151,3.6,1.8
353,2,226,21,1,-67,2.96,1.48
354,2,199,21,1,11,2.84,1.42
355,2,324,21,1,243,3.92,1.96
356,2,281,21,1,28,5.04,2.52
357,2,296,21,1,12,4.58,2.29
358,2,244,21,1,153,3.06,1.53
359,0,4,22,3,157,3.86,1.93
360,0,7,22,3,150,1.58,0.79
361,0,4,22,3,194,2.5,1.25
362,1,218,22,3,45,4.12,2.06
363,1,335,22,3,131,4.98,2.49
364,1,471,22,3,159,4.58,2.29
365,1,176,22,3,77,2.48,1.24
366,1,229,22,3,74,2.96,1.48
367,1,314,22,3,43,4.48,2.24
368,2,201,22,3,132,4.24,2.12
369,2,263,22,3,68,4.5,2.25
370,2,289,22,3,120,2.82,1.41
371,2,203,22,3,15,3.72,1.86
372,0,1,23,2,-53,4.66,2.33
373,0,1,23,2,170,3.14,1.57
374,0,1,23,2,89,3.06,1.53
375,0,5,23,2,-33,4.34,2.17
376,1,399,23,2,195,2.8,1.4
377,1,314,23,2,106,4.7,2.35
378,1,227,23,2,44,4.48,2.24
379,1,273,23,2,152,3.02,1.51
380,1,248,23,2,86,3.92,1.96
381,2,251,23,2,109,2.88,1.44
382,2,334,23,2,223,1.86,0.93
383,2,254,23,2,15,3.14,1.57
384,0,4,24,3,184,4.32,2.16
385,0,7,24,3,142,3.04,1.52
386,0,2,24,3,57,4.6,2.3
387,0,3,24,3,-2,1.88,0.94
388,0,2,24,3,229,3.24,1.62
389,1,245,24,3,238,3.9,1.95
390,1,248,24,3,38,4.56,2.28
391,1,202,24,3,176,2.5,1.25
392,1,198,24,3,204,4.64,2.32
393,1,183,24,3,109,2.48,1.24
394,1,241,24,3,-18,4.24,2.12
395,2,269,24,3,98,3.12,1.56
396,2,178,24,3,58,2.7,1.35
397,2,368,24,3,55,1.56,0.78
398,2,149,24,3,104,2.8,1.4
399,2,262,24,3,188,4.72,2.36
400,2,359,24,3,76,4.24,2.12
401,0,1,25,2,166,2.34,1.17
402,0,1,25,2,227,4.48,2.24
403,0,1,25,2,212,3.46,1.73
404,0,2,25,2,97,4.4,2.2
405,1,254,25,2,-19,3.16,1.58
406,1,290,25,2,243,2.62,1.31
407,2,300,25,2,41,1.9,0.95
408,2,239,25,2,175,3.0,1.5
409,2,208,25,2,-68,4.58,2.29
410,2,118,25,2,38,3.02,1.51
411,2,180,25,2,4,5.52,2.76
412,2,195,25,2,107,2.1,1.05
413,2,260,25,2,202,3.64,1.82
414,2,206,25,2,247,2.78,1.39
415,2,173,25,2,90,4.22,2.11
416,0,9,26,1,-3,4.02,2.01
417,0,5,26,1,66,4.18,2.09
418,0,6,26,1,53,5.38,2.69
419,0,8,26,1,179,4.9,2.45
420,1,190,26,1,197,3.96,1.98
421,1,268,26,1,119,4.52,2.26
422,1,400,26,1,66,3.92,1.96
423,1,187,26,1,193,4.3,2.15
424,1,332,26,1,83,2.16,1.08
425,1,263,26,1,-13,2.16,1.08
426,2,212,26,1,142,5.06,2.53
427,0,1,27,2,107,3.8,1.9
428,0,7,27,2,162,4.04,2.02
429,0,3,27,2,214,2.88,1.44
430,0,9,27,2,178,3.12,1.56
431,0,1,27,2,82,2.9,1.45
432,0,5,27,2,38,5.44,2.72
433,0,5,27,2,162,4.94,2.47
434,0,4,27,2,226,3.8,1.9
435,1,244,27,2,135,4.06,2.03
436,1,346,27,2,206,4.0,2.0
437,1,204,27,2,198,3.64,1.82
438,2,150,27,2,104,4.06,2.03
439,2,245,27,2,74,4.48,2.24
440,2,282,27,2,220,3.36,1.68
441,2,323,27,2,-12,3.68,1.84
442,2,222,27,2,217,3.64,1.82
443,0,4,28,4,170,2.42,1.21
444,0,1,28,4,88,3.86,1.93
445,0,1,28,4,108,0.94,0.47
446,0,5,28,4,157,5.12,2.56
447,0,1,28,4,64,2.8,1.4
448,1,269,28,4,-44,5.44,2.72
449,1,196,28,4,68,1.78,0.89
450,1,290,28,4,95,3.4,1.7
451,2,193,28,4,179,3.42,1.71
452,2,276,28,4,174,2.52,1.26
453,2,309,28,4,110,4.76,2.38
454,2,153,28,4,173,2.22,1.11
455,2,132,28,4,200,4.4,2.2
456,2,136,28,4,73,4.44,2.22
457,2,236,28,4,32,3.2,1.6
458,2,303,28,4,0,3.24,1.62
459,2,222,28,4,-50,1.7,0.85
460,2,306,28,4,45,1.0,0.5
461,0,4,29,2,127,2.98,1.49
462,0,2,29,2,179,4.12,2.06
463,0,5,29,2,8,4.38,2.19
464,0,2,29,2,27,1.78,0.89
465,0,2,29,2,157,3.3,1.65
466,0,9,29,2,196,3.48,1.74
467,0,2,29,2,226,3.52,1.76
468,0,2,29,2,40,3.68,1.84
469,0,4,29,2,39,3.6,1.8
470,0,3,29,2,115,2.92,1.46
471,1,184,29,2,207,3.14,1.57
472,1,428,29,2,231,3.54,1.77
473,1,192,29,2,177,1.96,0.98
474,2,205,29,2,11,3.38,1.69
475,2,196,29,2,169,3.84,1.92
476,2,221,29,2,84,2.56,1.28
